s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+1.14107143E+00,+0.00000000E+00,+1.36868663E-01,+7.08239600E-02,+1.54107314E-01,+4.77517277E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.03546400E-03,+2.08609467E-01,+2.08631550E-01,+1.55624641E+00
+1.15714286E+00,+0.00000000E+00,+1.40588901E-01,+6.68809561E-02,+1.55686549E-01,+4.44035651E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.03155078E-03,+2.08497491E-01,+2.08519530E-01,+1.55625736E+00
+1.17321429E+00,+0.00000000E+00,+1.44357200E-01,+6.28872164E-02,+1.57460481E-01,+4.10844970E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.02759064E-03,+2.08384097E-01,+2.08406090E-01,+1.55626845E+00
+1.18928571E+00,+0.00000000E+00,+1.48173400E-01,+5.88429158E-02,+1.59429750E-01,+3.78022877E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.02358389E-03,+2.08269290E-01,+2.08291237E-01,+1.55627968E+00
+1.20535714E+00,+0.00000000E+00,+1.52037343E-01,+5.47482307E-02,+1.61594314E-01,+3.45641680E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.01953083E-03,+2.08153076E-01,+2.08174976E-01,+1.55629104E+00
+1.22142857E+00,+0.00000000E+00,+1.55948867E-01,+5.06033397E-02,+1.63953491E-01,+3.13767604E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.01543178E-03,+2.08035461E-01,+2.08057314E-01,+1.55630254E+00
+1.23750000E+00,+0.00000000E+00,+1.59907811E-01,+4.64084227E-02,+1.66506005E-01,+2.82460215E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.01128704E-03,+2.07916451E-01,+2.07938256E-01,+1.55631418E+00
+1.25357143E+00,+0.00000000E+00,+1.63914010E-01,+4.21636618E-02,+1.69250043E-01,+2.51772058E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.00709694E-03,+2.07796051E-01,+2.07817808E-01,+1.55632595E+00
+1.26964286E+00,+0.00000000E+00,+1.67967298E-01,+3.78692405E-02,+1.72183311E-01,+2.21748458E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.00286178E-03,+2.07674269E-01,+2.07695978E-01,+1.55633786E+00
+1.28571429E+00,+0.00000000E+00,+1.72067508E-01,+3.35253442E-02,+1.75303098E-01,+1.92427516E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.99858190E-03,+2.07551110E-01,+2.07572770E-01,+1.55634989E+00
+1.30178571E+00,+0.00000000E+00,+1.76214471E-01,+2.91321598E-02,+1.78606334E-01,+1.63840240E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.99425761E-03,+2.07426580E-01,+2.07448190E-01,+1.55636206E+00
+1.31785714E+00,+0.00000000E+00,+1.80408017E-01,+2.46898760E-02,+1.82089655E-01,+1.36010820E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.98988924E-03,+2.07300686E-01,+2.07322247E-01,+1.55637437E+00
+1.33392857E+00,+0.00000000E+00,+1.84647974E-01,+2.01986831E-02,+1.85749458E-01,+1.08957000E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.98547711E-03,+2.07173435E-01,+2.07194945E-01,+1.55638680E+00
+1.35000000E+00,+0.00000000E+00,+1.88934169E-01,+1.56587729E-02,+1.89581954E-01,+8.26905299E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.98102156E-03,+2.07044832E-01,+2.07066291E-01,+1.55639937E+00
+1.36607143E+00,+0.00000000E+00,+1.93266426E-01,+1.10703390E-02,+1.93583222E-01,+5.72176744E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.97652292E-03,+2.06914884E-01,+2.06936292E-01,+1.55641207E+00
+1.38214286E+00,+0.00000000E+00,+1.97644570E-01,+6.43357635E-03,+1.97749253E-01,+3.25397530E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.97198153E-03,+2.06783597E-01,+2.06804953E-01,+1.55642489E+00
+1.39821429E+00,+0.00000000E+00,+2.02068423E-01,+1.74868155E-03,+2.02075989E-01,+8.65369202E-03,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.96739771E-03,+2.06650979E-01,+2.06672283E-01,+1.55643785E+00
+1.41428571E+00,+0.00000000E+00,+2.06537806E-01,-2.98414730E-03,+2.06559363E-01,-1.44474260E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.96277181E-03,+2.06517035E-01,+2.06538287E-01,+1.55645093E+00
+1.43035714E+00,+0.00000000E+00,+2.11052539E-01,-7.76471064E-03,+2.11195324E-01,-3.67738301E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.95810418E-03,+2.06381773E-01,+2.06402972E-01,+1.55646414E+00
+1.44642857E+00,+0.00000000E+00,+2.15612439E-01,-1.25928074E-02,+2.15979867E-01,-5.83385548E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.95339514E-03,+2.06245199E-01,+2.06266344E-01,+1.55647748E+00
+1.46250000E+00,+0.00000000E+00,+2.20217325E-01,-1.74682351E-02,+2.20909052E-01,-7.91569673E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.94864506E-03,+2.06107320E-01,+2.06128411E-01,+1.55649094E+00
+1.47857143E+00,+0.00000000E+00,+2.24867010E-01,-2.23907899E-02,+2.25979025E-01,-9.92463337E-02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.94385427E-03,+2.05968142E-01,+2.05989179E-01,+1.55650453E+00
+1.49464286E+00,+0.00000000E+00,+2.29561311E-01,-2.73602663E-02,+2.31186028E-01,-1.18625425E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.93902312E-03,+2.05827673E-01,+2.05848655E-01,+1.55651825E+00
+1.51071429E+00,+0.00000000E+00,+2.34300039E-01,-3.23764579E-02,+2.36526411E-01,-1.37314163E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.93415197E-03,+2.05685920E-01,+2.05706847E-01,+1.55653209E+00
+1.52678571E+00,+0.00000000E+00,+2.39083006E-01,-3.74391565E-02,+2.41996641E-01,-1.55333310E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.92924117E-03,+2.05542889E-01,+2.05563760E-01,+1.55654605E+00
+1.54285714E+00,+0.00000000E+00,+2.43910024E-01,-4.25481527E-02,+2.47593306E-01,-1.72704197E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.92429107E-03,+2.05398587E-01,+2.05419403E-01,+1.55656014E+00
+1.55892857E+00,+0.00000000E+00,+2.48780902E-01,-4.77032361E-02,+2.53313118E-01,-1.89448484E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.91930202E-03,+2.05253021E-01,+2.05273781E-01,+1.55657434E+00
+1.57500000E+00,+0.00000000E+00,+2.53695447E-01,-5.29041946E-02,+2.59152915E-01,-2.05587959E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.91427439E-03,+2.05106200E-01,+2.05126902E-01,+1.55658867E+00
+1.59107143E+00,+0.00000000E+00,+2.58653466E-01,-5.81508150E-02,+2.65109662E-01,-2.21144370E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.90920853E-03,+2.04958128E-01,+2.04978774E-01,+1.55660312E+00
+1.60714286E+00,+0.00000000E+00,+2.63654767E-01,-6.34428831E-02,+2.71180448E-01,-2.36139281E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.90410481E-03,+2.04808815E-01,+2.04829403E-01,+1.55661769E+00
+1.62321429E+00,+0.00000000E+00,+2.68699153E-01,-6.87801832E-02,+2.77362485E-01,-2.50593951E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.89896358E-03,+2.04658267E-01,+2.04678797E-01,+1.55663238E+00
+1.63928571E+00,+0.00000000E+00,+2.73786428E-01,-7.41624985E-02,+2.83653105E-01,-2.64529243E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.89378521E-03,+2.04506490E-01,+2.04526963E-01,+1.55664718E+00
+1.65535714E+00,+0.00000000E+00,+2.78916394E-01,-7.95896112E-02,+2.90049756E-01,-2.77965547E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.88857007E-03,+2.04353494E-01,+2.04373908E-01,+1.55666210E+00
+1.67142857E+00,+0.00000000E+00,+2.84088854E-01,-8.50613022E-02,+2.96549999E-01,-2.90922718E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.88331851E-03,+2.04199284E-01,+2.04219639E-01,+1.55667714E+00
+1.68750000E+00,+0.00000000E+00,+2.89303607E-01,-9.05773513E-02,+3.03151503E-01,-3.03420036E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.87803091E-03,+2.04043868E-01,+2.04064164E-01,+1.55669230E+00
+1.70357143E+00,+0.00000000E+00,+2.94560454E-01,-9.61375374E-02,+3.09852041E-01,-3.15476169E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.87270763E-03,+2.03887254E-01,+2.03907491E-01,+1.55670757E+00
+1.71964286E+00,+0.00000000E+00,+2.99859193E-01,-1.01741638E-01,+3.16649485E-01,-3.27109156E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.86734905E-03,+2.03729449E-01,+2.03749626E-01,+1.55672296E+00
+1.73571429E+00,+0.00000000E+00,+3.05199621E-01,-1.07389430E-01,+3.23541803E-01,-3.38336389E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.86195553E-03,+2.03570460E-01,+2.03590577E-01,+1.55673846E+00
+1.75178571E+00,+0.00000000E+00,+3.10581535E-01,-1.13080690E-01,+3.30527052E-01,-3.49174612E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.85652745E-03,+2.03410295E-01,+2.03430352E-01,+1.55675407E+00
+1.76785714E+00,+0.00000000E+00,+3.16004730E-01,-1.18815191E-01,+3.37603375E-01,-3.59639920E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.85106518E-03,+2.03248962E-01,+2.03268958E-01,+1.55676979E+00
+1.78392857E+00,+0.00000000E+00,+3.21469002E-01,-1.24592707E-01,+3.44768998E-01,-3.69747762E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.84556909E-03,+2.03086468E-01,+2.03106402E-01,+1.55678563E+00
+1.80000000E+00,+0.00000000E+00,+3.26974144E-01,-1.30413013E-01,+3.52022222E-01,-3.79512956E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.84003955E-03,+2.02922820E-01,+2.02942693E-01,+1.55680158E+00
