s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+9.64285714E-01,+0.00000000E+00,+3.33864478E-01,-4.14148217E-01,+5.31962626E-01,-8.92318238E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.92010250E-01,-1.10369055E-01,+9.98131086E-01,-1.10802295E-01
+9.80357143E-01,+0.00000000E+00,+1.67939087E-01,-4.28061098E-01,+4.59825881E-01,-1.19692375E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.95205904E-01,-8.23057523E-02,+9.98603539E-01,-8.25144531E-02
+9.96428571E-01,+0.00000000E+00,-3.17875851E-01,-3.83294997E-01,+4.97955933E-01,-2.26316394E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.98776316E-01,-3.53007245E-02,+9.99399955E-01,-3.53292681E-02
+1.01250000E+00,+0.00000000E+00,+2.22112227E-01,-2.32153636E+00,+2.33213742E+00,-1.47541199E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.35788385E-01,+1.05851343E-03,+9.35788984E-01,+1.13114567E-03
+1.02857143E+00,+0.00000000E+00,+1.11484510E+00,-1.64322349E+00,+1.98571474E+00,-9.74680285E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.04164942E-01,+1.55760015E-03,+9.04166284E-01,+1.72269299E-03
+1.04464286E+00,+0.00000000E+00,+1.24330156E+00,-1.23251007E+00,+1.75067983E+00,-7.81039420E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.81229711E-01,+1.91158686E-03,+8.81231784E-01,+2.16922312E-03
+1.06071429E+00,+0.00000000E+00,+1.24996096E+00,-1.00516598E+00,+1.60398286E+00,-6.77271109E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.62397182E-01,+2.19774033E-03,+8.62399983E-01,+2.54840301E-03
+1.07678571E+00,+0.00000000E+00,+1.23043362E+00,-8.63601805E-01,+1.50325479E+00,-6.11978460E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.46077188E-01,+2.44273725E-03,+8.46080714E-01,+2.88712484E-03
+1.09285714E+00,+0.00000000E+00,+1.20527234E+00,-7.67371403E-01,+1.42882479E+00,-5.66953543E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.31494691E-01,+2.65953098E-03,+8.31498944E-01,+3.19848333E-03
+1.10892857E+00,+0.00000000E+00,+1.17997304E+00,-6.97792000E-01,+1.37085742E+00,-5.34044310E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.18203608E-01,+2.85555226E-03,+8.18208591E-01,+3.49001232E-03
+1.12500000E+00,+0.00000000E+00,+1.15608902E+00,-6.45179407E-01,+1.32393289E+00,-5.09018401E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+8.05919766E-01,+3.03552084E-03,+8.05925482E-01,+3.76651202E-03
+1.14107143E+00,+0.00000000E+00,+1.13397326E+00,-6.04036851E-01,+1.28481745E+00,-4.89443026E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.94449192E-01,+3.20264986E-03,+7.94455647E-01,+4.03126159E-03
