s,n,Re(f_ibc0.tm),Im(f_ibc0.tm),Abs(f_ibc0.tm),Arg(f_ibc0.tm),Re(f_ibc0.te),Im(f_ibc0.te),Abs(f_ibc0.te),Arg(f_ibc0.te)
+8.30000000E-01,+6.00000000E+00,-6.11255884E-15,-1.82080277E-13,+1.82182849E-13,-1.60435440E+00,-7.83836414E-15,-1.98857846E-13,+1.99012268E-13,-1.61019285E+00
+8.40000000E-01,+6.00000000E+00,-4.72796134E-15,-1.40013162E-13,+1.40092966E-13,-1.60455148E+00,-5.96791841E-15,-1.52067890E-13,+1.52184951E-13,-1.61002129E+00
+8.50000000E-01,+6.00000000E+00,-3.58517894E-15,-1.05562725E-13,+1.05623588E-13,-1.60474582E+00,-4.45523667E-15,-1.14021599E-13,+1.14108607E-13,-1.60985008E+00
+8.60000000E-01,+6.00000000E+00,-2.65803771E-15,-7.78241699E-14,+7.78695486E-14,-1.60493745E+00,-3.25234163E-15,-8.36022951E-14,+8.36655334E-14,-1.60967926E+00
+8.70000000E-01,+6.00000000E+00,-1.92039661E-15,-5.59172465E-14,+5.59502134E-14,-1.60512638E+00,-2.31400766E-15,-5.97442571E-14,+5.97890533E-14,-1.60950886E+00
+8.80000000E-01,+6.00000000E+00,-1.34654639E-15,-3.89964104E-14,+3.90196516E-14,-1.60531262E+00,-1.59807603E-15,-4.14420685E-14,+4.14728693E-14,-1.60933892E+00
+8.90000000E-01,+6.00000000E+00,-9.11607890E-16,-2.62606781E-14,+2.62764960E-14,-1.60549619E+00,-1.06573564E-15,-2.77593334E-14,+2.77797837E-14,-1.60916946E+00
+9.00000000E-01,+6.00000000E+00,-5.91921050E-16,-1.69629501E-14,+1.69732745E-14,-1.60567711E+00,-6.81762566E-16,-1.78365498E-14,+1.78495745E-14,-1.60900051E+00
+9.10000000E-01,+6.00000000E+00,-3.65414674E-16,-1.04185585E-14,+1.04249647E-14,-1.60585539E+00,-4.14710997E-16,-1.08979216E-14,+1.09058095E-14,-1.60883211E+00
+9.20000000E-01,+6.00000000E+00,-2.11945637E-16,-6.01275673E-15,+6.01649104E-15,-1.60603107E+00,-2.37047885E-16,-6.25686220E-15,+6.26135100E-15,-1.60866428E+00
+9.30000000E-01,+6.00000000E+00,-1.13594751E-16,-3.20684156E-15,+3.20885284E-15,-1.60620415E+00,-1.25222769E-16,-3.31992151E-15,+3.32228228E-15,-1.60849705E+00
+9.40000000E-01,+6.00000000E+00,-5.49049109E-17,-1.54256069E-15,+1.54353751E-15,-1.60637466E+00,-5.96637609E-17,-1.58884108E-15,+1.58996093E-15,-1.60833044E+00
+9.50000000E-01,+6.00000000E+00,-2.30455004E-17,-6.44421394E-16,+6.44833333E-16,-1.60654263E+00,-2.46899653E-17,-6.60414578E-16,+6.60875941E-16,-1.60816448E+00
+9.60000000E-01,+6.00000000E+00,-7.88519645E-18,-2.19477068E-16,+2.19618669E-16,-1.60670808E+00,-8.32993862E-18,-2.23802546E-16,+2.23957513E-16,-1.60799919E+00
+9.70000000E-01,+6.00000000E+00,-1.95340134E-18,-5.41252875E-17,+5.41605255E-17,-1.60687103E+00,-2.03505095E-18,-5.49194246E-17,+5.49571163E-17,-1.60783459E+00
+9.80000000E-01,+6.00000000E+00,-2.68475704E-19,-7.40601023E-18,+7.41087490E-18,-1.60703152E+00,-2.75868689E-19,-7.47791820E-18,+7.48300502E-18,-1.60767071E+00
+9.90000000E-01,+6.00000000E+00,-8.75433008E-21,-2.40442102E-19,+2.40601419E-19,-1.60718956E+00,-8.87345124E-21,-2.41600778E-19,+2.41763674E-19,-1.60750757E+00
+1.00000000E+00,+6.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+7.00000000E+00,-9.58883231E-16,-6.99351936E-14,+6.99417669E-14,-1.58450649E+00,-4.43887585E-15,-1.05844289E-13,+1.05937327E-13,-1.61270956E+00
+1.00000000E-02,+7.00000000E+00,-9.58750451E-16,-6.99038891E-14,+6.99104636E-14,-1.58451073E+00,-4.43631588E-15,-1.05787944E-13,+1.05880923E-13,-1.61270770E+00
+2.00000000E-02,+7.00000000E+00,-9.58350667E-16,-6.98100253E-14,+6.98166031E-14,-1.58452345E+00,-4.42864321E-15,-1.05619046E-13,+1.05711853E-13,-1.61270213E+00
+3.00000000E-02,+7.00000000E+00,-9.57679557E-16,-6.96537508E-14,+6.96603341E-14,-1.58454461E+00,-4.41587957E-15,-1.05338014E-13,+1.05430533E-13,-1.61269284E+00
+4.00000000E-02,+7.00000000E+00,-9.56729976E-16,-6.94353137E-14,+6.94419047E-14,-1.58457418E+00,-4.39806107E-15,-1.04945542E-13,+1.05037659E-13,-1.61267985E+00
+5.00000000E-02,+7.00000000E+00,-9.55492035E-16,-6.91550618E-14,+6.91616623E-14,-1.58461211E+00,-4.37523808E-15,-1.04442598E-13,+1.04534201E-13,-1.61266317E+00
+6.00000000E-02,+7.00000000E+00,-9.53953219E-16,-6.88134428E-14,+6.88200547E-14,-1.58465833E+00,-4.34747504E-15,-1.03830426E-13,+1.03921402E-13,-1.61264280E+00
+7.00000000E-02,+7.00000000E+00,-9.52098533E-16,-6.84110051E-14,+6.84176301E-14,-1.58471276E+00,-4.31485025E-15,-1.03110534E-13,+1.03200776E-13,-1.61261877E+00
+8.00000000E-02,+7.00000000E+00,-9.49910678E-16,-6.79483984E-14,+6.79550379E-14,-1.58477530E+00,-4.27745555E-15,-1.02284699E-13,+1.02374099E-13,-1.61259109E+00
+9.00000000E-02,+7.00000000E+00,-9.47370252E-16,-6.74263743E-14,+6.74330294E-14,-1.58484584E+00,-4.23539600E-15,-1.01354955E-13,+1.01443411E-13,-1.61255978E+00
+1.00000000E-01,+7.00000000E+00,-9.44455988E-16,-6.68457867E-14,+6.68524584E-14,-1.58492427E+00,-4.18878951E-15,-1.00323594E-13,+1.00411002E-13,-1.61252488E+00
+1.10000000E-01,+7.00000000E+00,-9.41145003E-16,-6.62075929E-14,+6.62142818E-14,-1.58501043E+00,-4.13776638E-15,-9.91931508E-14,+9.92794152E-14,-1.61248639E+00
+1.20000000E-01,+7.00000000E+00,-9.37413080E-16,-6.55128544E-14,+6.55195607E-14,-1.58510419E+00,-4.08246885E-15,-9.79664050E-14,+9.80514307E-14,-1.61244436E+00
+1.30000000E-01,+7.00000000E+00,-9.33234962E-16,-6.47627366E-14,+6.47694603E-14,-1.58520539E+00,-4.02305056E-15,-9.66463673E-14,+9.67300638E-14,-1.61239881E+00
+1.40000000E-01,+7.00000000E+00,-9.28584671E-16,-6.39585105E-14,+6.39652510E-14,-1.58531385E+00,-3.95967602E-15,-9.52362732E-14,+9.53185542E-14,-1.61234979E+00
+1.50000000E-01,+7.00000000E+00,-9.23435831E-16,-6.31015522E-14,+6.31083087E-14,-1.58542940E+00,-3.89251996E-15,-9.37395735E-14,+9.38203568E-14,-1.61229732E+00
+1.60000000E-01,+7.00000000E+00,-9.17762013E-16,-6.21933434E-14,+6.22001146E-14,-1.58555185E+00,-3.82176673E-15,-9.21599240E-14,+9.22391321E-14,-1.61224144E+00
+1.70000000E-01,+7.00000000E+00,-9.11537082E-16,-6.12354714E-14,+6.12422554E-14,-1.58568100E+00,-3.74760962E-15,-9.05011754E-14,+9.05787355E-14,-1.61218220E+00
+1.80000000E-01,+7.00000000E+00,-9.04735548E-16,-6.02296286E-14,+6.02364234E-14,-1.58581663E+00,-3.67025015E-15,-8.87673618E-14,+8.88432060E-14,-1.61211963E+00
+1.90000000E-01,+7.00000000E+00,-8.97332922E-16,-5.91776123E-14,+5.91844152E-14,-1.58595855E+00,-3.58989731E-15,-8.69626889E-14,+8.70367544E-14,-1.61205379E+00
+2.00000000E-01,+7.00000000E+00,-8.89306069E-16,-5.80813234E-14,+5.80881313E-14,-1.58610653E+00,-3.50676684E-15,-8.50915217E-14,+8.51637510E-14,-1.61198473E+00
+2.10000000E-01,+7.00000000E+00,-8.80633557E-16,-5.69427653E-14,+5.69495745E-14,-1.58626033E+00,-3.42108039E-15,-8.31583712E-14,+8.32287120E-14,-1.61191248E+00
+2.20000000E-01,+7.00000000E+00,-8.71295994E-16,-5.57640421E-14,+5.57708486E-14,-1.58641975E+00,-3.33306477E-15,-8.11678812E-14,+8.12362866E-14,-1.61183711E+00
+2.30000000E-01,+7.00000000E+00,-8.61276356E-16,-5.45473565E-14,+5.45541556E-14,-1.58658453E+00,-3.24295105E-15,-7.91248137E-14,+7.91912424E-14,-1.61175866E+00
+2.40000000E-01,+7.00000000E+00,-8.50560302E-16,-5.32950069E-14,+5.33017937E-14,-1.58675445E+00,-3.15097379E-15,-7.70340347E-14,+7.70984510E-14,-1.61167720E+00
+2.50000000E-01,+7.00000000E+00,-8.39136464E-16,-5.20093844E-14,+5.20161535E-14,-1.58692925E+00,-3.05737012E-15,-7.49004992E-14,+7.49628727E-14,-1.61159277E+00
+2.60000000E-01,+7.00000000E+00,-8.26996723E-16,-5.06929692E-14,+5.06997145E-14,-1.58710871E+00,-2.96237892E-15,-7.27292351E-14,+7.27895413E-14,-1.61150543E+00
+2.70000000E-01,+7.00000000E+00,-8.14136459E-16,-4.93483259E-14,+4.93550412E-14,-1.58729258E+00,-2.86623993E-15,-7.05253281E-14,+7.05835479E-14,-1.61141526E+00
+2.80000000E-01,+7.00000000E+00,-8.00554766E-16,-4.79780989E-14,+4.79847774E-14,-1.58748062E+00,-2.76919288E-15,-6.82939052E-14,+6.83500250E-14,-1.61132230E+00
+2.90000000E-01,+7.00000000E+00,-7.86254651E-16,-4.65850065E-14,+4.65916412E-14,-1.58767257E+00,-2.67147663E-15,-6.60401180E-14,+6.60941296E-14,-1.61122661E+00
+3.00000000E-01,+7.00000000E+00,-7.71243190E-16,-4.51718354E-14,+4.51784188E-14,-1.58786821E+00,-2.57332830E-15,-6.37691264E-14,+6.38210271E-14,-1.61112827E+00
+3.10000000E-01,+7.00000000E+00,-7.55531656E-16,-4.37414330E-14,+4.37479575E-14,-1.58806729E+00,-2.47498242E-15,-6.14860815E-14,+6.15358738E-14,-1.61102733E+00
+3.20000000E-01,+7.00000000E+00,-7.39135605E-16,-4.22967009E-14,+4.23031586E-14,-1.58826957E+00,-2.37667007E-15,-5.91961085E-14,+5.92437999E-14,-1.61092387E+00
+3.30000000E-01,+7.00000000E+00,-7.22074935E-16,-4.08405863E-14,+4.08469690E-14,-1.58847481E+00,-2.27861808E-15,-5.69042898E-14,+5.69498928E-14,-1.61081794E+00
+3.40000000E-01,+7.00000000E+00,-7.04373892E-16,-3.93760734E-14,+3.93823730E-14,-1.58868279E+00,-2.18104823E-15,-5.46156476E-14,+5.46591798E-14,-1.61070961E+00
+3.50000000E-01,+7.00000000E+00,-6.86061052E-16,-3.79061746E-14,+3.79123826E-14,-1.58889328E+00,-2.08417643E-15,-5.23351275E-14,+5.23766108E-14,-1.61059896E+00
+3.60000000E-01,+7.00000000E+00,-6.67169248E-16,-3.64339201E-14,+3.64400281E-14,-1.58910604E+00,-1.98821201E-15,-5.00675808E-14,+5.01070418E-14,-1.61048604E+00
+3.70000000E-01,+7.00000000E+00,-6.47735468E-16,-3.49623479E-14,+3.49683476E-14,-1.58932087E+00,-1.89335696E-15,-4.78177484E-14,+4.78552177E-14,-1.61037093E+00
+3.80000000E-01,+7.00000000E+00,-6.27800706E-16,-3.34944933E-14,+3.35003764E-14,-1.58953753E+00,-1.79980527E-15,-4.55902443E-14,+4.56257567E-14,-1.61025370E+00
+3.90000000E-01,+7.00000000E+00,-6.07409777E-16,-3.20333770E-14,+3.20391353E-14,-1.58975583E+00,-1.70774224E-15,-4.33895391E-14,+4.34231331E-14,-1.61013441E+00
+4.00000000E-01,+7.00000000E+00,-5.86611090E-16,-3.05819938E-14,+3.05876194E-14,-1.58997556E+00,-1.61734391E-15,-4.12199450E-14,+4.12516626E-14,-1.61001314E+00
+4.10000000E-01,+7.00000000E+00,-5.65456387E-16,-2.91433009E-14,+2.91487861E-14,-1.59019651E+00,-1.52877646E-15,-3.90856003E-14,+3.91154868E-14,-1.60988995E+00
+4.20000000E-01,+7.00000000E+00,-5.44000443E-16,-2.77202052E-14,+2.77255426E-14,-1.59041850E+00,-1.44219570E-15,-3.69904549E-14,+3.70185586E-14,-1.60976491E+00
+4.30000000E-01,+7.00000000E+00,-5.22300733E-16,-2.63155512E-14,+2.63207339E-14,-1.59064133E+00,-1.35774659E-15,-3.49382564E-14,+3.49646283E-14,-1.60963810E+00
+4.40000000E-01,+7.00000000E+00,-5.00417068E-16,-2.49321084E-14,+2.49371299E-14,-1.59086482E+00,-1.27556283E-15,-3.29325371E-14,+3.29572308E-14,-1.60950958E+00
+4.50000000E-01,+7.00000000E+00,-4.78411204E-16,-2.35725589E-14,+2.35774131E-14,-1.59108880E+00,-1.19576645E-15,-3.09766018E-14,+3.09996729E-14,-1.60937942E+00
+4.60000000E-01,+7.00000000E+00,-4.56346421E-16,-2.22394846E-14,+2.22441661E-14,-1.59131310E+00,-1.11846757E-15,-2.90735162E-14,+2.90950221E-14,-1.60924769E+00
+4.70000000E-01,+7.00000000E+00,-4.34287083E-16,-2.09353555E-14,+2.09398594E-14,-1.59153755E+00,-1.04376406E-15,-2.72260965E-14,+2.72460965E-14,-1.60911446E+00
+4.80000000E-01,+7.00000000E+00,-4.12298180E-16,-1.96625170E-14,+1.96668392E-14,-1.59176199E+00,-9.71741417E-16,-2.54369004E-14,+2.54554549E-14,-1.60897980E+00
+4.90000000E-01,+7.00000000E+00,-3.90444856E-16,-1.84231790E-14,+1.84273159E-14,-1.59198629E+00,-9.02472585E-16,-2.37082188E-14,+2.37253892E-14,-1.60884377E+00
+5.00000000E-01,+7.00000000E+00,-3.68791922E-16,-1.72194039E-14,+1.72233527E-14,-1.59221028E+00,-8.36017900E-16,-2.20420685E-14,+2.20579172E-14,-1.60870644E+00
+5.10000000E-01,+7.00000000E+00,-3.47403370E-16,-1.60530967E-14,+1.60568553E-14,-1.59243384E+00,-7.72425077E-16,-2.04401872E-14,+2.04547768E-14,-1.60856788E+00
+5.20000000E-01,+7.00000000E+00,-3.26341882E-16,-1.49259947E-14,+1.49295618E-14,-1.59265684E+00,-7.11729267E-16,-1.89040287E-14,+1.89174221E-14,-1.60842816E+00
+5.30000000E-01,+7.00000000E+00,-3.05668345E-16,-1.38396584E-14,+1.38430336E-14,-1.59287914E+00,-6.53953168E-16,-1.74347600E-14,+1.74470201E-14,-1.60828734E+00
+5.40000000E-01,+7.00000000E+00,-2.85441374E-16,-1.27954635E-14,+1.27986470E-14,-1.59310064E+00,-5.99107212E-16,-1.60332601E-14,+1.60444495E-14,-1.60814547E+00
+5.50000000E-01,+7.00000000E+00,-2.65716848E-16,-1.17945934E-14,+1.17975862E-14,-1.59332122E+00,-5.47189805E-16,-1.47001200E-14,+1.47103006E-14,-1.60800264E+00
+5.60000000E-01,+7.00000000E+00,-2.46547468E-16,-1.08380332E-14,+1.08408371E-14,-1.59354076E+00,-4.98187637E-16,-1.34356440E-14,+1.34448771E-14,-1.60785890E+00
+5.70000000E-01,+7.00000000E+00,-2.27982333E-16,-9.92656454E-15,+9.92918222E-15,-1.59375918E+00,-4.52076043E-16,-1.22398532E-14,+1.22481990E-14,-1.60771431E+00
+5.80000000E-01,+7.00000000E+00,-2.10066555E-16,-9.06076229E-15,+9.06319707E-15,-1.59397638E+00,-4.08819436E-16,-1.11124901E-14,+1.11200076E-14,-1.60756893E+00
+5.90000000E-01,+7.00000000E+00,-1.92840895E-16,-8.24099187E-15,+8.24324782E-15,-1.59419226E+00,-3.68371783E-16,-1.00530249E-14,+1.00597718E-14,-1.60742282E+00
+6.00000000E-01,+7.00000000E+00,-1.76341445E-16,-7.46740851E-15,+7.46949036E-15,-1.59440675E+00,-3.30677149E-16,-9.06066371E-15,+9.06669588E-15,-1.60727604E+00
+6.10000000E-01,+7.00000000E+00,-1.60599353E-16,-6.73995777E-15,+6.74187088E-15,-1.59461977E+00,-2.95670283E-16,-8.13435753E-15,+8.13972932E-15,-1.60712866E+00
+6.20000000E-01,+7.00000000E+00,-1.45640589E-16,-6.05837767E-15,+6.06012798E-15,-1.59483123E+00,-2.63277258E-16,-7.27281387E-15,+7.27757766E-15,-1.60698072E+00
+6.30000000E-01,+7.00000000E+00,-1.31485763E-16,-5.42220230E-15,+5.42379630E-15,-1.59504109E+00,-2.33416153E-16,-6.47450906E-15,+6.47871520E-15,-1.60683228E+00
+6.40000000E-01,+7.00000000E+00,-1.18149998E-16,-4.83076716E-15,+4.83221179E-15,-1.59524926E+00,-2.05997778E-16,-5.73770234E-15,+5.74139907E-15,-1.60668340E+00
+6.50000000E-01,+7.00000000E+00,-1.05642858E-16,-4.28321594E-15,+4.28451855E-15,-1.59545571E+00,-1.80926434E-16,-5.06045139E-15,+5.06368469E-15,-1.60653413E+00
+6.60000000E-01,+7.00000000E+00,-9.39683271E-17,-3.77850899E-15,+3.77967726E-15,-1.59566036E+00,-1.58100705E-16,-4.44062898E-15,+4.44344254E-15,-1.60638452E+00
+6.70000000E-01,+7.00000000E+00,-8.31248570E-17,-3.31543328E-15,+3.31647517E-15,-1.59586317E+00,-1.37414274E-16,-3.87594107E-15,+3.87837619E-15,-1.60623462E+00
+6.80000000E-01,+7.00000000E+00,-7.31054682E-17,-2.89261393E-15,+2.89353759E-15,-1.59606410E+00,-1.18756766E-16,-3.36394581E-15,+3.36604139E-15,-1.60608449E+00
+6.90000000E-01,+7.00000000E+00,-6.38979124E-17,-2.50852712E-15,+2.50934080E-15,-1.59626310E+00,-1.02014598E-16,-2.90207369E-15,+2.90386616E-15,-1.60593417E+00
+7.00000000E-01,+7.00000000E+00,-5.54848932E-17,-2.16151439E-15,+2.16222640E-15,-1.59646014E+00,-8.70718366E-17,-2.48764836E-15,+2.48917172E-15,-1.60578371E+00
+7.10000000E-01,+7.00000000E+00,-4.78443446E-17,-1.84979820E-15,+1.85041683E-15,-1.59665519E+00,-7.38110694E-17,-2.11790828E-15,+2.11919408E-15,-1.60563316E+00
+7.20000000E-01,+7.00000000E+00,-4.09497649E-17,-1.57149860E-15,+1.57203204E-15,-1.59684821E+00,-6.21142557E-17,-1.79002879E-15,+1.79110615E-15,-1.60548255E+00
+7.30000000E-01,+7.00000000E+00,-3.47706006E-17,-1.32465086E-15,+1.32510712E-15,-1.59703918E+00,-5.18635741E-17,-1.50114446E-15,+1.50204012E-15,-1.60533195E+00
+7.40000000E-01,+7.00000000E+00,-2.92726800E-17,-1.10722393E-15,+1.10761082E-15,-1.59722807E+00,-4.29422485E-17,-1.24837170E-15,+1.24911006E-15,-1.60518138E+00
+7.50000000E-01,+7.00000000E+00,-2.44186872E-17,-9.17139517E-16,+9.17464531E-16,-1.59741487E+00,-3.52353459E-17,-1.02883106E-15,+1.02943425E-15,-1.60503089E+00
+7.60000000E-01,+7.00000000E+00,-2.01686741E-17,-7.52291549E-16,+7.52561858E-16,-1.59759956E+00,-2.86305411E-17,-8.39669416E-16,+8.40157387E-16,-1.60488052E+00
+7.70000000E-01,+7.00000000E+00,-1.64806019E-17,-6.10565836E-16,+6.10788221E-16,-1.59778212E+00,-2.30188390E-17,-6.78081427E-16,+6.78472025E-16,-1.60473031E+00
+7.80000000E-01,+7.00000000E+00,-1.33109050E-17,-4.89859666E-16,+4.90040481E-16,-1.59796254E+00,-1.82952473E-17,-5.41330303E-16,+5.41639376E-16,-1.60458030E+00
+7.90000000E-01,+7.00000000E+00,-1.06150686E-17,-3.88101076E-16,+3.88246217E-16,-1.59814081E+00,-1.43593933E-17,-4.26767461E-16,+4.27008967E-16,-1.60443052E+00
+8.00000000E-01,+7.00000000E+00,-8.34821199E-18,-3.03267538E-16,+3.03382419E-16,-1.59831693E+00,-1.11160768E-17,-3.31850908E-16,+3.32037035E-16,-1.60428101E+00
+8.10000000E-01,+7.00000000E+00,-6.46566701E-18,-2.33403766E-16,+2.33493304E-16,-1.59849088E+00,-8.47575361E-18,-2.54162073E-16,+2.54303358E-16,-1.60413180E+00
+8.20000000E-01,+7.00000000E+00,-4.92354194E-18,-1.76638379E-16,+1.76706984E-16,-1.59866268E+00,-6.35494178E-18,-1.91420843E-16,+1.91526302E-16,-1.60398294E+00
+8.30000000E-01,+7.00000000E+00,-3.67926073E-18,-1.31199116E-16,+1.31250695E-16,-1.59883231E+00,-4.67654731E-18,-1.41498580E-16,+1.41575839E-16,-1.60383444E+00
+8.40000000E-01,+7.00000000E+00,-2.69206668E-18,-9.54263365E-17,+9.54643018E-17,-1.59899979E+00,-3.37010264E-18,-1.02428888E-16,+1.02484314E-16,-1.60368634E+00
+8.50000000E-01,+7.00000000E+00,-1.92348025E-18,-6.77845348E-17,+6.78118201E-17,-1.59916510E+00,-2.37191495E-18,-7.24159295E-17,+7.24547640E-17,-1.60353867E+00
+8.60000000E-01,+7.00000000E+00,-1.33770075E-18,-4.68716063E-17,+4.68906912E-17,-1.59932826E+00,-1.62512101E-18,-4.98401202E-17,+4.98666080E-17,-1.60339146E+00
+8.70000000E-01,+7.00000000E+00,-9.01942236E-19,-3.14256498E-17,+3.14385904E-17,-1.59948928E+00,-1.07964716E-18,-3.32610484E-17,+3.32785663E-17,-1.60324474E+00
+8.80000000E-01,+7.00000000E+00,-5.86694711E-19,-2.03291055E-17,+2.03375697E-17,-1.59964816E+00,-6.92073851E-19,-2.14175215E-17,+2.14287002E-17,-1.60309853E+00
+8.90000000E-01,+7.00000000E+00,-3.65903108E-19,-1.26100790E-17,+1.26153865E-17,-1.59980491E+00,-4.25406353E-19,-1.32246759E-17,+1.32315163E-17,-1.60295286E+00
+9.00000000E-01,+7.00000000E+00,-2.17057830E-19,-7.44075536E-18,+7.44392063E-18,-1.59995953E+00,-2.48754577E-19,-7.76815179E-18,+7.77213362E-18,-1.60280775E+00
+9.10000000E-01,+7.00000000E+00,-1.21192892E-19,-4.13287255E-18,+4.13464911E-18,-1.60011206E+00,-1.36927390E-19,-4.29539815E-18,+4.29758006E-18,-1.60266323E+00
+9.20000000E-01,+7.00000000E+00,-6.27900457E-20,-2.13030407E-18,+2.13122922E-18,-1.60026248E+00,-6.99489167E-20,-2.20425151E-18,+2.20536110E-18,-1.60251932E+00
+9.30000000E-01,+7.00000000E+00,-2.95904142E-20,-9.98894492E-19,+9.99332677E-19,-1.60041083E+00,-3.25070336E-20,-1.02902235E-18,+1.02953568E-18,-1.60237604E+00
+9.40000000E-01,+7.00000000E+00,-1.23187423E-20,-4.13803137E-19,+4.13986458E-19,-1.60055711E+00,-1.33471172E-20,-4.24426205E-19,+4.24636019E-19,-1.60223341E+00
+9.50000000E-01,+7.00000000E+00,-4.32972274E-21,-1.44739348E-19,+1.44804093E-19,-1.60070134E+00,-4.62737092E-21,-1.47814112E-19,+1.47886525E-19,-1.60209145E+00
+9.60000000E-01,+7.00000000E+00,-1.19087815E-21,-3.96216435E-20,+3.96395361E-20,-1.60084353E+00,-1.25560369E-21,-4.02902867E-20,+4.03098467E-20,-1.60195017E+00
+9.70000000E-01,+7.00000000E+00,-2.22325535E-22,-7.36261169E-21,+7.36596766E-21,-1.60098371E+00,-2.31282687E-22,-7.45514518E-21,+7.45873188E-21,-1.60180961E+00
+9.80000000E-01,+7.00000000E+00,-2.04684212E-23,-6.74749073E-22,+6.75059455E-22,-1.60112189E+00,-2.10118219E-23,-6.80362907E-22,+6.80687286E-22,-1.60166977E+00
+9.90000000E-01,+7.00000000E+00,-3.35301914E-25,-1.10039006E-23,+1.10090079E-23,-1.60125809E+00,-3.39701621E-25,-1.10493547E-23,+1.10545754E-23,-1.60153067E+00
+1.00000000E+00,+7.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+0.00000000E+00,+8.00000000E+00,-1.50283913E-18,-1.25467697E-16,+1.25476697E-16,-1.58277365E+00,-6.56550327E-18,-1.80163345E-16,+1.80282935E-16,-1.60722216E+00
+1.00000000E-02,+8.00000000E+00,-1.50244263E-18,-1.25398035E-16,+1.25407035E-16,-1.58277714E+00,-6.56106864E-18,-1.80050060E-16,+1.80169564E-16,-1.60722046E+00
+2.00000000E-02,+8.00000000E+00,-1.50125142E-18,-1.25189213E-16,+1.25198214E-16,-1.58278761E+00,-6.54777994E-18,-1.79710554E-16,+1.79829799E-16,-1.60721536E+00
+3.00000000E-02,+8.00000000E+00,-1.49926044E-18,-1.24841723E-16,+1.24850725E-16,-1.58280504E+00,-6.52568267E-18,-1.79145864E-16,+1.79264679E-16,-1.60720687E+00
+4.00000000E-02,+8.00000000E+00,-1.49646135E-18,-1.24356385E-16,+1.24365388E-16,-1.58282940E+00,-6.49485247E-18,-1.78357718E-16,+1.78475933E-16,-1.60719500E+00
+5.00000000E-02,+8.00000000E+00,-1.49284268E-18,-1.23734345E-16,+1.23743350E-16,-1.58286064E+00,-6.45539469E-18,-1.77348523E-16,+1.77465971E-16,-1.60717975E+00
+6.00000000E-02,+8.00000000E+00,-1.48839004E-18,-1.22977075E-16,+1.22986081E-16,-1.58289872E+00,-6.40744396E-18,-1.76121360E-16,+1.76237876E-16,-1.60716113E+00
+7.00000000E-02,+8.00000000E+00,-1.48308638E-18,-1.22086368E-16,+1.22095375E-16,-1.58294358E+00,-6.35116358E-18,-1.74679971E-16,+1.74795394E-16,-1.60713917E+00
+8.00000000E-02,+8.00000000E+00,-1.47691231E-18,-1.21064337E-16,+1.21073346E-16,-1.58299512E+00,-6.28674468E-18,-1.73028744E-16,+1.73142916E-16,-1.60711388E+00
+9.00000000E-02,+8.00000000E+00,-1.46984645E-18,-1.19913415E-16,+1.19922423E-16,-1.58305328E+00,-6.21440542E-18,-1.71172696E-16,+1.71285465E-16,-1.60708528E+00
+1.00000000E-01,+8.00000000E+00,-1.46186585E-18,-1.18636343E-16,+1.18645350E-16,-1.58311795E+00,-6.13438994E-18,-1.69117456E-16,+1.69228675E-16,-1.60705339E+00
+1.10000000E-01,+8.00000000E+00,-1.45294639E-18,-1.17236175E-16,+1.17245178E-16,-1.58318902E+00,-6.04696723E-18,-1.66869242E-16,+1.66978770E-16,-1.60701824E+00
+1.20000000E-01,+8.00000000E+00,-1.44306335E-18,-1.15716267E-16,+1.15725264E-16,-1.58326638E+00,-5.95242987E-18,-1.64434837E-16,+1.64542539E-16,-1.60697985E+00
+1.30000000E-01,+8.00000000E+00,-1.43219181E-18,-1.14080270E-16,+1.14089260E-16,-1.58334991E+00,-5.85109274E-18,-1.61821565E-16,+1.61927312E-16,-1.60693826E+00
+1.40000000E-01,+8.00000000E+00,-1.42030725E-18,-1.12332130E-16,+1.12341109E-16,-1.58343947E+00,-5.74329150E-18,-1.59037260E-16,+1.59140930E-16,-1.60689351E+00
+1.50000000E-01,+8.00000000E+00,-1.40738607E-18,-1.10476073E-16,+1.10485038E-16,-1.58353492E+00,-5.62938107E-18,-1.56090238E-16,+1.56191716E-16,-1.60684562E+00
+1.60000000E-01,+8.00000000E+00,-1.39340615E-18,-1.08516601E-16,+1.08525547E-16,-1.58363611E+00,-5.50973402E-18,-1.52989262E-16,+1.53088444E-16,-1.60679463E+00
+1.70000000E-01,+8.00000000E+00,-1.37834741E-18,-1.06458479E-16,+1.06467402E-16,-1.58374288E+00,-5.38473884E-18,-1.49743514E-16,+1.49840299E-16,-1.60674059E+00
+1.80000000E-01,+8.00000000E+00,-1.36219232E-18,-1.04306729E-16,+1.04315624E-16,-1.58385507E+00,-5.25479815E-18,-1.46362550E-16,+1.46456850E-16,-1.60668353E+00
