s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
1.180000e+00; 0.000000e+00; 2.243885e-01; 2.243885e-01; 1.570796e+00; 0.000000e+00; 3.442070e-01; 3.442070e-01; 1.570796e+00; 
1.190000e+00; 0.000000e+00; 2.221526e-01; 2.221526e-01; 1.570796e+00; 0.000000e+00; 3.439028e-01; 3.439028e-01; 1.570796e+00; 
1.200000e+00; 0.000000e+00; 2.199019e-01; 2.199019e-01; 1.570796e+00; 0.000000e+00; 3.435967e-01; 3.435967e-01; 1.570796e+00; 
1.210000e+00; 0.000000e+00; 2.176364e-01; 2.176364e-01; 1.570796e+00; 0.000000e+00; 3.432886e-01; 3.432886e-01; 1.570796e+00; 
1.220000e+00; 0.000000e+00; 2.153563e-01; 2.153563e-01; 1.570796e+00; 0.000000e+00; 3.429787e-01; 3.429787e-01; 1.570796e+00; 
1.230000e+00; 0.000000e+00; 2.130617e-01; 2.130617e-01; 1.570796e+00; 0.000000e+00; 3.426669e-01; 3.426669e-01; 1.570796e+00; 
1.240000e+00; 0.000000e+00; 2.107526e-01; 2.107526e-01; 1.570796e+00; 0.000000e+00; 3.423532e-01; 3.423532e-01; 1.570796e+00; 
1.250000e+00; 0.000000e+00; 2.084292e-01; 2.084292e-01; 1.570796e+00; 0.000000e+00; 3.420377e-01; 3.420377e-01; 1.570796e+00; 
1.260000e+00; 0.000000e+00; 2.060915e-01; 2.060915e-01; 1.570796e+00; 0.000000e+00; 3.417203e-01; 3.417203e-01; 1.570796e+00; 
1.270000e+00; 0.000000e+00; 2.037396e-01; 2.037396e-01; 1.570796e+00; 0.000000e+00; 3.414011e-01; 3.414011e-01; 1.570796e+00; 
1.280000e+00; 0.000000e+00; 2.013737e-01; 2.013737e-01; 1.570796e+00; 0.000000e+00; 3.410801e-01; 3.410801e-01; 1.570796e+00; 
1.290000e+00; 0.000000e+00; 1.989938e-01; 1.989938e-01; 1.570796e+00; 0.000000e+00; 3.407573e-01; 3.407573e-01; 1.570796e+00; 
1.300000e+00; 0.000000e+00; 1.965999e-01; 1.965999e-01; 1.570796e+00; 0.000000e+00; 3.404327e-01; 3.404327e-01; 1.570796e+00; 
1.310000e+00; 0.000000e+00; 1.941923e-01; 1.941923e-01; 1.570796e+00; 0.000000e+00; 3.401064e-01; 3.401064e-01; 1.570796e+00; 
1.320000e+00; 0.000000e+00; 1.917709e-01; 1.917709e-01; 1.570796e+00; 0.000000e+00; 3.397783e-01; 3.397783e-01; 1.570796e+00; 
1.330000e+00; 0.000000e+00; 1.893359e-01; 1.893359e-01; 1.570796e+00; 0.000000e+00; 3.394485e-01; 3.394485e-01; 1.570796e+00; 
1.340000e+00; 0.000000e+00; 1.868873e-01; 1.868873e-01; 1.570796e+00; 0.000000e+00; 3.391169e-01; 3.391169e-01; 1.570796e+00; 
1.350000e+00; 0.000000e+00; 1.844254e-01; 1.844254e-01; 1.570796e+00; 0.000000e+00; 3.387837e-01; 3.387837e-01; 1.570796e+00; 
1.360000e+00; 0.000000e+00; 1.819500e-01; 1.819500e-01; 1.570796e+00; 0.000000e+00; 3.384487e-01; 3.384487e-01; 1.570796e+00; 
1.370000e+00; 0.000000e+00; 1.794614e-01; 1.794614e-01; 1.570796e+00; 0.000000e+00; 3.381121e-01; 3.381121e-01; 1.570796e+00; 
1.380000e+00; 0.000000e+00; 1.769597e-01; 1.769597e-01; 1.570796e+00; 0.000000e+00; 3.377738e-01; 3.377738e-01; 1.570796e+00; 
1.390000e+00; 0.000000e+00; 1.744449e-01; 1.744449e-01; 1.570796e+00; 0.000000e+00; 3.374338e-01; 3.374338e-01; 1.570796e+00; 
1.400000e+00; 0.000000e+00; 1.719170e-01; 1.719170e-01; 1.570796e+00; 0.000000e+00; 3.370923e-01; 3.370923e-01; 1.570796e+00; 
1.410000e+00; 0.000000e+00; 1.693764e-01; 1.693764e-01; 1.570796e+00; 0.000000e+00; 3.367491e-01; 3.367491e-01; 1.570796e+00; 
1.420000e+00; 0.000000e+00; 1.668229e-01; 1.668229e-01; 1.570796e+00; 0.000000e+00; 3.364042e-01; 3.364042e-01; 1.570796e+00; 
1.430000e+00; 0.000000e+00; 1.642567e-01; 1.642567e-01; 1.570796e+00; 0.000000e+00; 3.360578e-01; 3.360578e-01; 1.570796e+00; 
1.440000e+00; 0.000000e+00; 1.616779e-01; 1.616779e-01; 1.570796e+00; 0.000000e+00; 3.357099e-01; 3.357099e-01; 1.570796e+00; 
1.450000e+00; 0.000000e+00; 1.590866e-01; 1.590866e-01; 1.570796e+00; 0.000000e+00; 3.353603e-01; 3.353603e-01; 1.570796e+00; 
1.460000e+00; 0.000000e+00; 1.564828e-01; 1.564828e-01; 1.570796e+00; 0.000000e+00; 3.350093e-01; 3.350093e-01; 1.570796e+00; 
1.470000e+00; 0.000000e+00; 1.538668e-01; 1.538668e-01; 1.570796e+00; 0.000000e+00; 3.346567e-01; 3.346567e-01; 1.570796e+00; 
1.480000e+00; 0.000000e+00; 1.512385e-01; 1.512385e-01; 1.570796e+00; 0.000000e+00; 3.343025e-01; 3.343025e-01; 1.570796e+00; 
1.490000e+00; 0.000000e+00; 1.485980e-01; 1.485980e-01; 1.570796e+00; 0.000000e+00; 3.339469e-01; 3.339469e-01; 1.570796e+00; 
1.500000e+00; 0.000000e+00; 1.459455e-01; 1.459455e-01; 1.570796e+00; 0.000000e+00; 3.335898e-01; 3.335898e-01; 1.570796e+00; 
1.510000e+00; 0.000000e+00; 1.432811e-01; 1.432811e-01; 1.570796e+00; 0.000000e+00; 3.332312e-01; 3.332312e-01; 1.570796e+00; 
1.520000e+00; 0.000000e+00; 1.406048e-01; 1.406048e-01; 1.570796e+00; 0.000000e+00; 3.328711e-01; 3.328711e-01; 1.570796e+00; 
1.530000e+00; 0.000000e+00; 1.379167e-01; 1.379167e-01; 1.570796e+00; 0.000000e+00; 3.325096e-01; 3.325096e-01; 1.570796e+00; 
1.540000e+00; 0.000000e+00; 1.352169e-01; 1.352169e-01; 1.570796e+00; 0.000000e+00; 3.321467e-01; 3.321467e-01; 1.570796e+00; 
1.550000e+00; 0.000000e+00; 1.325056e-01; 1.325056e-01; 1.570796e+00; 0.000000e+00; 3.317824e-01; 3.317824e-01; 1.570796e+00; 
1.560000e+00; 0.000000e+00; 1.297828e-01; 1.297828e-01; 1.570796e+00; 0.000000e+00; 3.314166e-01; 3.314166e-01; 1.570796e+00; 
1.570000e+00; 0.000000e+00; 1.270485e-01; 1.270485e-01; 1.570796e+00; 0.000000e+00; 3.310495e-01; 3.310495e-01; 1.570796e+00; 
1.580000e+00; 0.000000e+00; 1.243030e-01; 1.243030e-01; 1.570796e+00; 0.000000e+00; 3.306810e-01; 3.306810e-01; 1.570796e+00; 
1.590000e+00; 0.000000e+00; 1.215463e-01; 1.215463e-01; 1.570796e+00; 0.000000e+00; 3.303112e-01; 3.303112e-01; 1.570796e+00; 
1.600000e+00; 0.000000e+00; 1.187784e-01; 1.187784e-01; 1.570796e+00; 0.000000e+00; 3.299400e-01; 3.299400e-01; 1.570796e+00; 
1.610000e+00; 0.000000e+00; 1.159995e-01; 1.159995e-01; 1.570796e+00; 0.000000e+00; 3.295675e-01; 3.295675e-01; 1.570796e+00; 
1.620000e+00; 0.000000e+00; 1.132097e-01; 1.132097e-01; 1.570796e+00; 0.000000e+00; 3.291937e-01; 3.291937e-01; 1.570796e+00; 
1.630000e+00; 0.000000e+00; 1.104091e-01; 1.104091e-01; 1.570796e+00; 0.000000e+00; 3.288186e-01; 3.288186e-01; 1.570796e+00; 
1.640000e+00; 0.000000e+00; 1.075976e-01; 1.075976e-01; 1.570796e+00; 0.000000e+00; 3.284422e-01; 3.284422e-01; 1.570796e+00; 
1.650000e+00; 0.000000e+00; 1.047756e-01; 1.047756e-01; 1.570796e+00; 0.000000e+00; 3.280645e-01; 3.280645e-01; 1.570796e+00; 
