s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+6.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36791325E+02,+1.36791325E+02,-1.57079633E+00,+0.00000000E+00,+1.36954335E+02,+1.36954335E+02,+1.57079633E+00
+7.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36785801E+02,+1.36785801E+02,-1.57079633E+00,+0.00000000E+00,+1.36953570E+02,+1.36953570E+02,+1.57079633E+00
+7.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36780198E+02,+1.36780198E+02,-1.57079633E+00,+0.00000000E+00,+1.36952793E+02,+1.36952793E+02,+1.57079633E+00
+7.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36774515E+02,+1.36774515E+02,-1.57079633E+00,+0.00000000E+00,+1.36952005E+02,+1.36952005E+02,+1.57079633E+00
+7.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36768753E+02,+1.36768753E+02,-1.57079633E+00,+0.00000000E+00,+1.36951207E+02,+1.36951207E+02,+1.57079633E+00
+7.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36762912E+02,+1.36762912E+02,-1.57079633E+00,+0.00000000E+00,+1.36950397E+02,+1.36950397E+02,+1.57079633E+00
+7.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36756991E+02,+1.36756991E+02,-1.57079633E+00,+0.00000000E+00,+1.36949576E+02,+1.36949576E+02,+1.57079633E+00
+7.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36750991E+02,+1.36750991E+02,-1.57079633E+00,+0.00000000E+00,+1.36948745E+02,+1.36948745E+02,+1.57079633E+00
+7.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36744911E+02,+1.36744911E+02,-1.57079633E+00,+0.00000000E+00,+1.36947902E+02,+1.36947902E+02,+1.57079633E+00
+7.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36738752E+02,+1.36738752E+02,-1.57079633E+00,+0.00000000E+00,+1.36947048E+02,+1.36947048E+02,+1.57079633E+00
+7.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36732513E+02,+1.36732513E+02,-1.57079633E+00,+0.00000000E+00,+1.36946183E+02,+1.36946183E+02,+1.57079633E+00
+8.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36726195E+02,+1.36726195E+02,-1.57079633E+00,+0.00000000E+00,+1.36945308E+02,+1.36945308E+02,+1.57079633E+00
+8.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36719798E+02,+1.36719798E+02,-1.57079633E+00,+0.00000000E+00,+1.36944421E+02,+1.36944421E+02,+1.57079633E+00
+8.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36713321E+02,+1.36713321E+02,-1.57079633E+00,+0.00000000E+00,+1.36943523E+02,+1.36943523E+02,+1.57079633E+00
+8.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36706765E+02,+1.36706765E+02,-1.57079633E+00,+0.00000000E+00,+1.36942615E+02,+1.36942615E+02,+1.57079633E+00
+8.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36700130E+02,+1.36700130E+02,-1.57079633E+00,+0.00000000E+00,+1.36941695E+02,+1.36941695E+02,+1.57079633E+00
+8.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36693415E+02,+1.36693415E+02,-1.57079633E+00,+0.00000000E+00,+1.36940764E+02,+1.36940764E+02,+1.57079633E+00
+8.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36686621E+02,+1.36686621E+02,-1.57079633E+00,+0.00000000E+00,+1.36939822E+02,+1.36939822E+02,+1.57079633E+00
+8.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36679747E+02,+1.36679747E+02,-1.57079633E+00,+0.00000000E+00,+1.36938870E+02,+1.36938870E+02,+1.57079633E+00
+8.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36672794E+02,+1.36672794E+02,-1.57079633E+00,+0.00000000E+00,+1.36937906E+02,+1.36937906E+02,+1.57079633E+00
+8.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36665762E+02,+1.36665762E+02,-1.57079633E+00,+0.00000000E+00,+1.36936931E+02,+1.36936931E+02,+1.57079633E+00
+9.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36658650E+02,+1.36658650E+02,-1.57079633E+00,+0.00000000E+00,+1.36935946E+02,+1.36935946E+02,+1.57079633E+00
+9.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36651459E+02,+1.36651459E+02,-1.57079633E+00,+0.00000000E+00,+1.36934949E+02,+1.36934949E+02,+1.57079633E+00
+9.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36644189E+02,+1.36644189E+02,-1.57079633E+00,+0.00000000E+00,+1.36933941E+02,+1.36933941E+02,+1.57079633E+00
+9.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36636839E+02,+1.36636839E+02,-1.57079633E+00,+0.00000000E+00,+1.36932923E+02,+1.36932923E+02,+1.57079633E+00
+9.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36629410E+02,+1.36629410E+02,-1.57079633E+00,+0.00000000E+00,+1.36931893E+02,+1.36931893E+02,+1.57079633E+00
+9.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36621902E+02,+1.36621902E+02,-1.57079633E+00,+0.00000000E+00,+1.36930852E+02,+1.36930852E+02,+1.57079633E+00
+9.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36614314E+02,+1.36614314E+02,-1.57079633E+00,+0.00000000E+00,+1.36929801E+02,+1.36929801E+02,+1.57079633E+00
+9.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36606647E+02,+1.36606647E+02,-1.57079633E+00,+0.00000000E+00,+1.36928738E+02,+1.36928738E+02,+1.57079633E+00
+9.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36598901E+02,+1.36598901E+02,-1.57079633E+00,+0.00000000E+00,+1.36927664E+02,+1.36927664E+02,+1.57079633E+00
+9.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36591075E+02,+1.36591075E+02,-1.57079633E+00,+0.00000000E+00,+1.36926580E+02,+1.36926580E+02,+1.57079633E+00
+1.00000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36583170E+02,+1.36583170E+02,-1.57079633E+00,+0.00000000E+00,+1.36925484E+02,+1.36925484E+02,+1.57079633E+00
+1.01000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36575186E+02,+1.36575186E+02,-1.57079633E+00,+0.00000000E+00,+1.36924377E+02,+1.36924377E+02,+1.57079633E+00
+1.02000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36567122E+02,+1.36567122E+02,-1.57079633E+00,+0.00000000E+00,+1.36923260E+02,+1.36923260E+02,+1.57079633E+00
+1.03000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36558979E+02,+1.36558979E+02,-1.57079633E+00,+0.00000000E+00,+1.36922131E+02,+1.36922131E+02,+1.57079633E+00
+1.04000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36550757E+02,+1.36550757E+02,-1.57079633E+00,+0.00000000E+00,+1.36920991E+02,+1.36920991E+02,+1.57079633E+00
+1.05000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36542456E+02,+1.36542456E+02,-1.57079633E+00,+0.00000000E+00,+1.36919841E+02,+1.36919841E+02,+1.57079633E+00
+1.06000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36534075E+02,+1.36534075E+02,-1.57079633E+00,+0.00000000E+00,+1.36918679E+02,+1.36918679E+02,+1.57079633E+00
+1.07000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36525615E+02,+1.36525615E+02,-1.57079633E+00,+0.00000000E+00,+1.36917507E+02,+1.36917507E+02,+1.57079633E+00
+1.08000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36517075E+02,+1.36517075E+02,-1.57079633E+00,+0.00000000E+00,+1.36916323E+02,+1.36916323E+02,+1.57079633E+00
+1.09000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36508457E+02,+1.36508457E+02,-1.57079633E+00,+0.00000000E+00,+1.36915129E+02,+1.36915129E+02,+1.57079633E+00
+1.10000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36499759E+02,+1.36499759E+02,-1.57079633E+00,+0.00000000E+00,+1.36913923E+02,+1.36913923E+02,+1.57079633E+00
+1.11000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36490981E+02,+1.36490981E+02,-1.57079633E+00,+0.00000000E+00,+1.36912707E+02,+1.36912707E+02,+1.57079633E+00
+1.12000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36482125E+02,+1.36482125E+02,-1.57079633E+00,+0.00000000E+00,+1.36911479E+02,+1.36911479E+02,+1.57079633E+00
+1.13000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36473189E+02,+1.36473189E+02,-1.57079633E+00,+0.00000000E+00,+1.36910241E+02,+1.36910241E+02,+1.57079633E+00
+1.14000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36464174E+02,+1.36464174E+02,-1.57079633E+00,+0.00000000E+00,+1.36908991E+02,+1.36908991E+02,+1.57079633E+00
+1.15000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36455080E+02,+1.36455080E+02,-1.57079633E+00,+0.00000000E+00,+1.36907731E+02,+1.36907731E+02,+1.57079633E+00
+1.16000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36445906E+02,+1.36445906E+02,-1.57079633E+00,+0.00000000E+00,+1.36906459E+02,+1.36906459E+02,+1.57079633E+00
+1.17000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36436653E+02,+1.36436653E+02,-1.57079633E+00,+0.00000000E+00,+1.36905177E+02,+1.36905177E+02,+1.57079633E+00
+1.18000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36427321E+02,+1.36427321E+02,-1.57079633E+00,+0.00000000E+00,+1.36903884E+02,+1.36903884E+02,+1.57079633E+00
+1.19000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36417910E+02,+1.36417910E+02,-1.57079633E+00,+0.00000000E+00,+1.36902579E+02,+1.36902579E+02,+1.57079633E+00
+1.20000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36408420E+02,+1.36408420E+02,-1.57079633E+00,+0.00000000E+00,+1.36901264E+02,+1.36901264E+02,+1.57079633E+00
+1.21000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36398850E+02,+1.36398850E+02,-1.57079633E+00,+0.00000000E+00,+1.36899938E+02,+1.36899938E+02,+1.57079633E+00
+1.22000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36389201E+02,+1.36389201E+02,-1.57079633E+00,+0.00000000E+00,+1.36898600E+02,+1.36898600E+02,+1.57079633E+00
+1.23000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36379473E+02,+1.36379473E+02,-1.57079633E+00,+0.00000000E+00,+1.36897252E+02,+1.36897252E+02,+1.57079633E+00
+1.24000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36369665E+02,+1.36369665E+02,-1.57079633E+00,+0.00000000E+00,+1.36895893E+02,+1.36895893E+02,+1.57079633E+00
+1.25000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36359779E+02,+1.36359779E+02,-1.57079633E+00,+0.00000000E+00,+1.36894523E+02,+1.36894523E+02,+1.57079633E+00
+1.26000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36349813E+02,+1.36349813E+02,-1.57079633E+00,+0.00000000E+00,+1.36893142E+02,+1.36893142E+02,+1.57079633E+00
+1.27000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36339768E+02,+1.36339768E+02,-1.57079633E+00,+0.00000000E+00,+1.36891750E+02,+1.36891750E+02,+1.57079633E+00
+1.28000000E-01,+0.00000000E+00,-0.00000000E+00,-1.36329644E+02,+1.36329644E+02,-1.57079633E+00,+0.00000000E+00,+1.36890346E+02,+1.36890346E+02,+1.57079633E+00
