s1,s2,Re(z_ibc1p.tm),Im(z_ibc1p.tm),Abs(z_ibc1p.tm),Arg(z_ibc1p.tm),Re(z_ibc1p.te),Im(z_ibc1p.te),Abs(z_ibc1p.te),Arg(z_ibc1p.te)
+8.27000000E-01,+0.00000000E+00,+5.51468170E-02,+1.57220290E-01,+1.66611497E-01,+1.23344332E+00,+1.17055090E-02,+2.01964466E-01,+2.02303397E-01,+1.51290283E+00
+8.28000000E-01,+0.00000000E+00,+5.54484668E-02,+1.56897576E-01,+1.66407277E-01,+1.23109088E+00,+1.17890242E-02,+2.01866342E-01,+2.02210290E-01,+1.51246244E+00
+8.29000000E-01,+0.00000000E+00,+5.57535313E-02,+1.56571211E-01,+1.66201685E-01,+1.22870595E+00,+1.18734849E-02,+2.01767108E-01,+2.02116169E-01,+1.51201664E+00
+8.30000000E-01,+0.00000000E+00,+5.60620683E-02,+1.56241131E-01,+1.65994719E-01,+1.22628788E+00,+1.19589070E-02,+2.01666745E-01,+2.02021018E-01,+1.51156535E+00
+8.31000000E-01,+0.00000000E+00,+5.63741366E-02,+1.55907275E-01,+1.65786374E-01,+1.22383601E+00,+1.20453068E-02,+2.01565234E-01,+2.01924820E-01,+1.51110846E+00
+8.32000000E-01,+0.00000000E+00,+5.66897966E-02,+1.55569579E-01,+1.65576649E-01,+1.22134966E+00,+1.21327010E-02,+2.01462554E-01,+2.01827558E-01,+1.51064587E+00
+8.33000000E-01,+0.00000000E+00,+5.70091098E-02,+1.55227975E-01,+1.65365543E-01,+1.21882814E+00,+1.22211066E-02,+2.01358687E-01,+2.01729215E-01,+1.51017747E+00
+8.34000000E-01,+0.00000000E+00,+5.73321395E-02,+1.54882396E-01,+1.65153053E-01,+1.21627073E+00,+1.23105412E-02,+2.01253611E-01,+2.01629773E-01,+1.50970315E+00
+8.35000000E-01,+0.00000000E+00,+5.76589500E-02,+1.54532775E-01,+1.64939180E-01,+1.21367670E+00,+1.24010227E-02,+2.01147306E-01,+2.01529214E-01,+1.50922281E+00
+8.36000000E-01,+0.00000000E+00,+5.79896076E-02,+1.54179039E-01,+1.64723923E-01,+1.21104531E+00,+1.24925692E-02,+2.01039750E-01,+2.01427519E-01,+1.50873633E+00
+8.37000000E-01,+0.00000000E+00,+5.83241798E-02,+1.53821117E-01,+1.64507283E-01,+1.20837577E+00,+1.25851996E-02,+2.00930921E-01,+2.01324669E-01,+1.50824358E+00
+8.38000000E-01,+0.00000000E+00,+5.86627358E-02,+1.53458935E-01,+1.64289261E-01,+1.20566731E+00,+1.26789329E-02,+2.00820797E-01,+2.01220644E-01,+1.50774446E+00
+8.39000000E-01,+0.00000000E+00,+5.90053464E-02,+1.53092417E-01,+1.64069860E-01,+1.20291910E+00,+1.27737889E-02,+2.00709354E-01,+2.01115426E-01,+1.50723883E+00
+8.40000000E-01,+0.00000000E+00,+5.93520842E-02,+1.52721485E-01,+1.63849082E-01,+1.20013031E+00,+1.28697875E-02,+2.00596569E-01,+2.01008992E-01,+1.50672657E+00
+8.41000000E-01,+0.00000000E+00,+5.97030235E-02,+1.52346060E-01,+1.63626932E-01,+1.19730010E+00,+1.29669494E-02,+2.00482418E-01,+2.00901323E-01,+1.50620756E+00
+8.42000000E-01,+0.00000000E+00,+6.00582402E-02,+1.51966061E-01,+1.63403415E-01,+1.19442759E+00,+1.30652956E-02,+2.00366876E-01,+2.00792398E-01,+1.50568165E+00
+8.43000000E-01,+0.00000000E+00,+6.04178125E-02,+1.51581404E-01,+1.63178535E-01,+1.19151186E+00,+1.31648476E-02,+2.00249918E-01,+2.00682194E-01,+1.50514871E+00
+8.44000000E-01,+0.00000000E+00,+6.07818200E-02,+1.51192005E-01,+1.62952300E-01,+1.18855200E+00,+1.32656277E-02,+2.00131518E-01,+2.00570689E-01,+1.50460860E+00
+8.45000000E-01,+0.00000000E+00,+6.11503445E-02,+1.50797775E-01,+1.62724717E-01,+1.18554706E+00,+1.33676584E-02,+2.00011649E-01,+2.00457861E-01,+1.50406117E+00
+8.46000000E-01,+0.00000000E+00,+6.15234699E-02,+1.50398625E-01,+1.62495797E-01,+1.18249607E+00,+1.34709629E-02,+1.99890285E-01,+2.00343686E-01,+1.50350629E+00
+8.47000000E-01,+0.00000000E+00,+6.19012821E-02,+1.49994464E-01,+1.62265548E-01,+1.17939801E+00,+1.35755650E-02,+1.99767396E-01,+2.00228141E-01,+1.50294379E+00
+8.48000000E-01,+0.00000000E+00,+6.22838692E-02,+1.49585197E-01,+1.62033982E-01,+1.17625186E+00,+1.36814892E-02,+1.99642955E-01,+2.00111200E-01,+1.50237352E+00
+8.49000000E-01,+0.00000000E+00,+6.26713213E-02,+1.49170727E-01,+1.61801114E-01,+1.17305656E+00,+1.37887603E-02,+1.99516932E-01,+1.99992840E-01,+1.50179532E+00
+8.50000000E-01,+0.00000000E+00,+6.30637312E-02,+1.48750956E-01,+1.61566956E-01,+1.16981103E+00,+1.38974041E-02,+1.99389297E-01,+1.99873033E-01,+1.50120902E+00
+8.51000000E-01,+0.00000000E+00,+6.34611937E-02,+1.48325783E-01,+1.61331525E-01,+1.16651414E+00,+1.40074468E-02,+1.99260019E-01,+1.99751755E-01,+1.50061445E+00
+8.52000000E-01,+0.00000000E+00,+6.38638061E-02,+1.47895102E-01,+1.61094838E-01,+1.16316475E+00,+1.41189153E-02,+1.99129067E-01,+1.99628978E-01,+1.50001145E+00
+8.53000000E-01,+0.00000000E+00,+6.42716685E-02,+1.47458808E-01,+1.60856916E-01,+1.15976169E+00,+1.42318374E-02,+1.98996407E-01,+1.99504675E-01,+1.49939983E+00
+8.54000000E-01,+0.00000000E+00,+6.46848832E-02,+1.47016791E-01,+1.60617779E-01,+1.15630373E+00,+1.43462414E-02,+1.98862008E-01,+1.99378818E-01,+1.49877940E+00
+8.55000000E-01,+0.00000000E+00,+6.51035556E-02,+1.46568938E-01,+1.60377450E-01,+1.15278963E+00,+1.44621564E-02,+1.98725834E-01,+1.99251377E-01,+1.49814998E+00
+8.56000000E-01,+0.00000000E+00,+6.55277935E-02,+1.46115134E-01,+1.60135955E-01,+1.14921810E+00,+1.45796124E-02,+1.98587851E-01,+1.99122324E-01,+1.49751137E+00
+8.57000000E-01,+0.00000000E+00,+6.59577077E-02,+1.45655260E-01,+1.59893321E-01,+1.14558784E+00,+1.46986400E-02,+1.98448023E-01,+1.98991627E-01,+1.49686337E+00
+8.58000000E-01,+0.00000000E+00,+6.63934122E-02,+1.45189196E-01,+1.59649578E-01,+1.14189748E+00,+1.48192707E-02,+1.98306311E-01,+1.98859256E-01,+1.49620578E+00
+8.59000000E-01,+0.00000000E+00,+6.68350237E-02,+1.44716815E-01,+1.59404758E-01,+1.13814563E+00,+1.49415369E-02,+1.98162680E-01,+1.98725180E-01,+1.49553837E+00
+8.60000000E-01,+0.00000000E+00,+6.72826622E-02,+1.44237990E-01,+1.59158897E-01,+1.13433086E+00,+1.50654718E-02,+1.98017088E-01,+1.98589365E-01,+1.49486094E+00
+8.61000000E-01,+0.00000000E+00,+6.77364512E-02,+1.43752589E-01,+1.58912032E-01,+1.13045170E+00,+1.51911095E-02,+1.97869498E-01,+1.98451777E-01,+1.49417326E+00
+8.62000000E-01,+0.00000000E+00,+6.81965172E-02,+1.43260477E-01,+1.58664203E-01,+1.12650662E+00,+1.53184852E-02,+1.97719866E-01,+1.98312384E-01,+1.49347509E+00
+8.63000000E-01,+0.00000000E+00,+6.86629904E-02,+1.42761514E-01,+1.58415454E-01,+1.12249406E+00,+1.54476349E-02,+1.97568152E-01,+1.98171148E-01,+1.49276619E+00
+8.64000000E-01,+0.00000000E+00,+6.91360048E-02,+1.42255558E-01,+1.58165833E-01,+1.11841243E+00,+1.55785956E-02,+1.97414311E-01,+1.98028035E-01,+1.49204632E+00
+8.65000000E-01,+0.00000000E+00,+6.96156978E-02,+1.41742460E-01,+1.57915390E-01,+1.11426007E+00,+1.57114054E-02,+1.97258299E-01,+1.97883007E-01,+1.49131522E+00
+8.66000000E-01,+0.00000000E+00,+7.01022110E-02,+1.41222071E-01,+1.57664179E-01,+1.11003528E+00,+1.58461036E-02,+1.97100069E-01,+1.97736027E-01,+1.49057264E+00
+8.67000000E-01,+0.00000000E+00,+7.05956898E-02,+1.40694235E-01,+1.57412258E-01,+1.10573631E+00,+1.59827303E-02,+1.96939575E-01,+1.97587054E-01,+1.48981829E+00
+8.68000000E-01,+0.00000000E+00,+7.10962840E-02,+1.40158791E-01,+1.57159690E-01,+1.10136137E+00,+1.61213270E-02,+1.96776768E-01,+1.97436050E-01,+1.48905191E+00
+8.69000000E-01,+0.00000000E+00,+7.16041474E-02,+1.39615575E-01,+1.56906541E-01,+1.09690860E+00,+1.62619364E-02,+1.96611598E-01,+1.97282972E-01,+1.48827320E+00
+8.70000000E-01,+0.00000000E+00,+7.21194386E-02,+1.39064418E-01,+1.56652883E-01,+1.09237610E+00,+1.64046023E-02,+1.96444013E-01,+1.97127779E-01,+1.48748186E+00
+8.71000000E-01,+0.00000000E+00,+7.26423207E-02,+1.38505146E-01,+1.56398792E-01,+1.08776191E+00,+1.65493700E-02,+1.96273961E-01,+1.96970427E-01,+1.48667759E+00
+8.72000000E-01,+0.00000000E+00,+7.31729616E-02,+1.37937578E-01,+1.56144349E-01,+1.08306402E+00,+1.66962858E-02,+1.96101386E-01,+1.96810872E-01,+1.48586008E+00
+8.73000000E-01,+0.00000000E+00,+7.37115342E-02,+1.37361531E-01,+1.55889642E-01,+1.07828034E+00,+1.68453977E-02,+1.95926233E-01,+1.96649068E-01,+1.48502898E+00
+8.74000000E-01,+0.00000000E+00,+7.42582166E-02,+1.36776814E-01,+1.55634763E-01,+1.07340874E+00,+1.69967549E-02,+1.95748443E-01,+1.96484968E-01,+1.48418398E+00
+8.75000000E-01,+0.00000000E+00,+7.48131922E-02,+1.36183231E-01,+1.55379812E-01,+1.06844702E+00,+1.71504083E-02,+1.95567958E-01,+1.96318524E-01,+1.48332471E+00
+8.76000000E-01,+0.00000000E+00,+7.53766502E-02,+1.35580579E-01,+1.55124895E-01,+1.06339293E+00,+1.73064103E-02,+1.95384716E-01,+1.96149685E-01,+1.48245082E+00
+8.77000000E-01,+0.00000000E+00,+7.59487853E-02,+1.34968652E-01,+1.54870123E-01,+1.05824412E+00,+1.74648147E-02,+1.95198653E-01,+1.95978401E-01,+1.48156193E+00
+8.78000000E-01,+0.00000000E+00,+7.65297984E-02,+1.34347233E-01,+1.54615617E-01,+1.05299821E+00,+1.76256771E-02,+1.95009703E-01,+1.95804619E-01,+1.48065766E+00
+8.79000000E-01,+0.00000000E+00,+7.71198965E-02,+1.33716103E-01,+1.54361506E-01,+1.04765273E+00,+1.77890550E-02,+1.94817801E-01,+1.95628286E-01,+1.47973760E+00
+8.80000000E-01,+0.00000000E+00,+7.77192934E-02,+1.33075032E-01,+1.54107925E-01,+1.04220514E+00,+1.79550075E-02,+1.94622877E-01,+1.95449345E-01,+1.47880135E+00
+8.81000000E-01,+0.00000000E+00,+7.83282093E-02,+1.32423785E-01,+1.53855020E-01,+1.03665284E+00,+1.81235954E-02,+1.94424858E-01,+1.95267739E-01,+1.47784847E+00
+8.82000000E-01,+0.00000000E+00,+7.89468717E-02,+1.31762119E-01,+1.53602945E-01,+1.03099314E+00,+1.82948820E-02,+1.94223671E-01,+1.95083410E-01,+1.47687853E+00
+8.83000000E-01,+0.00000000E+00,+7.95755151E-02,+1.31089784E-01,+1.53351864E-01,+1.02522327E+00,+1.84689320E-02,+1.94019240E-01,+1.94896298E-01,+1.47589105E+00
+8.84000000E-01,+0.00000000E+00,+8.02143818E-02,+1.30406520E-01,+1.53101952E-01,+1.01934040E+00,+1.86458126E-02,+1.93811486E-01,+1.94706339E-01,+1.47488558E+00
+8.85000000E-01,+0.00000000E+00,+8.08637221E-02,+1.29712061E-01,+1.52853395E-01,+1.01334161E+00,+1.88255930E-02,+1.93600327E-01,+1.94513469E-01,+1.47386161E+00
+8.86000000E-01,+0.00000000E+00,+8.15237942E-02,+1.29006130E-01,+1.52606391E-01,+1.00722389E+00,+1.90083448E-02,+1.93385681E-01,+1.94317623E-01,+1.47281864E+00
+8.87000000E-01,+0.00000000E+00,+8.21948653E-02,+1.28288443E-01,+1.52361151E-01,+1.00098416E+00,+1.91941419E-02,+1.93167459E-01,+1.94118733E-01,+1.47175613E+00
+8.88000000E-01,+0.00000000E+00,+8.28772112E-02,+1.27558703E-01,+1.52117898E-01,+9.94619232E-01,+1.93830607E-02,+1.92945573E-01,+1.93916728E-01,+1.47067354E+00
+8.89000000E-01,+0.00000000E+00,+8.35711171E-02,+1.26816607E-01,+1.51876869E-01,+9.88125859E-01,+1.95751802E-02,+1.92719930E-01,+1.93711536E-01,+1.46957029E+00
+8.90000000E-01,+0.00000000E+00,+8.42768779E-02,+1.26061840E-01,+1.51638318E-01,+9.81500686E-01,+1.97705820E-02,+1.92490434E-01,+1.93503083E-01,+1.46844580E+00
+8.91000000E-01,+0.00000000E+00,+8.49947988E-02,+1.25294075E-01,+1.51402513E-01,+9.74740273E-01,+1.99693506E-02,+1.92256986E-01,+1.93291292E-01,+1.46729945E+00
+8.92000000E-01,+0.00000000E+00,+8.57251952E-02,+1.24512975E-01,+1.51169739E-01,+9.67841086E-01,+2.01715734E-02,+1.92019483E-01,+1.93076084E-01,+1.46613059E+00
+8.93000000E-01,+0.00000000E+00,+8.64683939E-02,+1.23718193E-01,+1.50940300E-01,+9.60799500E-01,+2.03773408E-02,+1.91777819E-01,+1.92857377E-01,+1.46493858E+00
+8.94000000E-01,+0.00000000E+00,+8.72247330E-02,+1.22909365E-01,+1.50714518E-01,+9.53611796E-01,+2.05867465E-02,+1.91531885E-01,+1.92635088E-01,+1.46372271E+00
+8.95000000E-01,+0.00000000E+00,+8.79945625E-02,+1.22086119E-01,+1.50492735E-01,+9.46274159E-01,+2.07998874E-02,+1.91281567E-01,+1.92409129E-01,+1.46248227E+00
+8.96000000E-01,+0.00000000E+00,+8.87782453E-02,+1.21248066E-01,+1.50275316E-01,+9.38782678E-01,+2.10168638E-02,+1.91026746E-01,+1.92179412E-01,+1.46121652E+00
+8.97000000E-01,+0.00000000E+00,+8.95761571E-02,+1.20394807E-01,+1.50062645E-01,+9.31133346E-01,+2.12377800E-02,+1.90767301E-01,+1.91945843E-01,+1.45992467E+00
+8.98000000E-01,+0.00000000E+00,+9.03886875E-02,+1.19525923E-01,+1.49855134E-01,+9.23322062E-01,+2.14627437E-02,+1.90503106E-01,+1.91708327E-01,+1.45860593E+00
+8.99000000E-01,+0.00000000E+00,+9.12162403E-02,+1.18640984E-01,+1.49653218E-01,+9.15344627E-01,+2.16918667E-02,+1.90234029E-01,+1.91466767E-01,+1.45725944E+00
+9.00000000E-01,+0.00000000E+00,+9.20592346E-02,+1.17739543E-01,+1.49457361E-01,+9.07196749E-01,+2.19252651E-02,+1.89959933E-01,+1.91221059E-01,+1.45588434E+00
+9.01000000E-01,+0.00000000E+00,+9.29181049E-02,+1.16821135E-01,+1.49268053E-01,+8.98874038E-01,+2.21630593E-02,+1.89680679E-01,+1.90971100E-01,+1.45447970E+00
+9.02000000E-01,+0.00000000E+00,+9.37933024E-02,+1.15885278E-01,+1.49085818E-01,+8.90372016E-01,+2.24053740E-02,+1.89396119E-01,+1.90716781E-01,+1.45304458E+00
+9.03000000E-01,+0.00000000E+00,+9.46852955E-02,+1.14931473E-01,+1.48911210E-01,+8.81686111E-01,+2.26523391E-02,+1.89106101E-01,+1.90457990E-01,+1.45157797E+00
+9.04000000E-01,+0.00000000E+00,+9.55945705E-02,+1.13959199E-01,+1.48744818E-01,+8.72811665E-01,+2.29040891E-02,+1.88810468E-01,+1.90194611E-01,+1.45007885E+00
+9.05000000E-01,+0.00000000E+00,+9.65216330E-02,+1.12967916E-01,+1.48587267E-01,+8.63743934E-01,+2.31607641E-02,+1.88509055E-01,+1.89926524E-01,+1.44854613E+00
+9.06000000E-01,+0.00000000E+00,+9.74670084E-02,+1.11957065E-01,+1.48439220E-01,+8.54478092E-01,+2.34225096E-02,+1.88201691E-01,+1.89653606E-01,+1.44697867E+00
+9.07000000E-01,+0.00000000E+00,+9.84312427E-02,+1.10926061E-01,+1.48301384E-01,+8.45009241E-01,+2.36894766E-02,+1.87888199E-01,+1.89375729E-01,+1.44537530E+00
+9.08000000E-01,+0.00000000E+00,+9.94149043E-02,+1.09874297E-01,+1.48174506E-01,+8.35332408E-01,+2.39618227E-02,+1.87568395E-01,+1.89092760E-01,+1.44373477E+00
+9.09000000E-01,+0.00000000E+00,+1.00418584E-01,+1.08801143E-01,+1.48059383E-01,+8.25442557E-01,+2.42397115E-02,+1.87242087E-01,+1.88804562E-01,+1.44205579E+00
+9.10000000E-01,+0.00000000E+00,+1.01442899E-01,+1.07705940E-01,+1.47956856E-01,+8.15334599E-01,+2.45233134E-02,+1.86909074E-01,+1.88510994E-01,+1.44033701E+00
+9.11000000E-01,+0.00000000E+00,+1.02488488E-01,+1.06588005E-01,+1.47867823E-01,+8.05003392E-01,+2.48128059E-02,+1.86569150E-01,+1.88211910E-01,+1.43857701E+00
+9.12000000E-01,+0.00000000E+00,+1.03556019E-01,+1.05446625E-01,+1.47793233E-01,+7.94443759E-01,+2.51083739E-02,+1.86222095E-01,+1.87907156E-01,+1.43677430E+00
+9.13000000E-01,+0.00000000E+00,+1.04646190E-01,+1.04281055E-01,+1.47734097E-01,+7.83650498E-01,+2.54102102E-02,+1.85867686E-01,+1.87596576E-01,+1.43492733E+00
+9.14000000E-01,+0.00000000E+00,+1.05759726E-01,+1.03090521E-01,+1.47691486E-01,+7.72618389E-01,+2.57185157E-02,+1.85505686E-01,+1.87280008E-01,+1.43303445E+00
+9.15000000E-01,+0.00000000E+00,+1.06897383E-01,+1.01874215E-01,+1.47666537E-01,+7.61342215E-01,+2.60335001E-02,+1.85135849E-01,+1.86957283E-01,+1.43109396E+00
+9.16000000E-01,+0.00000000E+00,+1.08059953E-01,+1.00631293E-01,+1.47660457E-01,+7.49816775E-01,+2.63553823E-02,+1.84757919E-01,+1.86628226E-01,+1.42910405E+00
+9.17000000E-01,+0.00000000E+00,+1.09248260E-01,+9.93608739E-02,+1.47674526E-01,+7.38036900E-01,+2.66843906E-02,+1.84371627E-01,+1.86292656E-01,+1.42706284E+00
+9.18000000E-01,+0.00000000E+00,+1.10463166E-01,+9.80620370E-02,+1.47710102E-01,+7.25997476E-01,+2.70207638E-02,+1.83976695E-01,+1.85950385E-01,+1.42496833E+00
+9.19000000E-01,+0.00000000E+00,+1.11705573E-01,+9.67338206E-02,+1.47768627E-01,+7.13693462E-01,+2.73647515E-02,+1.83572829E-01,+1.85601220E-01,+1.42281844E+00
+9.20000000E-01,+0.00000000E+00,+1.12976423E-01,+9.53752190E-02,+1.47851630E-01,+7.01119916E-01,+2.77166143E-02,+1.83159723E-01,+1.85244959E-01,+1.42061095E+00
+9.21000000E-01,+0.00000000E+00,+1.14276701E-01,+9.39851800E-02,+1.47960733E-01,+6.88272017E-01,+2.80766254E-02,+1.82737058E-01,+1.84881393E-01,+1.41834356E+00
+9.22000000E-01,+0.00000000E+00,+1.15607438E-01,+9.25626021E-02,+1.48097654E-01,+6.75145099E-01,+2.84450703E-02,+1.82304499E-01,+1.84510304E-01,+1.41601382E+00
+9.23000000E-01,+0.00000000E+00,+1.16969717E-01,+9.11063318E-02,+1.48264218E-01,+6.61734673E-01,+2.88222483E-02,+1.81861695E-01,+1.84131469E-01,+1.41361915E+00
+9.24000000E-01,+0.00000000E+00,+1.18364668E-01,+8.96151606E-02,+1.48462358E-01,+6.48036466E-01,+2.92084728E-02,+1.81408278E-01,+1.83744655E-01,+1.41115683E+00
+9.25000000E-01,+0.00000000E+00,+1.19793480E-01,+8.80878213E-02,+1.48694122E-01,+6.34046453E-01,+2.96040728E-02,+1.80943863E-01,+1.83349619E-01,+1.40862399E+00
+9.26000000E-01,+0.00000000E+00,+1.21257397E-01,+8.65229846E-02,+1.48961683E-01,+6.19760893E-01,+3.00093928E-02,+1.80468047E-01,+1.82946111E-01,+1.40601760E+00
+9.27000000E-01,+0.00000000E+00,+1.22757726E-01,+8.49192553E-02,+1.49267342E-01,+6.05176370E-01,+3.04247950E-02,+1.79980403E-01,+1.82533870E-01,+1.40333445E+00
+9.28000000E-01,+0.00000000E+00,+1.24295842E-01,+8.32751682E-02,+1.49613535E-01,+5.90289835E-01,+3.08506595E-02,+1.79480488E-01,+1.82112627E-01,+1.40057114E+00
+9.29000000E-01,+0.00000000E+00,+1.25873185E-01,+8.15891833E-02,+1.50002845E-01,+5.75098646E-01,+3.12873859E-02,+1.78967833E-01,+1.81682101E-01,+1.39772407E+00
+9.30000000E-01,+0.00000000E+00,+1.27491275E-01,+7.98596815E-02,+1.50438007E-01,+5.59600617E-01,+3.17353941E-02,+1.78441945E-01,+1.81242001E-01,+1.39478944E+00
+9.31000000E-01,+0.00000000E+00,+1.29151707E-01,+7.80849591E-02,+1.50921914E-01,+5.43794066E-01,+3.21951264E-02,+1.77902307E-01,+1.80792026E-01,+1.39176319E+00
+9.32000000E-01,+0.00000000E+00,+1.30856162E-01,+7.62632222E-02,+1.51457632E-01,+5.27677859E-01,+3.26670483E-02,+1.77348372E-01,+1.80331864E-01,+1.38864104E+00
+9.33000000E-01,+0.00000000E+00,+1.32606412E-01,+7.43925808E-02,+1.52048402E-01,+5.11251464E-01,+3.31516501E-02,+1.76779566E-01,+1.79861188E-01,+1.38541842E+00
+9.34000000E-01,+0.00000000E+00,+1.34404325E-01,+7.24710422E-02,+1.52697657E-01,+4.94514998E-01,+3.36494490E-02,+1.76195284E-01,+1.79379663E-01,+1.38209048E+00
+9.35000000E-01,+0.00000000E+00,+1.36251870E-01,+7.04965040E-02,+1.53409025E-01,+4.77469280E-01,+3.41609907E-02,+1.75594885E-01,+1.78886939E-01,+1.37865206E+00
+9.36000000E-01,+0.00000000E+00,+1.38151128E-01,+6.84667463E-02,+1.54186347E-01,+4.60115881E-01,+3.46868512E-02,+1.74977695E-01,+1.78382655E-01,+1.37509764E+00
+9.37000000E-01,+0.00000000E+00,+1.40104299E-01,+6.63794235E-02,+1.55033682E-01,+4.42457170E-01,+3.52276395E-02,+1.74343001E-01,+1.77866434E-01,+1.37142138E+00
+9.38000000E-01,+0.00000000E+00,+1.42113707E-01,+6.42320553E-02,+1.55955322E-01,+4.24496366E-01,+3.57839993E-02,+1.73690048E-01,+1.77337890E-01,+1.36761699E+00
+9.39000000E-01,+0.00000000E+00,+1.44181812E-01,+6.20220166E-02,+1.56955808E-01,+4.06237579E-01,+3.63566120E-02,+1.73018037E-01,+1.76796619E-01,+1.36367779E+00
+9.40000000E-01,+0.00000000E+00,+1.46311222E-01,+5.97465273E-02,+1.58039936E-01,+3.87685852E-01,+3.69461994E-02,+1.72326125E-01,+1.76242205E-01,+1.35959662E+00
+9.41000000E-01,+0.00000000E+00,+1.48504700E-01,+5.74026401E-02,+1.59212779E-01,+3.68847202E-01,+3.75535265E-02,+1.71613413E-01,+1.75674218E-01,+1.35536582E+00
+9.42000000E-01,+0.00000000E+00,+1.50765176E-01,+5.49872284E-02,+1.60479699E-01,+3.49728648E-01,+3.81794051E-02,+1.70878953E-01,+1.75092214E-01,+1.35097718E+00
+9.43000000E-01,+0.00000000E+00,+1.53095765E-01,+5.24969717E-02,+1.61846364E-01,+3.30338239E-01,+3.88246974E-02,+1.70121732E-01,+1.74495733E-01,+1.34642187E+00
+9.44000000E-01,+0.00000000E+00,+1.55499776E-01,+4.99283410E-02,+1.63318767E-01,+3.10685075E-01,+3.94903197E-02,+1.69340680E-01,+1.73884304E-01,+1.34169044E+00
+9.45000000E-01,+0.00000000E+00,+1.57980729E-01,+4.72775817E-02,+1.64903245E-01,+2.90779319E-01,+4.01772469E-02,+1.68534653E-01,+1.73257440E-01,+1.33677270E+00
+9.46000000E-01,+0.00000000E+00,+1.60542374E-01,+4.45406956E-02,+1.66606504E-01,+2.70632197E-01,+4.08865173E-02,+1.67702437E-01,+1.72614642E-01,+1.33165768E+00
+9.47000000E-01,+0.00000000E+00,+1.63188708E-01,+4.17134206E-02,+1.68435637E-01,+2.50255997E-01,+4.16192379E-02,+1.66842734E-01,+1.71955398E-01,+1.32633358E+00
+9.48000000E-01,+0.00000000E+00,+1.65923997E-01,+3.87912087E-02,+1.70398153E-01,+2.29664048E-01,+4.23765898E-02,+1.65954162E-01,+1.71279185E-01,+1.32078764E+00
+9.49000000E-01,+0.00000000E+00,+1.68752799E-01,+3.57692016E-02,+1.72502008E-01,+2.08870700E-01,+4.31598350E-02,+1.65035243E-01,+1.70585471E-01,+1.31500607E+00
+9.50000000E-01,+0.00000000E+00,+1.71679986E-01,+3.26422037E-02,+1.74755632E-01,+1.87891281E-01,+4.39703231E-02,+1.64084398E-01,+1.69873715E-01,+1.30897396E+00
+9.51000000E-01,+0.00000000E+00,+1.74710778E-01,+2.94046523E-02,+1.77167970E-01,+1.66742055E-01,+4.48094991E-02,+1.63099934E-01,+1.69143370E-01,+1.30267514E+00
+9.52000000E-01,+0.00000000E+00,+1.77850769E-01,+2.60505848E-02,+1.79748516E-01,+1.45440158E-01,+4.56789123E-02,+1.62080039E-01,+1.68393890E-01,+1.29609207E+00
+9.53000000E-01,+0.00000000E+00,+1.81105962E-01,+2.25736018E-02,+1.82507362E-01,+1.24003533E-01,+4.65802254E-02,+1.61022767E-01,+1.67624726E-01,+1.28920570E+00
+9.54000000E-01,+0.00000000E+00,+1.84482812E-01,+1.89668266E-02,+1.85455247E-01,+1.02450847E-01,+4.75152251E-02,+1.59926025E-01,+1.66835339E-01,+1.28199529E+00
+9.55000000E-01,+0.00000000E+00,+1.87988262E-01,+1.52228599E-02,+1.88603611E-01,+8.08014074E-02,+4.84858345E-02,+1.58787565E-01,+1.66025200E-01,+1.27443823E+00
+9.56000000E-01,+0.00000000E+00,+1.91629794E-01,+1.13337287E-02,+1.91964661E-01,+5.90750586E-02,+4.94941255E-02,+1.57604961E-01,+1.65193802E-01,+1.26650987E+00
+9.57000000E-01,+0.00000000E+00,+1.95415483E-01,+7.29083039E-03,+1.95551444E-01,+3.72920824E-02,+5.05423344E-02,+1.56375597E-01,+1.64340667E-01,+1.25818324E+00
+9.58000000E-01,+0.00000000E+00,+1.99354056E-01,+3.08486858E-03,+1.99377922E-01,+1.54730857E-02,+5.16328775E-02,+1.55096646E-01,+1.63465359E-01,+1.24942883E+00
+9.59000000E-01,+0.00000000E+00,+2.03454957E-01,-1.29421776E-03,+2.03459073E-01,-6.36111462E-03,+5.27683706E-02,+1.53765049E-01,+1.62567497E-01,+1.24021429E+00
+9.60000000E-01,+0.00000000E+00,+2.07728427E-01,-5.85733476E-03,+2.07810990E-01,-2.81896092E-02,+5.39516492E-02,+1.52377488E-01,+1.61646773E-01,+1.23050406E+00
+9.61000000E-01,+0.00000000E+00,+2.12185584E-01,-1.06163243E-02,+2.12451002E-01,-4.99915154E-02,+5.51857925E-02,+1.50930362E-01,+1.60702974E-01,+1.22025908E+00
+9.62000000E-01,+0.00000000E+00,+2.16838525E-01,-1.55840665E-02,+2.17397813E-01,-7.17460963E-02,+5.64741503E-02,+1.49419755E-01,+1.59736010E-01,+1.20943628E+00
+9.63000000E-01,+0.00000000E+00,+2.21700430E-01,-2.07745962E-02,+2.22671652E-01,-9.34328768E-02,+5.78203727E-02,+1.47841398E-01,+1.58745943E-01,+1.19798816E+00
+9.64000000E-01,+0.00000000E+00,+2.26785692E-01,-2.62032350E-02,+2.28294458E-01,-1.15031757E-01,+5.92284456E-02,+1.46190631E-01,+1.57733032E-01,+1.18586224E+00
