s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+5.50000000E-01,+0.00000000E+00,-8.45091351E-16,-4.79641932E+02,+4.79641932E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.52369453E-15,+5.17419328E+02,+5.17419328E+02,+1.57079633E+00
+5.60000000E-01,+0.00000000E+00,-9.36429908E-16,-4.76344705E+02,+4.76344705E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.48925862E-15,+5.15379475E+02,+5.15379475E+02,+1.57079633E+00
+5.70000000E-01,+0.00000000E+00,-1.02698248E-15,-4.73014450E+02,+4.73014450E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.45485946E-15,+5.13320729E+02,+5.13320729E+02,+1.57079633E+00
+5.80000000E-01,+0.00000000E+00,-1.11666942E-15,-4.69652256E+02,+4.69652256E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.42051870E-15,+5.11243808E+02,+5.11243808E+02,+1.57079633E+00
+5.90000000E-01,+0.00000000E+00,-1.20541298E-15,-4.66259210E+02,+4.66259210E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.38625747E-15,+5.09149424E+02,+5.09149424E+02,+1.57079633E+00
+6.00000000E-01,+0.00000000E+00,-1.29313732E-15,-4.62836392E+02,+4.62836392E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.35209642E-15,+5.07038285E+02,+5.07038285E+02,+1.57079633E+00
+6.10000000E-01,+0.00000000E+00,-1.37976862E-15,-4.59384878E+02,+4.59384878E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.31805569E-15,+5.04911096E+02,+5.04911096E+02,+1.57079633E+00
+6.20000000E-01,+0.00000000E+00,-1.46523509E-15,-4.55905737E+02,+4.55905737E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.28415491E-15,+5.02768554E+02,+5.02768554E+02,+1.57079633E+00
+6.30000000E-01,+0.00000000E+00,-1.54946702E-15,-4.52400034E+02,+4.52400034E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.25041314E-15,+5.00611351E+02,+5.00611351E+02,+1.57079633E+00
+6.40000000E-01,+0.00000000E+00,-1.63239683E-15,-4.48868823E+02,+4.48868823E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.21684892E-15,+4.98440172E+02,+4.98440172E+02,+1.57079633E+00
