s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.30000000E-01,+0.00000000E+00,-4.05559245E-01,-9.14068760E-01,+1.00000000E+00,-1.98838689E+00,-3.94608986E-01,-9.18849143E-01,+1.00000000E+00,-1.97643859E+00
+1.31000000E-01,+0.00000000E+00,-4.05530058E-01,-9.14081710E-01,+1.00000000E+00,-1.98835496E+00,-3.94407728E-01,-9.18935549E-01,+1.00000000E+00,-1.97621957E+00
+1.32000000E-01,+0.00000000E+00,-4.05500682E-01,-9.14094742E-01,+1.00000000E+00,-1.98832283E+00,-3.94204871E-01,-9.19022590E-01,+1.00000000E+00,-1.97599883E+00
+1.33000000E-01,+0.00000000E+00,-4.05471117E-01,-9.14107857E-01,+1.00000000E+00,-1.98829048E+00,-3.94000412E-01,-9.19110263E-01,+1.00000000E+00,-1.97577636E+00
+1.34000000E-01,+0.00000000E+00,-4.05441364E-01,-9.14121053E-01,+1.00000000E+00,-1.98825793E+00,-3.93794351E-01,-9.19198569E-01,+1.00000000E+00,-1.97555218E+00
+1.35000000E-01,+0.00000000E+00,-4.05411424E-01,-9.14134332E-01,+1.00000000E+00,-1.98822518E+00,-3.93586686E-01,-9.19287507E-01,+1.00000000E+00,-1.97532627E+00
+1.36000000E-01,+0.00000000E+00,-4.05381299E-01,-9.14147692E-01,+1.00000000E+00,-1.98819223E+00,-3.93377417E-01,-9.19377076E-01,+1.00000000E+00,-1.97509864E+00
+1.37000000E-01,+0.00000000E+00,-4.05350988E-01,-9.14161133E-01,+1.00000000E+00,-1.98815907E+00,-3.93166541E-01,-9.19467276E-01,+1.00000000E+00,-1.97486928E+00
+1.38000000E-01,+0.00000000E+00,-4.05320492E-01,-9.14174654E-01,+1.00000000E+00,-1.98812571E+00,-3.92954057E-01,-9.19558105E-01,+1.00000000E+00,-1.97463820E+00
+1.39000000E-01,+0.00000000E+00,-4.05289813E-01,-9.14188256E-01,+1.00000000E+00,-1.98809215E+00,-3.92739964E-01,-9.19649564E-01,+1.00000000E+00,-1.97440539E+00
+1.40000000E-01,+0.00000000E+00,-4.05258951E-01,-9.14201937E-01,+1.00000000E+00,-1.98805839E+00,-3.92524260E-01,-9.19741651E-01,+1.00000000E+00,-1.97417085E+00
+1.41000000E-01,+0.00000000E+00,-4.05227908E-01,-9.14215698E-01,+1.00000000E+00,-1.98802444E+00,-3.92306944E-01,-9.19834366E-01,+1.00000000E+00,-1.97393458E+00
+1.42000000E-01,+0.00000000E+00,-4.05196683E-01,-9.14229538E-01,+1.00000000E+00,-1.98799028E+00,-3.92088015E-01,-9.19927708E-01,+1.00000000E+00,-1.97369658E+00
+1.43000000E-01,+0.00000000E+00,-4.05165278E-01,-9.14243456E-01,+1.00000000E+00,-1.98795593E+00,-3.91867471E-01,-9.20021676E-01,+1.00000000E+00,-1.97345686E+00
+1.44000000E-01,+0.00000000E+00,-4.05133694E-01,-9.14257453E-01,+1.00000000E+00,-1.98792139E+00,-3.91645311E-01,-9.20116270E-01,+1.00000000E+00,-1.97321540E+00
+1.45000000E-01,+0.00000000E+00,-4.05101932E-01,-9.14271527E-01,+1.00000000E+00,-1.98788664E+00,-3.91421533E-01,-9.20211488E-01,+1.00000000E+00,-1.97297220E+00
+1.46000000E-01,+0.00000000E+00,-4.05069992E-01,-9.14285678E-01,+1.00000000E+00,-1.98785171E+00,-3.91196136E-01,-9.20307331E-01,+1.00000000E+00,-1.97272727E+00
+1.47000000E-01,+0.00000000E+00,-4.05037875E-01,-9.14299907E-01,+1.00000000E+00,-1.98781658E+00,-3.90969118E-01,-9.20403797E-01,+1.00000000E+00,-1.97248061E+00
+1.48000000E-01,+0.00000000E+00,-4.05005583E-01,-9.14314212E-01,+1.00000000E+00,-1.98778126E+00,-3.90740477E-01,-9.20500885E-01,+1.00000000E+00,-1.97223221E+00
+1.49000000E-01,+0.00000000E+00,-4.04973116E-01,-9.14328593E-01,+1.00000000E+00,-1.98774575E+00,-3.90510213E-01,-9.20598595E-01,+1.00000000E+00,-1.97198207E+00
+1.50000000E-01,+0.00000000E+00,-4.04940475E-01,-9.14343049E-01,+1.00000000E+00,-1.98771006E+00,-3.90278324E-01,-9.20696926E-01,+1.00000000E+00,-1.97173020E+00
+1.51000000E-01,+0.00000000E+00,-4.04907662E-01,-9.14357581E-01,+1.00000000E+00,-1.98767417E+00,-3.90044807E-01,-9.20795878E-01,+1.00000000E+00,-1.97147658E+00
+1.52000000E-01,+0.00000000E+00,-4.04874676E-01,-9.14372187E-01,+1.00000000E+00,-1.98763809E+00,-3.89809663E-01,-9.20895448E-01,+1.00000000E+00,-1.97122122E+00
+1.53000000E-01,+0.00000000E+00,-4.04841519E-01,-9.14386868E-01,+1.00000000E+00,-1.98760183E+00,-3.89572888E-01,-9.20995638E-01,+1.00000000E+00,-1.97096412E+00
+1.54000000E-01,+0.00000000E+00,-4.04808192E-01,-9.14401623E-01,+1.00000000E+00,-1.98756538E+00,-3.89334482E-01,-9.21096445E-01,+1.00000000E+00,-1.97070528E+00
+1.55000000E-01,+0.00000000E+00,-4.04774696E-01,-9.14416451E-01,+1.00000000E+00,-1.98752875E+00,-3.89094443E-01,-9.21197869E-01,+1.00000000E+00,-1.97044469E+00
+1.56000000E-01,+0.00000000E+00,-4.04741032E-01,-9.14431352E-01,+1.00000000E+00,-1.98749194E+00,-3.88852770E-01,-9.21299910E-01,+1.00000000E+00,-1.97018236E+00
+1.57000000E-01,+0.00000000E+00,-4.04707201E-01,-9.14446325E-01,+1.00000000E+00,-1.98745494E+00,-3.88609460E-01,-9.21402566E-01,+1.00000000E+00,-1.96991828E+00
+1.58000000E-01,+0.00000000E+00,-4.04673203E-01,-9.14461371E-01,+1.00000000E+00,-1.98741776E+00,-3.88364512E-01,-9.21505836E-01,+1.00000000E+00,-1.96965246E+00
+1.59000000E-01,+0.00000000E+00,-4.04639040E-01,-9.14476488E-01,+1.00000000E+00,-1.98738041E+00,-3.88117925E-01,-9.21609720E-01,+1.00000000E+00,-1.96938488E+00
+1.60000000E-01,+0.00000000E+00,-4.04604713E-01,-9.14491676E-01,+1.00000000E+00,-1.98734287E+00,-3.87869697E-01,-9.21714217E-01,+1.00000000E+00,-1.96911555E+00
+1.61000000E-01,+0.00000000E+00,-4.04570222E-01,-9.14506936E-01,+1.00000000E+00,-1.98730515E+00,-3.87619826E-01,-9.21819326E-01,+1.00000000E+00,-1.96884447E+00
+1.62000000E-01,+0.00000000E+00,-4.04535570E-01,-9.14522265E-01,+1.00000000E+00,-1.98726726E+00,-3.87368311E-01,-9.21925047E-01,+1.00000000E+00,-1.96857164E+00
+1.63000000E-01,+0.00000000E+00,-4.04500756E-01,-9.14537664E-01,+1.00000000E+00,-1.98722919E+00,-3.87115149E-01,-9.22031378E-01,+1.00000000E+00,-1.96829706E+00
+1.64000000E-01,+0.00000000E+00,-4.04465782E-01,-9.14553132E-01,+1.00000000E+00,-1.98719095E+00,-3.86860340E-01,-9.22138318E-01,+1.00000000E+00,-1.96802072E+00
+1.65000000E-01,+0.00000000E+00,-4.04430648E-01,-9.14568669E-01,+1.00000000E+00,-1.98715254E+00,-3.86603882E-01,-9.22245867E-01,+1.00000000E+00,-1.96774262E+00
+1.66000000E-01,+0.00000000E+00,-4.04395357E-01,-9.14584275E-01,+1.00000000E+00,-1.98711395E+00,-3.86345772E-01,-9.22354023E-01,+1.00000000E+00,-1.96746277E+00
+1.67000000E-01,+0.00000000E+00,-4.04359908E-01,-9.14599948E-01,+1.00000000E+00,-1.98707519E+00,-3.86086010E-01,-9.22462787E-01,+1.00000000E+00,-1.96718115E+00
+1.68000000E-01,+0.00000000E+00,-4.04324304E-01,-9.14615688E-01,+1.00000000E+00,-1.98703626E+00,-3.85824593E-01,-9.22572156E-01,+1.00000000E+00,-1.96689778E+00
+1.69000000E-01,+0.00000000E+00,-4.04288544E-01,-9.14631496E-01,+1.00000000E+00,-1.98699716E+00,-3.85561520E-01,-9.22682131E-01,+1.00000000E+00,-1.96661265E+00
+1.70000000E-01,+0.00000000E+00,-4.04252630E-01,-9.14647370E-01,+1.00000000E+00,-1.98695790E+00,-3.85296789E-01,-9.22792709E-01,+1.00000000E+00,-1.96632575E+00
+1.71000000E-01,+0.00000000E+00,-4.04216564E-01,-9.14663309E-01,+1.00000000E+00,-1.98691847E+00,-3.85030398E-01,-9.22903891E-01,+1.00000000E+00,-1.96603709E+00
+1.72000000E-01,+0.00000000E+00,-4.04180345E-01,-9.14679315E-01,+1.00000000E+00,-1.98687887E+00,-3.84762346E-01,-9.23015675E-01,+1.00000000E+00,-1.96574666E+00
+1.73000000E-01,+0.00000000E+00,-4.04143976E-01,-9.14695384E-01,+1.00000000E+00,-1.98683911E+00,-3.84492630E-01,-9.23128061E-01,+1.00000000E+00,-1.96545447E+00
+1.74000000E-01,+0.00000000E+00,-4.04107458E-01,-9.14711519E-01,+1.00000000E+00,-1.98679918E+00,-3.84221250E-01,-9.23241047E-01,+1.00000000E+00,-1.96516050E+00
+1.75000000E-01,+0.00000000E+00,-4.04070790E-01,-9.14727717E-01,+1.00000000E+00,-1.98675910E+00,-3.83948202E-01,-9.23354633E-01,+1.00000000E+00,-1.96486477E+00
+1.76000000E-01,+0.00000000E+00,-4.04033976E-01,-9.14743979E-01,+1.00000000E+00,-1.98671885E+00,-3.83673486E-01,-9.23468817E-01,+1.00000000E+00,-1.96456727E+00
+1.77000000E-01,+0.00000000E+00,-4.03997015E-01,-9.14760303E-01,+1.00000000E+00,-1.98667845E+00,-3.83397099E-01,-9.23583599E-01,+1.00000000E+00,-1.96426800E+00
+1.78000000E-01,+0.00000000E+00,-4.03959909E-01,-9.14776690E-01,+1.00000000E+00,-1.98663788E+00,-3.83119040E-01,-9.23698978E-01,+1.00000000E+00,-1.96396695E+00
+1.79000000E-01,+0.00000000E+00,-4.03922659E-01,-9.14793138E-01,+1.00000000E+00,-1.98659716E+00,-3.82839306E-01,-9.23814952E-01,+1.00000000E+00,-1.96366413E+00
+1.80000000E-01,+0.00000000E+00,-4.03885266E-01,-9.14809648E-01,+1.00000000E+00,-1.98655629E+00,-3.82557897E-01,-9.23931521E-01,+1.00000000E+00,-1.96335953E+00
+1.81000000E-01,+0.00000000E+00,-4.03847731E-01,-9.14826218E-01,+1.00000000E+00,-1.98651526E+00,-3.82274809E-01,-9.24048684E-01,+1.00000000E+00,-1.96305316E+00
+1.82000000E-01,+0.00000000E+00,-4.03810056E-01,-9.14842849E-01,+1.00000000E+00,-1.98647407E+00,-3.81990042E-01,-9.24166439E-01,+1.00000000E+00,-1.96274501E+00
+1.83000000E-01,+0.00000000E+00,-4.03772241E-01,-9.14859540E-01,+1.00000000E+00,-1.98643274E+00,-3.81703593E-01,-9.24284787E-01,+1.00000000E+00,-1.96243507E+00
+1.84000000E-01,+0.00000000E+00,-4.03734288E-01,-9.14876289E-01,+1.00000000E+00,-1.98639126E+00,-3.81415461E-01,-9.24403725E-01,+1.00000000E+00,-1.96212336E+00
+1.85000000E-01,+0.00000000E+00,-4.03696198E-01,-9.14893097E-01,+1.00000000E+00,-1.98634962E+00,-3.81125643E-01,-9.24523253E-01,+1.00000000E+00,-1.96180986E+00
+1.86000000E-01,+0.00000000E+00,-4.03657972E-01,-9.14909964E-01,+1.00000000E+00,-1.98630784E+00,-3.80834137E-01,-9.24643369E-01,+1.00000000E+00,-1.96149457E+00
+1.87000000E-01,+0.00000000E+00,-4.03619612E-01,-9.14926887E-01,+1.00000000E+00,-1.98626591E+00,-3.80540942E-01,-9.24764073E-01,+1.00000000E+00,-1.96117750E+00
+1.88000000E-01,+0.00000000E+00,-4.03581117E-01,-9.14943868E-01,+1.00000000E+00,-1.98622384E+00,-3.80246056E-01,-9.24885364E-01,+1.00000000E+00,-1.96085865E+00
+1.89000000E-01,+0.00000000E+00,-4.03542491E-01,-9.14960905E-01,+1.00000000E+00,-1.98618162E+00,-3.79949476E-01,-9.25007241E-01,+1.00000000E+00,-1.96053800E+00
+1.90000000E-01,+0.00000000E+00,-4.03503733E-01,-9.14977998E-01,+1.00000000E+00,-1.98613926E+00,-3.79651201E-01,-9.25129702E-01,+1.00000000E+00,-1.96021557E+00
+1.91000000E-01,+0.00000000E+00,-4.03464846E-01,-9.14995146E-01,+1.00000000E+00,-1.98609676E+00,-3.79351229E-01,-9.25252747E-01,+1.00000000E+00,-1.95989134E+00
+1.92000000E-01,+0.00000000E+00,-4.03425830E-01,-9.15012349E-01,+1.00000000E+00,-1.98605412E+00,-3.79049558E-01,-9.25376374E-01,+1.00000000E+00,-1.95956532E+00
+1.93000000E-01,+0.00000000E+00,-4.03386687E-01,-9.15029607E-01,+1.00000000E+00,-1.98601134E+00,-3.78746185E-01,-9.25500582E-01,+1.00000000E+00,-1.95923750E+00
+1.94000000E-01,+0.00000000E+00,-4.03347417E-01,-9.15046917E-01,+1.00000000E+00,-1.98596843E+00,-3.78441109E-01,-9.25625371E-01,+1.00000000E+00,-1.95890789E+00
+1.95000000E-01,+0.00000000E+00,-4.03308023E-01,-9.15064281E-01,+1.00000000E+00,-1.98592538E+00,-3.78134327E-01,-9.25750739E-01,+1.00000000E+00,-1.95857648E+00
+1.96000000E-01,+0.00000000E+00,-4.03268505E-01,-9.15081697E-01,+1.00000000E+00,-1.98588219E+00,-3.77825838E-01,-9.25876685E-01,+1.00000000E+00,-1.95824328E+00
+1.97000000E-01,+0.00000000E+00,-4.03228865E-01,-9.15099166E-01,+1.00000000E+00,-1.98583887E+00,-3.77515640E-01,-9.26003208E-01,+1.00000000E+00,-1.95790827E+00
+1.98000000E-01,+0.00000000E+00,-4.03189103E-01,-9.15116685E-01,+1.00000000E+00,-1.98579542E+00,-3.77203730E-01,-9.26130307E-01,+1.00000000E+00,-1.95757145E+00
+1.99000000E-01,+0.00000000E+00,-4.03149222E-01,-9.15134255E-01,+1.00000000E+00,-1.98575184E+00,-3.76890106E-01,-9.26257981E-01,+1.00000000E+00,-1.95723284E+00
+2.00000000E-01,+0.00000000E+00,-4.03109223E-01,-9.15151875E-01,+1.00000000E+00,-1.98570813E+00,-3.76574767E-01,-9.26386229E-01,+1.00000000E+00,-1.95689242E+00
+2.01000000E-01,+0.00000000E+00,-4.03069106E-01,-9.15169545E-01,+1.00000000E+00,-1.98566430E+00,-3.76257710E-01,-9.26515049E-01,+1.00000000E+00,-1.95655019E+00
+2.02000000E-01,+0.00000000E+00,-4.03028873E-01,-9.15187264E-01,+1.00000000E+00,-1.98562034E+00,-3.75938933E-01,-9.26644440E-01,+1.00000000E+00,-1.95620615E+00
+2.03000000E-01,+0.00000000E+00,-4.02988526E-01,-9.15205030E-01,+1.00000000E+00,-1.98557625E+00,-3.75618434E-01,-9.26774402E-01,+1.00000000E+00,-1.95586031E+00
+2.04000000E-01,+0.00000000E+00,-4.02948066E-01,-9.15222845E-01,+1.00000000E+00,-1.98553204E+00,-3.75296210E-01,-9.26904933E-01,+1.00000000E+00,-1.95551265E+00
+2.05000000E-01,+0.00000000E+00,-4.02907494E-01,-9.15240707E-01,+1.00000000E+00,-1.98548771E+00,-3.74972261E-01,-9.27036032E-01,+1.00000000E+00,-1.95516318E+00
+2.06000000E-01,+0.00000000E+00,-4.02866811E-01,-9.15258615E-01,+1.00000000E+00,-1.98544326E+00,-3.74646582E-01,-9.27167697E-01,+1.00000000E+00,-1.95481189E+00
+2.07000000E-01,+0.00000000E+00,-4.02826019E-01,-9.15276569E-01,+1.00000000E+00,-1.98539870E+00,-3.74319173E-01,-9.27299928E-01,+1.00000000E+00,-1.95445879E+00
+2.08000000E-01,+0.00000000E+00,-4.02785120E-01,-9.15294569E-01,+1.00000000E+00,-1.98535401E+00,-3.73990031E-01,-9.27432723E-01,+1.00000000E+00,-1.95410387E+00
+2.09000000E-01,+0.00000000E+00,-4.02744114E-01,-9.15312613E-01,+1.00000000E+00,-1.98530921E+00,-3.73659154E-01,-9.27566082E-01,+1.00000000E+00,-1.95374713E+00
+2.10000000E-01,+0.00000000E+00,-4.02703003E-01,-9.15330701E-01,+1.00000000E+00,-1.98526430E+00,-3.73326539E-01,-9.27700003E-01,+1.00000000E+00,-1.95338856E+00
+2.11000000E-01,+0.00000000E+00,-4.02661788E-01,-9.15348832E-01,+1.00000000E+00,-1.98521927E+00,-3.72992185E-01,-9.27834484E-01,+1.00000000E+00,-1.95302818E+00
+2.12000000E-01,+0.00000000E+00,-4.02620471E-01,-9.15367006E-01,+1.00000000E+00,-1.98517413E+00,-3.72656089E-01,-9.27969525E-01,+1.00000000E+00,-1.95266597E+00
+2.13000000E-01,+0.00000000E+00,-4.02579053E-01,-9.15385223E-01,+1.00000000E+00,-1.98512888E+00,-3.72318249E-01,-9.28105124E-01,+1.00000000E+00,-1.95230193E+00
+2.14000000E-01,+0.00000000E+00,-4.02537536E-01,-9.15403481E-01,+1.00000000E+00,-1.98508353E+00,-3.71978663E-01,-9.28241280E-01,+1.00000000E+00,-1.95193606E+00
+2.15000000E-01,+0.00000000E+00,-4.02495921E-01,-9.15421779E-01,+1.00000000E+00,-1.98503807E+00,-3.71637328E-01,-9.28377992E-01,+1.00000000E+00,-1.95156837E+00
+2.16000000E-01,+0.00000000E+00,-4.02454209E-01,-9.15440118E-01,+1.00000000E+00,-1.98499250E+00,-3.71294242E-01,-9.28515259E-01,+1.00000000E+00,-1.95119884E+00
+2.17000000E-01,+0.00000000E+00,-4.02412402E-01,-9.15458497E-01,+1.00000000E+00,-1.98494684E+00,-3.70949402E-01,-9.28653079E-01,+1.00000000E+00,-1.95082748E+00
+2.18000000E-01,+0.00000000E+00,-4.02370501E-01,-9.15476914E-01,+1.00000000E+00,-1.98490107E+00,-3.70602807E-01,-9.28791451E-01,+1.00000000E+00,-1.95045429E+00
+2.19000000E-01,+0.00000000E+00,-4.02328508E-01,-9.15495369E-01,+1.00000000E+00,-1.98485520E+00,-3.70254455E-01,-9.28930374E-01,+1.00000000E+00,-1.95007925E+00
+2.20000000E-01,+0.00000000E+00,-4.02286425E-01,-9.15513863E-01,+1.00000000E+00,-1.98480923E+00,-3.69904341E-01,-9.29069846E-01,+1.00000000E+00,-1.94970238E+00
+2.21000000E-01,+0.00000000E+00,-4.02244252E-01,-9.15532393E-01,+1.00000000E+00,-1.98476316E+00,-3.69552466E-01,-9.29209866E-01,+1.00000000E+00,-1.94932367E+00
+2.22000000E-01,+0.00000000E+00,-4.02201991E-01,-9.15550959E-01,+1.00000000E+00,-1.98471700E+00,-3.69198825E-01,-9.29350433E-01,+1.00000000E+00,-1.94894312E+00
+2.23000000E-01,+0.00000000E+00,-4.02159644E-01,-9.15569561E-01,+1.00000000E+00,-1.98467075E+00,-3.68843417E-01,-9.29491546E-01,+1.00000000E+00,-1.94856072E+00
+2.24000000E-01,+0.00000000E+00,-4.02117212E-01,-9.15588198E-01,+1.00000000E+00,-1.98462441E+00,-3.68486239E-01,-9.29633203E-01,+1.00000000E+00,-1.94817648E+00
+2.25000000E-01,+0.00000000E+00,-4.02074696E-01,-9.15606869E-01,+1.00000000E+00,-1.98457797E+00,-3.68127290E-01,-9.29775402E-01,+1.00000000E+00,-1.94779039E+00
+2.26000000E-01,+0.00000000E+00,-4.02032099E-01,-9.15625574E-01,+1.00000000E+00,-1.98453145E+00,-3.67766565E-01,-9.29918143E-01,+1.00000000E+00,-1.94740245E+00
+2.27000000E-01,+0.00000000E+00,-4.01989422E-01,-9.15644311E-01,+1.00000000E+00,-1.98448484E+00,-3.67404064E-01,-9.30061425E-01,+1.00000000E+00,-1.94701266E+00
+2.28000000E-01,+0.00000000E+00,-4.01946666E-01,-9.15663081E-01,+1.00000000E+00,-1.98443815E+00,-3.67039783E-01,-9.30205245E-01,+1.00000000E+00,-1.94662101E+00
+2.29000000E-01,+0.00000000E+00,-4.01903833E-01,-9.15681882E-01,+1.00000000E+00,-1.98439137E+00,-3.66673720E-01,-9.30349603E-01,+1.00000000E+00,-1.94622752E+00
+2.30000000E-01,+0.00000000E+00,-4.01860924E-01,-9.15700714E-01,+1.00000000E+00,-1.98434451E+00,-3.66305872E-01,-9.30494496E-01,+1.00000000E+00,-1.94583216E+00
+2.31000000E-01,+0.00000000E+00,-4.01817941E-01,-9.15719576E-01,+1.00000000E+00,-1.98429757E+00,-3.65936238E-01,-9.30639925E-01,+1.00000000E+00,-1.94543495E+00
+2.32000000E-01,+0.00000000E+00,-4.01774885E-01,-9.15738468E-01,+1.00000000E+00,-1.98425055E+00,-3.65564815E-01,-9.30785886E-01,+1.00000000E+00,-1.94503587E+00
+2.33000000E-01,+0.00000000E+00,-4.01731759E-01,-9.15757388E-01,+1.00000000E+00,-1.98420346E+00,-3.65191599E-01,-9.30932380E-01,+1.00000000E+00,-1.94463494E+00
+2.34000000E-01,+0.00000000E+00,-4.01688563E-01,-9.15776336E-01,+1.00000000E+00,-1.98415629E+00,-3.64816589E-01,-9.31079404E-01,+1.00000000E+00,-1.94423214E+00
+2.35000000E-01,+0.00000000E+00,-4.01645300E-01,-9.15795312E-01,+1.00000000E+00,-1.98410905E+00,-3.64439782E-01,-9.31226957E-01,+1.00000000E+00,-1.94382747E+00
+2.36000000E-01,+0.00000000E+00,-4.01601970E-01,-9.15814314E-01,+1.00000000E+00,-1.98406173E+00,-3.64061176E-01,-9.31375037E-01,+1.00000000E+00,-1.94342093E+00
+2.37000000E-01,+0.00000000E+00,-4.01558576E-01,-9.15833342E-01,+1.00000000E+00,-1.98401435E+00,-3.63680768E-01,-9.31523644E-01,+1.00000000E+00,-1.94301253E+00
+2.38000000E-01,+0.00000000E+00,-4.01515120E-01,-9.15852395E-01,+1.00000000E+00,-1.98396690E+00,-3.63298554E-01,-9.31672775E-01,+1.00000000E+00,-1.94260225E+00
+2.39000000E-01,+0.00000000E+00,-4.01471601E-01,-9.15871472E-01,+1.00000000E+00,-1.98391939E+00,-3.62914534E-01,-9.31822430E-01,+1.00000000E+00,-1.94219010E+00
+2.40000000E-01,+0.00000000E+00,-4.01428024E-01,-9.15890573E-01,+1.00000000E+00,-1.98387181E+00,-3.62528704E-01,-9.31972606E-01,+1.00000000E+00,-1.94177607E+00
+2.41000000E-01,+0.00000000E+00,-4.01384388E-01,-9.15909697E-01,+1.00000000E+00,-1.98382416E+00,-3.62141061E-01,-9.32123303E-01,+1.00000000E+00,-1.94136017E+00
+2.42000000E-01,+0.00000000E+00,-4.01340696E-01,-9.15928843E-01,+1.00000000E+00,-1.98377646E+00,-3.61751604E-01,-9.32274518E-01,+1.00000000E+00,-1.94094239E+00
+2.43000000E-01,+0.00000000E+00,-4.01296949E-01,-9.15948011E-01,+1.00000000E+00,-1.98372870E+00,-3.61360328E-01,-9.32426251E-01,+1.00000000E+00,-1.94052272E+00
+2.44000000E-01,+0.00000000E+00,-4.01253150E-01,-9.15967199E-01,+1.00000000E+00,-1.98368088E+00,-3.60967232E-01,-9.32578499E-01,+1.00000000E+00,-1.94010117E+00
+2.45000000E-01,+0.00000000E+00,-4.01209299E-01,-9.15986407E-01,+1.00000000E+00,-1.98363301E+00,-3.60572313E-01,-9.32731262E-01,+1.00000000E+00,-1.93967774E+00
+2.46000000E-01,+0.00000000E+00,-4.01165399E-01,-9.16005635E-01,+1.00000000E+00,-1.98358508E+00,-3.60175568E-01,-9.32884537E-01,+1.00000000E+00,-1.93925241E+00
+2.47000000E-01,+0.00000000E+00,-4.01121451E-01,-9.16024880E-01,+1.00000000E+00,-1.98353710E+00,-3.59776995E-01,-9.33038324E-01,+1.00000000E+00,-1.93882520E+00
+2.48000000E-01,+0.00000000E+00,-4.01077457E-01,-9.16044144E-01,+1.00000000E+00,-1.98348908E+00,-3.59376591E-01,-9.33192620E-01,+1.00000000E+00,-1.93839610E+00
+2.49000000E-01,+0.00000000E+00,-4.01033419E-01,-9.16063424E-01,+1.00000000E+00,-1.98344100E+00,-3.58974353E-01,-9.33347424E-01,+1.00000000E+00,-1.93796510E+00
+2.50000000E-01,+0.00000000E+00,-4.00989338E-01,-9.16082721E-01,+1.00000000E+00,-1.98339288E+00,-3.58570278E-01,-9.33502735E-01,+1.00000000E+00,-1.93753220E+00
+2.51000000E-01,+0.00000000E+00,-4.00945216E-01,-9.16102033E-01,+1.00000000E+00,-1.98334472E+00,-3.58164364E-01,-9.33658550E-01,+1.00000000E+00,-1.93709741E+00
+2.52000000E-01,+0.00000000E+00,-4.00901055E-01,-9.16121359E-01,+1.00000000E+00,-1.98329652E+00,-3.57756607E-01,-9.33814869E-01,+1.00000000E+00,-1.93666072E+00
+2.53000000E-01,+0.00000000E+00,-4.00856856E-01,-9.16140699E-01,+1.00000000E+00,-1.98324827E+00,-3.57347006E-01,-9.33971690E-01,+1.00000000E+00,-1.93622212E+00
+2.54000000E-01,+0.00000000E+00,-4.00812622E-01,-9.16160052E-01,+1.00000000E+00,-1.98319999E+00,-3.56935557E-01,-9.34129010E-01,+1.00000000E+00,-1.93578162E+00
+2.55000000E-01,+0.00000000E+00,-4.00768355E-01,-9.16179418E-01,+1.00000000E+00,-1.98315167E+00,-3.56522258E-01,-9.34286830E-01,+1.00000000E+00,-1.93533921E+00
+2.56000000E-01,+0.00000000E+00,-4.00724055E-01,-9.16198795E-01,+1.00000000E+00,-1.98310332E+00,-3.56107105E-01,-9.34445146E-01,+1.00000000E+00,-1.93489490E+00
+2.57000000E-01,+0.00000000E+00,-4.00679725E-01,-9.16218182E-01,+1.00000000E+00,-1.98305493E+00,-3.55690096E-01,-9.34603957E-01,+1.00000000E+00,-1.93444867E+00
+2.58000000E-01,+0.00000000E+00,-4.00635367E-01,-9.16237580E-01,+1.00000000E+00,-1.98300652E+00,-3.55271228E-01,-9.34763261E-01,+1.00000000E+00,-1.93400053E+00
+2.59000000E-01,+0.00000000E+00,-4.00590983E-01,-9.16256986E-01,+1.00000000E+00,-1.98295808E+00,-3.54850498E-01,-9.34923058E-01,+1.00000000E+00,-1.93355048E+00
+2.60000000E-01,+0.00000000E+00,-4.00546574E-01,-9.16276401E-01,+1.00000000E+00,-1.98290961E+00,-3.54427903E-01,-9.35083345E-01,+1.00000000E+00,-1.93309851E+00
+2.61000000E-01,+0.00000000E+00,-4.00502142E-01,-9.16295823E-01,+1.00000000E+00,-1.98286112E+00,-3.54003441E-01,-9.35244120E-01,+1.00000000E+00,-1.93264462E+00
+2.62000000E-01,+0.00000000E+00,-4.00457689E-01,-9.16315251E-01,+1.00000000E+00,-1.98281261E+00,-3.53577108E-01,-9.35405382E-01,+1.00000000E+00,-1.93218881E+00
+2.63000000E-01,+0.00000000E+00,-4.00413217E-01,-9.16334686E-01,+1.00000000E+00,-1.98276407E+00,-3.53148901E-01,-9.35567129E-01,+1.00000000E+00,-1.93173107E+00
+2.64000000E-01,+0.00000000E+00,-4.00368727E-01,-9.16354125E-01,+1.00000000E+00,-1.98271552E+00,-3.52718818E-01,-9.35729360E-01,+1.00000000E+00,-1.93127141E+00
+2.65000000E-01,+0.00000000E+00,-4.00324223E-01,-9.16373568E-01,+1.00000000E+00,-1.98266696E+00,-3.52286856E-01,-9.35892072E-01,+1.00000000E+00,-1.93080981E+00
+2.66000000E-01,+0.00000000E+00,-4.00279705E-01,-9.16393015E-01,+1.00000000E+00,-1.98261838E+00,-3.51853012E-01,-9.36055264E-01,+1.00000000E+00,-1.93034629E+00
+2.67000000E-01,+0.00000000E+00,-4.00235175E-01,-9.16412464E-01,+1.00000000E+00,-1.98256978E+00,-3.51417282E-01,-9.36218935E-01,+1.00000000E+00,-1.92988084E+00
+2.68000000E-01,+0.00000000E+00,-4.00190636E-01,-9.16431915E-01,+1.00000000E+00,-1.98252118E+00,-3.50979664E-01,-9.36383082E-01,+1.00000000E+00,-1.92941345E+00
