s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+1.65753926E+00,+2.58095159E-15,+3.37258961E-01,+3.37258961E-01,+1.57079633E+00,+3.23620554E-15,+6.34175867E-01,+6.34175867E-01,+1.57079633E+00
+0.00000000E+00,+1.67332535E+00,+2.45407076E-15,+3.29737985E-01,+3.29737985E-01,+1.57079633E+00,+3.09567065E-15,+6.30503669E-01,+6.30503669E-01,+1.57079633E+00
+0.00000000E+00,+1.68911144E+00,+2.32964254E-15,+3.22237116E-01,+3.22237116E-01,+1.57079633E+00,+2.95716357E-15,+6.26845965E-01,+6.26845965E-01,+1.57079633E+00
+0.00000000E+00,+1.70489753E+00,+2.20766464E-15,+3.14757262E-01,+3.14757262E-01,+1.57079633E+00,+2.82068155E-15,+6.23203148E-01,+6.23203148E-01,+1.57079633E+00
+0.00000000E+00,+1.72068361E+00,+2.08813333E-15,+3.07299301E-01,+3.07299301E-01,+1.57079633E+00,+2.68622069E-15,+6.19575599E-01,+6.19575599E-01,+1.57079633E+00
+0.00000000E+00,+1.73646970E+00,+1.97104349E-15,+2.99864084E-01,+2.99864084E-01,+1.57079633E+00,+2.55377600E-15,+6.15963681E-01,+6.15963681E-01,+1.57079633E+00
+0.00000000E+00,+1.75225579E+00,+1.85638870E-15,+2.92452432E-01,+2.92452432E-01,+1.57079633E+00,+2.42334142E-15,+6.12367742E-01,+6.12367742E-01,+1.57079633E+00
+0.00000000E+00,+1.76804188E+00,+1.74416126E-15,+2.85065140E-01,+2.85065140E-01,+1.57079633E+00,+2.29490988E-15,+6.08788115E-01,+6.08788115E-01,+1.57079633E+00
+0.00000000E+00,+1.78382797E+00,+1.63435225E-15,+2.77702975E-01,+2.77702975E-01,+1.57079633E+00,+2.16847337E-15,+6.05225118E-01,+6.05225118E-01,+1.57079633E+00
+0.00000000E+00,+1.79961406E+00,+1.52695159E-15,+2.70366676E-01,+2.70366676E-01,+1.57079633E+00,+2.04402295E-15,+6.01679055E-01,+6.01679055E-01,+1.57079633E+00
+0.00000000E+00,+1.81540014E+00,+1.42194807E-15,+2.63056958E-01,+2.63056958E-01,+1.57079633E+00,+1.92154881E-15,+5.98150215E-01,+5.98150215E-01,+1.57079633E+00
+0.00000000E+00,+1.83118623E+00,+1.31932943E-15,+2.55774508E-01,+2.55774508E-01,+1.57079633E+00,+1.80104033E-15,+5.94638874E-01,+5.94638874E-01,+1.57079633E+00
+0.00000000E+00,+1.84697232E+00,+1.21908237E-15,+2.48519988E-01,+2.48519988E-01,+1.57079633E+00,+1.68248609E-15,+5.91145295E-01,+5.91145295E-01,+1.57079633E+00
