s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+0.00000000E+00,+1.12000000E+00,+4.45928205E-01,+5.04830248E-20,+4.45928205E-01,+1.13208862E-19,-1.14630151E+01,-2.03782929E-17,+1.14630151E+01,-3.14159265E+00
+0.00000000E+00,+1.13000000E+00,+4.30069413E-01,+4.96355168E-20,+4.30069413E-01,+1.15412804E-19,-1.60645375E+01,-3.86110513E-17,+1.60645375E+01,-3.14159265E+00
+0.00000000E+00,+1.14000000E+00,+4.15180345E-01,+4.85140043E-20,+4.15180345E-01,+1.16850436E-19,-2.58869768E+01,-9.61234858E-17,+2.58869768E+01,-3.14159265E+00
+0.00000000E+00,+1.15000000E+00,+4.01150007E-01,+4.71291818E-20,+4.01150007E-01,+1.17485182E-19,-6.16891001E+01,-5.19814419E-16,+6.16891001E+01,-3.14159265E+00
+0.00000000E+00,+1.16000000E+00,+3.87886306E-01,+4.54894445E-20,+3.87886306E-01,+1.17275201E-19,+1.94294089E+02,-4.87392533E-15,+1.94294089E+02,-2.50852991E-17
+0.00000000E+00,+1.17000000E+00,+3.75311889E-01,+4.36014302E-20,+3.75311889E-01,+1.16173858E-19,+3.91281334E+01,-1.85268942E-16,+3.91281334E+01,-4.73492921E-18
+0.00000000E+00,+1.18000000E+00,+3.63361082E-01,+4.14704126E-20,+3.63361082E-01,+1.14130034E-19,+2.21645388E+01,-5.51773003E-17,+2.21645388E+01,-2.48944049E-18
+0.00000000E+00,+1.19000000E+00,+3.51977596E-01,+3.91005929E-20,+3.51977596E-01,+1.11088300E-19,+1.56472025E+01,-2.52284741E-17,+1.56472025E+01,-1.61233128E-18
+0.00000000E+00,+1.20000000E+00,+3.41112779E-01,+3.64953193E-20,+3.41112779E-01,+1.06989012E-19,+1.21945720E+01,-1.38601169E-17,+1.21945720E+01,-1.13658084E-18
+0.00000000E+00,+1.21000000E+00,+3.30724258E-01,+3.36572551E-20,+3.30724258E-01,+1.01768329E-19,+1.00541472E+01,-8.37104213E-18,+1.00541472E+01,-8.32595942E-19
+0.00000000E+00,+1.22000000E+00,+3.20774883E-01,+3.05885095E-20,+3.20774883E-01,+9.53581816E-20,+8.59584350E+00,-5.31073304E-18,+8.59584350E+00,-6.17825702E-19
+0.00000000E+00,+1.23000000E+00,+3.11231874E-01,+2.72907391E-20,+3.11231874E-01,+8.76861960E-20,+7.53741290E+00,-3.43169839E-18,+7.53741290E+00,-4.55288630E-19
+0.00000000E+00,+1.24000000E+00,+3.02066153E-01,+2.37652297E-20,+3.02066153E-01,+7.86755797E-20,+6.73351593E+00,-2.19472318E-18,+6.73351593E+00,-3.25940147E-19
+0.00000000E+00,+1.25000000E+00,+2.93251787E-01,+2.00129609E-20,+2.93251787E-01,+6.82449751E-20,+6.10168161E+00,-1.33610250E-18,+6.10168161E+00,-2.18972832E-19
+0.00000000E+00,+1.26000000E+00,+2.84765542E-01,+1.60346589E-20,+2.84765542E-01,+5.63082835E-20,+5.59162732E+00,-7.14593446E-19,+5.59162732E+00,-1.27797045E-19
+0.00000000E+00,+1.27000000E+00,+2.76586511E-01,+1.18308391E-20,+2.76586511E-01,+4.27744614E-20,+5.17094809E+00,-2.49064051E-19,+5.17094809E+00,-4.81660321E-20
+0.00000000E+00,+1.28000000E+00,+2.68695807E-01,+7.40184146E-21,+2.68695807E-01,+2.75472905E-20,+4.81781770E+00,+1.09751683E-19,+4.81781770E+00,+2.27803728E-20
+0.00000000E+00,+1.29000000E+00,+2.61076302E-01,+2.74785961E-21,+2.61076302E-01,+1.05251208E-20,+4.51699602E+00,+3.93154393E-19,+4.51699602E+00,+8.70389062E-20
+0.00000000E+00,+1.30000000E+00,+2.53712410E-01,-2.13103519E-21,+2.53712410E-01,-8.39941248E-21,+4.25751790E+00,+6.21792262E-19,+4.25751790E+00,+1.46045719E-19
+0.00000000E+00,+1.31000000E+00,+2.46589906E-01,-7.23487364E-21,+2.46589906E-01,-2.93396991E-20,+4.03129157E+00,+8.09725474E-19,+4.03129157E+00,+2.00860062E-19
+0.00000000E+00,+1.32000000E+00,+2.39695762E-01,-1.25637714E-20,+2.39695762E-01,-5.24154926E-20,+3.83221460E+00,+9.66791699E-19,+3.83221460E+00,+2.52280156E-19
