s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+8.70000000E-01,+0.00000000E+00,+0.00000000E+00,+7.13874425E-01,+7.13874425E-01,+1.57079633E+00,+0.00000000E+00,+8.16930166E-01,+8.16930166E-01,+1.57079633E+00
+8.80000000E-01,+0.00000000E+00,+0.00000000E+00,+7.09600787E-01,+7.09600787E-01,+1.57079633E+00,+0.00000000E+00,+8.14759017E-01,+8.14759017E-01,+1.57079633E+00
+8.90000000E-01,+0.00000000E+00,+0.00000000E+00,+7.05302540E-01,+7.05302540E-01,+1.57079633E+00,+0.00000000E+00,+8.12576132E-01,+8.12576132E-01,+1.57079633E+00
+9.00000000E-01,+0.00000000E+00,+0.00000000E+00,+7.00980288E-01,+7.00980288E-01,+1.57079633E+00,+0.00000000E+00,+8.10381836E-01,+8.10381836E-01,+1.57079633E+00
+9.10000000E-01,+0.00000000E+00,+0.00000000E+00,+6.96634632E-01,+6.96634632E-01,+1.57079633E+00,+0.00000000E+00,+8.08176452E-01,+8.08176452E-01,+1.57079633E+00
+9.20000000E-01,+0.00000000E+00,+0.00000000E+00,+6.92266170E-01,+6.92266170E-01,+1.57079633E+00,+0.00000000E+00,+8.05960303E-01,+8.05960303E-01,+1.57079633E+00
+9.30000000E-01,+0.00000000E+00,+0.00000000E+00,+6.87875496E-01,+6.87875496E-01,+1.57079633E+00,+0.00000000E+00,+8.03733710E-01,+8.03733710E-01,+1.57079633E+00
+9.40000000E-01,+0.00000000E+00,+0.00000000E+00,+6.83463200E-01,+6.83463200E-01,+1.57079633E+00,+0.00000000E+00,+8.01496990E-01,+8.01496990E-01,+1.57079633E+00
+9.50000000E-01,+0.00000000E+00,+0.00000000E+00,+6.79029871E-01,+6.79029871E-01,+1.57079633E+00,+0.00000000E+00,+7.99250461E-01,+7.99250461E-01,+1.57079633E+00
+9.60000000E-01,+0.00000000E+00,+0.00000000E+00,+6.74576092E-01,+6.74576092E-01,+1.57079633E+00,+0.00000000E+00,+7.96994437E-01,+7.96994437E-01,+1.57079633E+00
+9.70000000E-01,+0.00000000E+00,+0.00000000E+00,+6.70102442E-01,+6.70102442E-01,+1.57079633E+00,+0.00000000E+00,+7.94729231E-01,+7.94729231E-01,+1.57079633E+00
+9.80000000E-01,+0.00000000E+00,+0.00000000E+00,+6.65609498E-01,+6.65609498E-01,+1.57079633E+00,+0.00000000E+00,+7.92455152E-01,+7.92455152E-01,+1.57079633E+00
+9.90000000E-01,+0.00000000E+00,+0.00000000E+00,+6.61097830E-01,+6.61097830E-01,+1.57079633E+00,+0.00000000E+00,+7.90172510E-01,+7.90172510E-01,+1.57079633E+00
+1.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.56568007E-01,+6.56568007E-01,+1.57079633E+00,+0.00000000E+00,+7.87881609E-01,+7.87881609E-01,+1.57079633E+00
+1.01000000E+00,+0.00000000E+00,+0.00000000E+00,+6.52020592E-01,+6.52020592E-01,+1.57079633E+00,+0.00000000E+00,+7.85582753E-01,+7.85582753E-01,+1.57079633E+00
+1.02000000E+00,+0.00000000E+00,+0.00000000E+00,+6.47456143E-01,+6.47456143E-01,+1.57079633E+00,+0.00000000E+00,+7.83276244E-01,+7.83276244E-01,+1.57079633E+00
+1.03000000E+00,+0.00000000E+00,+0.00000000E+00,+6.42875214E-01,+6.42875214E-01,+1.57079633E+00,+0.00000000E+00,+7.80962379E-01,+7.80962379E-01,+1.57079633E+00
+1.04000000E+00,+0.00000000E+00,+0.00000000E+00,+6.38278355E-01,+6.38278355E-01,+1.57079633E+00,+0.00000000E+00,+7.78641455E-01,+7.78641455E-01,+1.57079633E+00
+1.05000000E+00,+0.00000000E+00,+0.00000000E+00,+6.33666111E-01,+6.33666111E-01,+1.57079633E+00,+0.00000000E+00,+7.76313765E-01,+7.76313765E-01,+1.57079633E+00
+1.06000000E+00,+0.00000000E+00,+0.00000000E+00,+6.29039021E-01,+6.29039021E-01,+1.57079633E+00,+0.00000000E+00,+7.73979601E-01,+7.73979601E-01,+1.57079633E+00
+1.07000000E+00,+0.00000000E+00,+0.00000000E+00,+6.24397620E-01,+6.24397620E-01,+1.57079633E+00,+0.00000000E+00,+7.71639249E-01,+7.71639249E-01,+1.57079633E+00
+1.08000000E+00,+0.00000000E+00,+0.00000000E+00,+6.19742438E-01,+6.19742438E-01,+1.57079633E+00,+0.00000000E+00,+7.69292996E-01,+7.69292996E-01,+1.57079633E+00
+1.09000000E+00,+0.00000000E+00,+0.00000000E+00,+6.15073999E-01,+6.15073999E-01,+1.57079633E+00,+0.00000000E+00,+7.66941124E-01,+7.66941124E-01,+1.57079633E+00
+1.10000000E+00,+0.00000000E+00,+0.00000000E+00,+6.10392824E-01,+6.10392824E-01,+1.57079633E+00,+0.00000000E+00,+7.64583913E-01,+7.64583913E-01,+1.57079633E+00
+1.11000000E+00,+0.00000000E+00,+0.00000000E+00,+6.05699426E-01,+6.05699426E-01,+1.57079633E+00,+0.00000000E+00,+7.62221639E-01,+7.62221639E-01,+1.57079633E+00
