s1,s2,Re(z_ibc01.tm),Im(z_ibc01.tm),Abs(z_ibc01.tm),Arg(z_ibc01.tm),Re(z_ibc01.te),Im(z_ibc01.te),Abs(z_ibc01.te),Arg(z_ibc01.te)
+1.22000000E+00,+0.00000000E+00,+7.91482497E-02,+1.29709219E-01,+1.51950410E-01,+1.02291234E+00,+7.91482497E-02,+1.29709219E-01,+1.51950410E-01,+1.02291234E+00
+1.23000000E+00,+0.00000000E+00,+8.03935013E-02,+1.28349716E-01,+1.51448885E-01,+1.01121754E+00,+8.03935013E-02,+1.28349716E-01,+1.51448885E-01,+1.01121754E+00
+1.24000000E+00,+0.00000000E+00,+8.16489181E-02,+1.26979114E-01,+1.50964371E-01,+9.99350263E-01,+8.16489181E-02,+1.26979114E-01,+1.50964371E-01,+9.99350263E-01
+1.25000000E+00,+0.00000000E+00,+8.29145003E-02,+1.25597415E-01,+1.50497591E-01,+9.87311262E-01,+8.29145003E-02,+1.25597415E-01,+1.50497591E-01,+9.87311262E-01
+1.26000000E+00,+0.00000000E+00,+8.41902478E-02,+1.24204618E-01,+1.50049275E-01,+9.75101543E-01,+8.41902478E-02,+1.24204618E-01,+1.50049275E-01,+9.75101543E-01
+1.27000000E+00,+0.00000000E+00,+8.54761606E-02,+1.22800722E-01,+1.49620157E-01,+9.62722354E-01,+8.54761606E-02,+1.22800722E-01,+1.49620157E-01,+9.62722354E-01
+1.28000000E+00,+0.00000000E+00,+8.67722387E-02,+1.21385729E-01,+1.49210980E-01,+9.50175198E-01,+8.67722387E-02,+1.21385729E-01,+1.49210980E-01,+9.50175198E-01
+1.29000000E+00,+0.00000000E+00,+8.80784821E-02,+1.19959637E-01,+1.48822490E-01,+9.37461846E-01,+8.80784821E-02,+1.19959637E-01,+1.48822490E-01,+9.37461846E-01
+1.30000000E+00,+0.00000000E+00,+8.93948909E-02,+1.18522448E-01,+1.48455438E-01,+9.24584341E-01,+8.93948909E-02,+1.18522448E-01,+1.48455438E-01,+9.24584341E-01
+1.31000000E+00,+0.00000000E+00,+9.07214650E-02,+1.17074161E-01,+1.48110578E-01,+9.11545013E-01,+9.07214650E-02,+1.17074161E-01,+1.48110578E-01,+9.11545013E-01
+1.32000000E+00,+0.00000000E+00,+9.20582043E-02,+1.15614775E-01,+1.47788664E-01,+8.98346477E-01,+9.20582043E-02,+1.15614775E-01,+1.47788664E-01,+8.98346477E-01
+1.33000000E+00,+0.00000000E+00,+9.34051091E-02,+1.14144292E-01,+1.47490453E-01,+8.84991647E-01,+9.34051091E-02,+1.14144292E-01,+1.47490453E-01,+8.84991647E-01
