s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+1.18000000E-01,+0.00000000E+00,+2.72218996E-01,+9.62235324E-01,+1.00000000E+00,+1.29509796E+00,+2.86075188E-01,+9.58207173E-01,+1.00000000E+00,+1.28066800E+00
+1.19000000E-01,+0.00000000E+00,+2.72201666E-01,+9.62240226E-01,+1.00000000E+00,+1.29511597E+00,+2.86294719E-01,+9.58141604E-01,+1.00000000E+00,+1.28043889E+00
+1.20000000E-01,+0.00000000E+00,+2.72184165E-01,+9.62245177E-01,+1.00000000E+00,+1.29513416E+00,+2.86516112E-01,+9.58075424E-01,+1.00000000E+00,+1.28020782E+00
+1.21000000E-01,+0.00000000E+00,+2.72166491E-01,+9.62250176E-01,+1.00000000E+00,+1.29515253E+00,+2.86739365E-01,+9.58008631E-01,+1.00000000E+00,+1.27997479E+00
+1.22000000E-01,+0.00000000E+00,+2.72148642E-01,+9.62255224E-01,+1.00000000E+00,+1.29517107E+00,+2.86964480E-01,+9.57941223E-01,+1.00000000E+00,+1.27973980E+00
+1.23000000E-01,+0.00000000E+00,+2.72130620E-01,+9.62260321E-01,+1.00000000E+00,+1.29518980E+00,+2.87191456E-01,+9.57873200E-01,+1.00000000E+00,+1.27950285E+00
+1.24000000E-01,+0.00000000E+00,+2.72112422E-01,+9.62265467E-01,+1.00000000E+00,+1.29520872E+00,+2.87420294E-01,+9.57804560E-01,+1.00000000E+00,+1.27926394E+00
+1.25000000E-01,+0.00000000E+00,+2.72094049E-01,+9.62270663E-01,+1.00000000E+00,+1.29522781E+00,+2.87650993E-01,+9.57735301E-01,+1.00000000E+00,+1.27902306E+00
+1.26000000E-01,+0.00000000E+00,+2.72075499E-01,+9.62275908E-01,+1.00000000E+00,+1.29524709E+00,+2.87883554E-01,+9.57665421E-01,+1.00000000E+00,+1.27878023E+00
+1.27000000E-01,+0.00000000E+00,+2.72056772E-01,+9.62281202E-01,+1.00000000E+00,+1.29526655E+00,+2.88117977E-01,+9.57594920E-01,+1.00000000E+00,+1.27853544E+00
+1.28000000E-01,+0.00000000E+00,+2.72037868E-01,+9.62286547E-01,+1.00000000E+00,+1.29528619E+00,+2.88354263E-01,+9.57523796E-01,+1.00000000E+00,+1.27828868E+00
+1.29000000E-01,+0.00000000E+00,+2.72018784E-01,+9.62291942E-01,+1.00000000E+00,+1.29530602E+00,+2.88592411E-01,+9.57452046E-01,+1.00000000E+00,+1.27803996E+00
+1.30000000E-01,+0.00000000E+00,+2.71999522E-01,+9.62297387E-01,+1.00000000E+00,+1.29532604E+00,+2.88832422E-01,+9.57379670E-01,+1.00000000E+00,+1.27778927E+00
+1.31000000E-01,+0.00000000E+00,+2.71980079E-01,+9.62302882E-01,+1.00000000E+00,+1.29534625E+00,+2.89074295E-01,+9.57306666E-01,+1.00000000E+00,+1.27753662E+00
+1.32000000E-01,+0.00000000E+00,+2.71960455E-01,+9.62308428E-01,+1.00000000E+00,+1.29536664E+00,+2.89318032E-01,+9.57233031E-01,+1.00000000E+00,+1.27728200E+00
+1.33000000E-01,+0.00000000E+00,+2.71940650E-01,+9.62314025E-01,+1.00000000E+00,+1.29538722E+00,+2.89563632E-01,+9.57158766E-01,+1.00000000E+00,+1.27702542E+00
