s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+1.09200000E+00,+0.00000000E+00,+1.47803457E+01,+0.00000000E+00,+1.47803457E+01,+0.00000000E+00,+6.13609668E-01,+0.00000000E+00,+6.13609668E-01,+0.00000000E+00
+1.09300000E+00,+0.00000000E+00,+1.36256554E+01,+0.00000000E+00,+1.36256554E+01,+0.00000000E+00,+6.13440386E-01,+0.00000000E+00,+6.13440386E-01,+0.00000000E+00
+1.09400000E+00,+0.00000000E+00,+1.26428335E+01,+0.00000000E+00,+1.26428335E+01,+0.00000000E+00,+6.13292038E-01,+0.00000000E+00,+6.13292038E-01,+0.00000000E+00
+1.09500000E+00,+0.00000000E+00,+1.17961400E+01,+0.00000000E+00,+1.17961400E+01,+0.00000000E+00,+6.13164320E-01,+0.00000000E+00,+6.13164320E-01,+0.00000000E+00
+1.09600000E+00,+0.00000000E+00,+1.10591027E+01,+0.00000000E+00,+1.10591027E+01,+0.00000000E+00,+6.13056937E-01,+0.00000000E+00,+6.13056937E-01,+0.00000000E+00
+1.09700000E+00,+0.00000000E+00,+1.04116958E+01,+0.00000000E+00,+1.04116958E+01,+0.00000000E+00,+6.12969601E-01,+0.00000000E+00,+6.12969601E-01,+0.00000000E+00
+1.09800000E+00,+0.00000000E+00,+9.83849045E+00,+0.00000000E+00,+9.83849045E+00,+0.00000000E+00,+6.12902035E-01,+0.00000000E+00,+6.12902035E-01,+0.00000000E+00
+1.09900000E+00,+0.00000000E+00,+9.32740733E+00,+0.00000000E+00,+9.32740733E+00,+0.00000000E+00,+6.12853973E-01,+0.00000000E+00,+6.12853973E-01,+0.00000000E+00
+1.10000000E+00,+0.00000000E+00,+8.86885426E+00,+0.00000000E+00,+8.86885426E+00,+0.00000000E+00,+6.12825152E-01,+0.00000000E+00,+6.12825152E-01,+0.00000000E+00
+1.10100000E+00,+0.00000000E+00,+8.45511755E+00,+0.00000000E+00,+8.45511755E+00,+0.00000000E+00,+6.12815322E-01,+0.00000000E+00,+6.12815322E-01,+0.00000000E+00
+1.10200000E+00,+0.00000000E+00,+8.07992354E+00,+0.00000000E+00,+8.07992354E+00,+0.00000000E+00,+6.12824238E-01,+0.00000000E+00,+6.12824238E-01,+0.00000000E+00
+1.10300000E+00,+0.00000000E+00,+7.73811757E+00,+0.00000000E+00,+7.73811757E+00,+0.00000000E+00,+6.12851664E-01,+0.00000000E+00,+6.12851664E-01,+0.00000000E+00
+1.10400000E+00,+0.00000000E+00,+7.42542511E+00,+0.00000000E+00,+7.42542511E+00,+0.00000000E+00,+6.12897371E-01,+0.00000000E+00,+6.12897371E-01,+0.00000000E+00
+1.10500000E+00,+0.00000000E+00,+7.13827163E+00,+0.00000000E+00,+7.13827163E+00,+0.00000000E+00,+6.12961136E-01,+0.00000000E+00,+6.12961136E-01,+0.00000000E+00
+1.10600000E+00,+0.00000000E+00,+6.87364490E+00,+0.00000000E+00,+6.87364490E+00,+0.00000000E+00,+6.13042746E-01,+0.00000000E+00,+6.13042746E-01,+0.00000000E+00
+1.10700000E+00,+0.00000000E+00,+6.62898861E+00,+0.00000000E+00,+6.62898861E+00,+0.00000000E+00,+6.13141991E-01,+0.00000000E+00,+6.13141991E-01,+0.00000000E+00
+1.10800000E+00,+0.00000000E+00,+6.40211929E+00,+0.00000000E+00,+6.40211929E+00,+0.00000000E+00,+6.13258670E-01,+0.00000000E+00,+6.13258670E-01,+0.00000000E+00
+1.10900000E+00,+0.00000000E+00,+6.19116067E+00,+0.00000000E+00,+6.19116067E+00,+0.00000000E+00,+6.13392586E-01,+0.00000000E+00,+6.13392586E-01,+0.00000000E+00
+1.11000000E+00,+0.00000000E+00,+5.99449151E+00,+0.00000000E+00,+5.99449151E+00,+0.00000000E+00,+6.13543550E-01,+0.00000000E+00,+6.13543550E-01,+0.00000000E+00
+1.11100000E+00,+0.00000000E+00,+5.81070370E+00,+0.00000000E+00,+5.81070370E+00,+0.00000000E+00,+6.13711379E-01,+0.00000000E+00,+6.13711379E-01,+0.00000000E+00
+1.11200000E+00,+0.00000000E+00,+5.63856833E+00,+0.00000000E+00,+5.63856833E+00,+0.00000000E+00,+6.13895895E-01,+0.00000000E+00,+6.13895895E-01,+0.00000000E+00
+1.11300000E+00,+0.00000000E+00,+5.47700808E+00,+0.00000000E+00,+5.47700808E+00,+0.00000000E+00,+6.14096924E-01,+0.00000000E+00,+6.14096924E-01,+0.00000000E+00
+1.11400000E+00,+0.00000000E+00,+5.32507451E+00,+0.00000000E+00,+5.32507451E+00,+0.00000000E+00,+6.14314300E-01,+0.00000000E+00,+6.14314300E-01,+0.00000000E+00
+1.11500000E+00,+0.00000000E+00,+5.18192937E+00,+0.00000000E+00,+5.18192937E+00,+0.00000000E+00,+6.14547861E-01,+0.00000000E+00,+6.14547861E-01,+0.00000000E+00
+1.11600000E+00,+0.00000000E+00,+5.04682905E+00,+0.00000000E+00,+5.04682905E+00,+0.00000000E+00,+6.14797450E-01,+0.00000000E+00,+6.14797450E-01,+0.00000000E+00
+1.11700000E+00,+0.00000000E+00,+4.91911158E+00,+0.00000000E+00,+4.91911158E+00,+0.00000000E+00,+6.15062916E-01,+0.00000000E+00,+6.15062916E-01,+0.00000000E+00
+1.11800000E+00,+0.00000000E+00,+4.79818572E+00,+0.00000000E+00,+4.79818572E+00,+0.00000000E+00,+6.15344111E-01,+0.00000000E+00,+6.15344111E-01,+0.00000000E+00
+1.11900000E+00,+0.00000000E+00,+4.68352175E+00,+0.00000000E+00,+4.68352175E+00,+0.00000000E+00,+6.15640893E-01,+0.00000000E+00,+6.15640893E-01,+0.00000000E+00
+1.12000000E+00,+0.00000000E+00,+4.57464370E+00,+0.00000000E+00,+4.57464370E+00,+0.00000000E+00,+6.15953124E-01,+0.00000000E+00,+6.15953124E-01,+0.00000000E+00
+1.12100000E+00,+0.00000000E+00,+4.47112268E+00,+0.00000000E+00,+4.47112268E+00,+0.00000000E+00,+6.16280671E-01,+0.00000000E+00,+6.16280671E-01,+0.00000000E+00
+1.12200000E+00,+0.00000000E+00,+4.37257118E+00,+0.00000000E+00,+4.37257118E+00,+0.00000000E+00,+6.16623405E-01,+0.00000000E+00,+6.16623405E-01,+0.00000000E+00
+1.12300000E+00,+0.00000000E+00,+4.27863823E+00,+0.00000000E+00,+4.27863823E+00,+0.00000000E+00,+6.16981201E-01,+0.00000000E+00,+6.16981201E-01,+0.00000000E+00
+1.12400000E+00,+0.00000000E+00,+4.18900518E+00,+0.00000000E+00,+4.18900518E+00,+0.00000000E+00,+6.17353938E-01,+0.00000000E+00,+6.17353938E-01,+0.00000000E+00
+1.12500000E+00,+0.00000000E+00,+4.10338205E+00,+0.00000000E+00,+4.10338205E+00,+0.00000000E+00,+6.17741499E-01,+0.00000000E+00,+6.17741499E-01,+0.00000000E+00
+1.12600000E+00,+0.00000000E+00,+4.02150438E+00,+0.00000000E+00,+4.02150438E+00,+0.00000000E+00,+6.18143772E-01,+0.00000000E+00,+6.18143772E-01,+0.00000000E+00
+1.12700000E+00,+0.00000000E+00,+3.94313051E+00,+0.00000000E+00,+3.94313051E+00,+0.00000000E+00,+6.18560647E-01,+0.00000000E+00,+6.18560647E-01,+0.00000000E+00
+1.12800000E+00,+0.00000000E+00,+3.86803911E+00,+0.00000000E+00,+3.86803911E+00,+0.00000000E+00,+6.18992018E-01,+0.00000000E+00,+6.18992018E-01,+0.00000000E+00
+1.12900000E+00,+0.00000000E+00,+3.79602717E+00,+0.00000000E+00,+3.79602717E+00,+0.00000000E+00,+6.19437786E-01,+0.00000000E+00,+6.19437786E-01,+0.00000000E+00
+1.13000000E+00,+0.00000000E+00,+3.72690807E+00,+0.00000000E+00,+3.72690807E+00,+0.00000000E+00,+6.19897850E-01,+0.00000000E+00,+6.19897850E-01,+0.00000000E+00
+1.13100000E+00,+0.00000000E+00,+3.66050999E+00,+0.00000000E+00,+3.66050999E+00,+0.00000000E+00,+6.20372116E-01,+0.00000000E+00,+6.20372116E-01,+0.00000000E+00
+1.13200000E+00,+0.00000000E+00,+3.59667448E+00,+0.00000000E+00,+3.59667448E+00,+0.00000000E+00,+6.20860493E-01,+0.00000000E+00,+6.20860493E-01,+0.00000000E+00
+1.13300000E+00,+0.00000000E+00,+3.53525516E+00,+0.00000000E+00,+3.53525516E+00,+0.00000000E+00,+6.21362892E-01,+0.00000000E+00,+6.21362892E-01,+0.00000000E+00
+1.13400000E+00,+0.00000000E+00,+3.47611661E+00,+0.00000000E+00,+3.47611661E+00,+0.00000000E+00,+6.21879230E-01,+0.00000000E+00,+6.21879230E-01,+0.00000000E+00
+1.13500000E+00,+0.00000000E+00,+3.41913334E+00,+0.00000000E+00,+3.41913334E+00,+0.00000000E+00,+6.22409423E-01,+0.00000000E+00,+6.22409423E-01,+0.00000000E+00
+1.13600000E+00,+0.00000000E+00,+3.36418892E+00,+0.00000000E+00,+3.36418892E+00,+0.00000000E+00,+6.22953394E-01,+0.00000000E+00,+6.22953394E-01,+0.00000000E+00
+1.13700000E+00,+0.00000000E+00,+3.31117519E+00,+0.00000000E+00,+3.31117519E+00,+0.00000000E+00,+6.23511067E-01,+0.00000000E+00,+6.23511067E-01,+0.00000000E+00
+1.13800000E+00,+0.00000000E+00,+3.25999147E+00,+0.00000000E+00,+3.25999147E+00,+0.00000000E+00,+6.24082368E-01,+0.00000000E+00,+6.24082368E-01,+0.00000000E+00
+1.13900000E+00,+0.00000000E+00,+3.21054401E+00,+0.00000000E+00,+3.21054401E+00,+0.00000000E+00,+6.24667230E-01,+0.00000000E+00,+6.24667230E-01,+0.00000000E+00
+1.14000000E+00,+0.00000000E+00,+3.16274534E+00,+0.00000000E+00,+3.16274534E+00,+0.00000000E+00,+6.25265583E-01,+0.00000000E+00,+6.25265583E-01,+0.00000000E+00
+1.14100000E+00,+0.00000000E+00,+3.11651379E+00,+0.00000000E+00,+3.11651379E+00,+0.00000000E+00,+6.25877365E-01,+0.00000000E+00,+6.25877365E-01,+0.00000000E+00
+1.14200000E+00,+0.00000000E+00,+3.07177299E+00,+0.00000000E+00,+3.07177299E+00,+0.00000000E+00,+6.26502514E-01,+0.00000000E+00,+6.26502514E-01,+0.00000000E+00
+1.14300000E+00,+0.00000000E+00,+3.02845147E+00,+0.00000000E+00,+3.02845147E+00,+0.00000000E+00,+6.27140972E-01,+0.00000000E+00,+6.27140972E-01,+0.00000000E+00
+1.14400000E+00,+0.00000000E+00,+2.98648225E+00,+0.00000000E+00,+2.98648225E+00,+0.00000000E+00,+6.27792681E-01,+0.00000000E+00,+6.27792681E-01,+0.00000000E+00
+1.14500000E+00,+0.00000000E+00,+2.94580252E+00,+0.00000000E+00,+2.94580252E+00,+0.00000000E+00,+6.28457590E-01,+0.00000000E+00,+6.28457590E-01,+0.00000000E+00
+1.14600000E+00,+0.00000000E+00,+2.90635330E+00,+0.00000000E+00,+2.90635330E+00,+0.00000000E+00,+6.29135646E-01,+0.00000000E+00,+6.29135646E-01,+0.00000000E+00
+1.14700000E+00,+0.00000000E+00,+2.86807914E+00,+0.00000000E+00,+2.86807914E+00,+0.00000000E+00,+6.29826802E-01,+0.00000000E+00,+6.29826802E-01,+0.00000000E+00
+1.14800000E+00,+0.00000000E+00,+2.83092790E+00,+0.00000000E+00,+2.83092790E+00,+0.00000000E+00,+6.30531011E-01,+0.00000000E+00,+6.30531011E-01,+0.00000000E+00
+1.14900000E+00,+0.00000000E+00,+2.79485047E+00,+0.00000000E+00,+2.79485047E+00,+0.00000000E+00,+6.31248230E-01,+0.00000000E+00,+6.31248230E-01,+0.00000000E+00
+1.15000000E+00,+0.00000000E+00,+2.75980058E+00,+0.00000000E+00,+2.75980058E+00,+0.00000000E+00,+6.31978418E-01,+0.00000000E+00,+6.31978418E-01,+0.00000000E+00
+1.15100000E+00,+0.00000000E+00,+2.72573457E+00,+0.00000000E+00,+2.72573457E+00,+0.00000000E+00,+6.32721536E-01,+0.00000000E+00,+6.32721536E-01,+0.00000000E+00
+1.15200000E+00,+0.00000000E+00,+2.69261122E+00,+0.00000000E+00,+2.69261122E+00,+0.00000000E+00,+6.33477547E-01,+0.00000000E+00,+6.33477547E-01,+0.00000000E+00
+1.15300000E+00,+0.00000000E+00,+2.66039159E+00,+0.00000000E+00,+2.66039159E+00,+0.00000000E+00,+6.34246418E-01,+0.00000000E+00,+6.34246418E-01,+0.00000000E+00
+1.15400000E+00,+0.00000000E+00,+2.62903886E+00,+0.00000000E+00,+2.62903886E+00,+0.00000000E+00,+6.35028115E-01,+0.00000000E+00,+6.35028115E-01,+0.00000000E+00
+1.15500000E+00,+0.00000000E+00,+2.59851819E+00,+0.00000000E+00,+2.59851819E+00,+0.00000000E+00,+6.35822610E-01,+0.00000000E+00,+6.35822610E-01,+0.00000000E+00
+1.15600000E+00,+0.00000000E+00,+2.56879657E+00,+0.00000000E+00,+2.56879657E+00,+0.00000000E+00,+6.36629875E-01,+0.00000000E+00,+6.36629875E-01,+0.00000000E+00
+1.15700000E+00,+0.00000000E+00,+2.53984273E+00,+0.00000000E+00,+2.53984273E+00,+0.00000000E+00,+6.37449884E-01,+0.00000000E+00,+6.37449884E-01,+0.00000000E+00
+1.15800000E+00,+0.00000000E+00,+2.51162700E+00,+0.00000000E+00,+2.51162700E+00,+0.00000000E+00,+6.38282614E-01,+0.00000000E+00,+6.38282614E-01,+0.00000000E+00
+1.15900000E+00,+0.00000000E+00,+2.48412122E+00,+0.00000000E+00,+2.48412122E+00,+0.00000000E+00,+6.39128043E-01,+0.00000000E+00,+6.39128043E-01,+0.00000000E+00
+1.16000000E+00,+0.00000000E+00,+2.45729866E+00,+0.00000000E+00,+2.45729866E+00,+0.00000000E+00,+6.39986153E-01,+0.00000000E+00,+6.39986153E-01,+0.00000000E+00
+1.16100000E+00,+0.00000000E+00,+2.43113391E+00,+0.00000000E+00,+2.43113391E+00,+0.00000000E+00,+6.40856926E-01,+0.00000000E+00,+6.40856926E-01,+0.00000000E+00
+1.16200000E+00,+0.00000000E+00,+2.40560280E+00,+0.00000000E+00,+2.40560280E+00,+0.00000000E+00,+6.41740346E-01,+0.00000000E+00,+6.41740346E-01,+0.00000000E+00
+1.16300000E+00,+0.00000000E+00,+2.38068233E+00,+0.00000000E+00,+2.38068233E+00,+0.00000000E+00,+6.42636402E-01,+0.00000000E+00,+6.42636402E-01,+0.00000000E+00
+1.16400000E+00,+0.00000000E+00,+2.35635062E+00,+0.00000000E+00,+2.35635062E+00,+0.00000000E+00,+6.43545081E-01,+0.00000000E+00,+6.43545081E-01,+0.00000000E+00
+1.16500000E+00,+0.00000000E+00,+2.33258680E+00,+0.00000000E+00,+2.33258680E+00,+0.00000000E+00,+6.44466375E-01,+0.00000000E+00,+6.44466375E-01,+0.00000000E+00
+1.16600000E+00,+0.00000000E+00,+2.30937098E+00,+0.00000000E+00,+2.30937098E+00,+0.00000000E+00,+6.45400276E-01,+0.00000000E+00,+6.45400276E-01,+0.00000000E+00
+1.16700000E+00,+0.00000000E+00,+2.28668420E+00,+0.00000000E+00,+2.28668420E+00,+0.00000000E+00,+6.46346779E-01,+0.00000000E+00,+6.46346779E-01,+0.00000000E+00
+1.16800000E+00,+0.00000000E+00,+2.26450836E+00,+0.00000000E+00,+2.26450836E+00,+0.00000000E+00,+6.47305879E-01,+0.00000000E+00,+6.47305879E-01,+0.00000000E+00
+1.16900000E+00,+0.00000000E+00,+2.24282617E+00,+0.00000000E+00,+2.24282617E+00,+0.00000000E+00,+6.48277577E-01,+0.00000000E+00,+6.48277577E-01,+0.00000000E+00
+1.17000000E+00,+0.00000000E+00,+2.22162113E+00,+0.00000000E+00,+2.22162113E+00,+0.00000000E+00,+6.49261871E-01,+0.00000000E+00,+6.49261871E-01,+0.00000000E+00
+1.17100000E+00,+0.00000000E+00,+2.20087744E+00,+0.00000000E+00,+2.20087744E+00,+0.00000000E+00,+6.50258764E-01,+0.00000000E+00,+6.50258764E-01,+0.00000000E+00
+1.17200000E+00,+0.00000000E+00,+2.18058001E+00,+0.00000000E+00,+2.18058001E+00,+0.00000000E+00,+6.51268260E-01,+0.00000000E+00,+6.51268260E-01,+0.00000000E+00
+1.17300000E+00,+0.00000000E+00,+2.16071439E+00,+0.00000000E+00,+2.16071439E+00,+0.00000000E+00,+6.52290365E-01,+0.00000000E+00,+6.52290365E-01,+0.00000000E+00
+1.17400000E+00,+0.00000000E+00,+2.14126677E+00,+0.00000000E+00,+2.14126677E+00,+0.00000000E+00,+6.53325086E-01,+0.00000000E+00,+6.53325086E-01,+0.00000000E+00
+1.17500000E+00,+0.00000000E+00,+2.12222389E+00,+0.00000000E+00,+2.12222389E+00,+0.00000000E+00,+6.54372432E-01,+0.00000000E+00,+6.54372432E-01,+0.00000000E+00
+1.17600000E+00,+0.00000000E+00,+2.10357307E+00,+0.00000000E+00,+2.10357307E+00,+0.00000000E+00,+6.55432415E-01,+0.00000000E+00,+6.55432415E-01,+0.00000000E+00
+1.17700000E+00,+0.00000000E+00,+2.08530214E+00,+0.00000000E+00,+2.08530214E+00,+0.00000000E+00,+6.56505048E-01,+0.00000000E+00,+6.56505048E-01,+0.00000000E+00
+1.17800000E+00,+0.00000000E+00,+2.06739943E+00,+0.00000000E+00,+2.06739943E+00,+0.00000000E+00,+6.57590345E-01,+0.00000000E+00,+6.57590345E-01,+0.00000000E+00
+1.17900000E+00,+0.00000000E+00,+2.04985376E+00,+0.00000000E+00,+2.04985376E+00,+0.00000000E+00,+6.58688323E-01,+0.00000000E+00,+6.58688323E-01,+0.00000000E+00
+1.18000000E+00,+0.00000000E+00,+2.03265437E+00,+0.00000000E+00,+2.03265437E+00,+0.00000000E+00,+6.59799000E-01,+0.00000000E+00,+6.59799000E-01,+0.00000000E+00
+1.18100000E+00,+0.00000000E+00,+2.01579094E+00,+0.00000000E+00,+2.01579094E+00,+0.00000000E+00,+6.60922396E-01,+0.00000000E+00,+6.60922396E-01,+0.00000000E+00
+1.18200000E+00,+0.00000000E+00,+1.99925357E+00,+0.00000000E+00,+1.99925357E+00,+0.00000000E+00,+6.62058533E-01,+0.00000000E+00,+6.62058533E-01,+0.00000000E+00
+1.18300000E+00,+0.00000000E+00,+1.98303272E+00,+0.00000000E+00,+1.98303272E+00,+0.00000000E+00,+6.63207434E-01,+0.00000000E+00,+6.63207434E-01,+0.00000000E+00
+1.18400000E+00,+0.00000000E+00,+1.96711925E+00,+0.00000000E+00,+1.96711925E+00,+0.00000000E+00,+6.64369124E-01,+0.00000000E+00,+6.64369124E-01,+0.00000000E+00
+1.18500000E+00,+0.00000000E+00,+1.95150432E+00,+0.00000000E+00,+1.95150432E+00,+0.00000000E+00,+6.65543631E-01,+0.00000000E+00,+6.65543631E-01,+0.00000000E+00
+1.18600000E+00,+0.00000000E+00,+1.93617947E+00,+0.00000000E+00,+1.93617947E+00,+0.00000000E+00,+6.66730982E-01,+0.00000000E+00,+6.66730982E-01,+0.00000000E+00
+1.18700000E+00,+0.00000000E+00,+1.92113655E+00,+0.00000000E+00,+1.92113655E+00,+0.00000000E+00,+6.67931208E-01,+0.00000000E+00,+6.67931208E-01,+0.00000000E+00
+1.18800000E+00,+0.00000000E+00,+1.90636768E+00,+0.00000000E+00,+1.90636768E+00,+0.00000000E+00,+6.69144342E-01,+0.00000000E+00,+6.69144342E-01,+0.00000000E+00
+1.18900000E+00,+0.00000000E+00,+1.89186530E+00,+0.00000000E+00,+1.89186530E+00,+0.00000000E+00,+6.70370417E-01,+0.00000000E+00,+6.70370417E-01,+0.00000000E+00
+1.19000000E+00,+0.00000000E+00,+1.87762213E+00,+0.00000000E+00,+1.87762213E+00,+0.00000000E+00,+6.71609468E-01,+0.00000000E+00,+6.71609468E-01,+0.00000000E+00
+1.19100000E+00,+0.00000000E+00,+1.86363112E+00,+0.00000000E+00,+1.86363112E+00,+0.00000000E+00,+6.72861532E-01,+0.00000000E+00,+6.72861532E-01,+0.00000000E+00
+1.19200000E+00,+0.00000000E+00,+1.84988550E+00,+0.00000000E+00,+1.84988550E+00,+0.00000000E+00,+6.74126650E-01,+0.00000000E+00,+6.74126650E-01,+0.00000000E+00
+1.19300000E+00,+0.00000000E+00,+1.83637874E+00,+0.00000000E+00,+1.83637874E+00,+0.00000000E+00,+6.75404860E-01,+0.00000000E+00,+6.75404860E-01,+0.00000000E+00
+1.19400000E+00,+0.00000000E+00,+1.82310452E+00,+0.00000000E+00,+1.82310452E+00,+0.00000000E+00,+6.76696206E-01,+0.00000000E+00,+6.76696206E-01,+0.00000000E+00
+1.19500000E+00,+0.00000000E+00,+1.81005675E+00,+0.00000000E+00,+1.81005675E+00,+0.00000000E+00,+6.78000731E-01,+0.00000000E+00,+6.78000731E-01,+0.00000000E+00
+1.19600000E+00,+0.00000000E+00,+1.79722956E+00,+0.00000000E+00,+1.79722956E+00,+0.00000000E+00,+6.79318482E-01,+0.00000000E+00,+6.79318482E-01,+0.00000000E+00
+1.19700000E+00,+0.00000000E+00,+1.78461726E+00,+0.00000000E+00,+1.78461726E+00,+0.00000000E+00,+6.80649505E-01,+0.00000000E+00,+6.80649505E-01,+0.00000000E+00
+1.19800000E+00,+0.00000000E+00,+1.77221438E+00,+0.00000000E+00,+1.77221438E+00,+0.00000000E+00,+6.81993851E-01,+0.00000000E+00,+6.81993851E-01,+0.00000000E+00
+1.19900000E+00,+0.00000000E+00,+1.76001560E+00,+0.00000000E+00,+1.76001560E+00,+0.00000000E+00,+6.83351569E-01,+0.00000000E+00,+6.83351569E-01,+0.00000000E+00
+1.20000000E+00,+0.00000000E+00,+1.74801581E+00,+0.00000000E+00,+1.74801581E+00,+0.00000000E+00,+6.84722713E-01,+0.00000000E+00,+6.84722713E-01,+0.00000000E+00
+1.20100000E+00,+0.00000000E+00,+1.73621005E+00,+0.00000000E+00,+1.73621005E+00,+0.00000000E+00,+6.86107337E-01,+0.00000000E+00,+6.86107337E-01,+0.00000000E+00
+1.20200000E+00,+0.00000000E+00,+1.72459353E+00,+0.00000000E+00,+1.72459353E+00,+0.00000000E+00,+6.87505497E-01,+0.00000000E+00,+6.87505497E-01,+0.00000000E+00
+1.20300000E+00,+0.00000000E+00,+1.71316160E+00,+0.00000000E+00,+1.71316160E+00,+0.00000000E+00,+6.88917252E-01,+0.00000000E+00,+6.88917252E-01,+0.00000000E+00
+1.20400000E+00,+0.00000000E+00,+1.70190979E+00,+0.00000000E+00,+1.70190979E+00,+0.00000000E+00,+6.90342660E-01,+0.00000000E+00,+6.90342660E-01,+0.00000000E+00
+1.20500000E+00,+0.00000000E+00,+1.69083374E+00,+0.00000000E+00,+1.69083374E+00,+0.00000000E+00,+6.91781784E-01,+0.00000000E+00,+6.91781784E-01,+0.00000000E+00
+1.20600000E+00,+0.00000000E+00,+1.67992925E+00,+0.00000000E+00,+1.67992925E+00,+0.00000000E+00,+6.93234686E-01,+0.00000000E+00,+6.93234686E-01,+0.00000000E+00
+1.20700000E+00,+0.00000000E+00,+1.66919225E+00,+0.00000000E+00,+1.66919225E+00,+0.00000000E+00,+6.94701432E-01,+0.00000000E+00,+6.94701432E-01,+0.00000000E+00
+1.20800000E+00,+0.00000000E+00,+1.65861879E+00,+0.00000000E+00,+1.65861879E+00,+0.00000000E+00,+6.96182088E-01,+0.00000000E+00,+6.96182088E-01,+0.00000000E+00
+1.20900000E+00,+0.00000000E+00,+1.64820505E+00,+0.00000000E+00,+1.64820505E+00,+0.00000000E+00,+6.97676723E-01,+0.00000000E+00,+6.97676723E-01,+0.00000000E+00
+1.21000000E+00,+0.00000000E+00,+1.63794731E+00,+0.00000000E+00,+1.63794731E+00,+0.00000000E+00,+6.99185408E-01,+0.00000000E+00,+6.99185408E-01,+0.00000000E+00
+1.21100000E+00,+0.00000000E+00,+1.62784198E+00,+0.00000000E+00,+1.62784198E+00,+0.00000000E+00,+7.00708215E-01,+0.00000000E+00,+7.00708215E-01,+0.00000000E+00
+1.21200000E+00,+0.00000000E+00,+1.61788559E+00,+0.00000000E+00,+1.61788559E+00,+0.00000000E+00,+7.02245218E-01,+0.00000000E+00,+7.02245218E-01,+0.00000000E+00
+1.21300000E+00,+0.00000000E+00,+1.60807473E+00,+0.00000000E+00,+1.60807473E+00,+0.00000000E+00,+7.03796493E-01,+0.00000000E+00,+7.03796493E-01,+0.00000000E+00
+1.21400000E+00,+0.00000000E+00,+1.59840615E+00,+0.00000000E+00,+1.59840615E+00,+0.00000000E+00,+7.05362117E-01,+0.00000000E+00,+7.05362117E-01,+0.00000000E+00
+1.21500000E+00,+0.00000000E+00,+1.58887664E+00,+0.00000000E+00,+1.58887664E+00,+0.00000000E+00,+7.06942172E-01,+0.00000000E+00,+7.06942172E-01,+0.00000000E+00
+1.21600000E+00,+0.00000000E+00,+1.57948313E+00,+0.00000000E+00,+1.57948313E+00,+0.00000000E+00,+7.08536737E-01,+0.00000000E+00,+7.08536737E-01,+0.00000000E+00
+1.21700000E+00,+0.00000000E+00,+1.57022261E+00,+0.00000000E+00,+1.57022261E+00,+0.00000000E+00,+7.10145898E-01,+0.00000000E+00,+7.10145898E-01,+0.00000000E+00
+1.21800000E+00,+0.00000000E+00,+1.56109217E+00,+0.00000000E+00,+1.56109217E+00,+0.00000000E+00,+7.11769739E-01,+0.00000000E+00,+7.11769739E-01,+0.00000000E+00
+1.21900000E+00,+0.00000000E+00,+1.55208897E+00,+0.00000000E+00,+1.55208897E+00,+0.00000000E+00,+7.13408347E-01,+0.00000000E+00,+7.13408347E-01,+0.00000000E+00
+1.22000000E+00,+0.00000000E+00,+1.54321028E+00,+0.00000000E+00,+1.54321028E+00,+0.00000000E+00,+7.15061813E-01,+0.00000000E+00,+7.15061813E-01,+0.00000000E+00
+1.22100000E+00,+0.00000000E+00,+1.53445341E+00,+0.00000000E+00,+1.53445341E+00,+0.00000000E+00,+7.16730228E-01,+0.00000000E+00,+7.16730228E-01,+0.00000000E+00
+1.22200000E+00,+0.00000000E+00,+1.52581577E+00,+0.00000000E+00,+1.52581577E+00,+0.00000000E+00,+7.18413684E-01,+0.00000000E+00,+7.18413684E-01,+0.00000000E+00
+1.22300000E+00,+0.00000000E+00,+1.51729484E+00,+0.00000000E+00,+1.51729484E+00,+0.00000000E+00,+7.20112279E-01,+0.00000000E+00,+7.20112279E-01,+0.00000000E+00
+1.22400000E+00,+0.00000000E+00,+1.50888815E+00,+0.00000000E+00,+1.50888815E+00,+0.00000000E+00,+7.21826108E-01,+0.00000000E+00,+7.21826108E-01,+0.00000000E+00
+1.22500000E+00,+0.00000000E+00,+1.50059334E+00,+0.00000000E+00,+1.50059334E+00,+0.00000000E+00,+7.23555271E-01,+0.00000000E+00,+7.23555271E-01,+0.00000000E+00
+1.22600000E+00,+0.00000000E+00,+1.49240806E+00,+0.00000000E+00,+1.49240806E+00,+0.00000000E+00,+7.25299871E-01,+0.00000000E+00,+7.25299871E-01,+0.00000000E+00
+1.22700000E+00,+0.00000000E+00,+1.48433007E+00,+0.00000000E+00,+1.48433007E+00,+0.00000000E+00,+7.27060010E-01,+0.00000000E+00,+7.27060010E-01,+0.00000000E+00
+1.22800000E+00,+0.00000000E+00,+1.47635716E+00,+0.00000000E+00,+1.47635716E+00,+0.00000000E+00,+7.28835796E-01,+0.00000000E+00,+7.28835796E-01,+0.00000000E+00
+1.22900000E+00,+0.00000000E+00,+1.46848719E+00,+0.00000000E+00,+1.46848719E+00,+0.00000000E+00,+7.30627334E-01,+0.00000000E+00,+7.30627334E-01,+0.00000000E+00
+1.23000000E+00,+0.00000000E+00,+1.46071809E+00,+0.00000000E+00,+1.46071809E+00,+0.00000000E+00,+7.32434737E-01,+0.00000000E+00,+7.32434737E-01,+0.00000000E+00
