s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.39000000E-01,+0.00000000E+00,+7.96159829E-02,+9.96825609E-01,+1.00000000E+00,+1.49109599E+00,+9.05758487E-02,+9.95889560E-01,+1.00000000E+00,+1.48009617E+00
+1.40000000E-01,+0.00000000E+00,+7.89264274E-02,+9.96880444E-01,+1.00000000E+00,+1.49178773E+00,+9.00493604E-02,+9.95937304E-01,+1.00000000E+00,+1.48062482E+00
+1.41000000E-01,+0.00000000E+00,+7.82314692E-02,+9.96935222E-01,+1.00000000E+00,+1.49248484E+00,+8.95187705E-02,+9.95985135E-01,+1.00000000E+00,+1.48115756E+00
+1.42000000E-01,+0.00000000E+00,+7.75310986E-02,+9.96989934E-01,+1.00000000E+00,+1.49318734E+00,+8.89840718E-02,+9.96033049E-01,+1.00000000E+00,+1.48169440E+00
+1.43000000E-01,+0.00000000E+00,+7.68253057E-02,+9.97044569E-01,+1.00000000E+00,+1.49389525E+00,+8.84452572E-02,+9.96081039E-01,+1.00000000E+00,+1.48223535E+00
+1.44000000E-01,+0.00000000E+00,+7.61140807E-02,+9.97099116E-01,+1.00000000E+00,+1.49460856E+00,+8.79023192E-02,+9.96129099E-01,+1.00000000E+00,+1.48278041E+00
+1.45000000E-01,+0.00000000E+00,+7.53974136E-02,+9.97153564E-01,+1.00000000E+00,+1.49532729E+00,+8.73552505E-02,+9.96177223E-01,+1.00000000E+00,+1.48332959E+00
+1.46000000E-01,+0.00000000E+00,+7.46752944E-02,+9.97207902E-01,+1.00000000E+00,+1.49605145E+00,+8.68040436E-02,+9.96225405E-01,+1.00000000E+00,+1.48388290E+00
+1.47000000E-01,+0.00000000E+00,+7.39477130E-02,+9.97262120E-01,+1.00000000E+00,+1.49678105E+00,+8.62486911E-02,+9.96273639E-01,+1.00000000E+00,+1.48444034E+00
+1.48000000E-01,+0.00000000E+00,+7.32146594E-02,+9.97316205E-01,+1.00000000E+00,+1.49751610E+00,+8.56891854E-02,+9.96321918E-01,+1.00000000E+00,+1.48500193E+00
+1.49000000E-01,+0.00000000E+00,+7.24761232E-02,+9.97370148E-01,+1.00000000E+00,+1.49825660E+00,+8.51255189E-02,+9.96370235E-01,+1.00000000E+00,+1.48556766E+00
+1.50000000E-01,+0.00000000E+00,+7.17320942E-02,+9.97423935E-01,+1.00000000E+00,+1.49900257E+00,+8.45576840E-02,+9.96418586E-01,+1.00000000E+00,+1.48613755E+00
+1.51000000E-01,+0.00000000E+00,+7.09825622E-02,+9.97477557E-01,+1.00000000E+00,+1.49975402E+00,+8.39856728E-02,+9.96466962E-01,+1.00000000E+00,+1.48671161E+00
+1.52000000E-01,+0.00000000E+00,+7.02275166E-02,+9.97531000E-01,+1.00000000E+00,+1.50051096E+00,+8.34094777E-02,+9.96515358E-01,+1.00000000E+00,+1.48728983E+00
+1.53000000E-01,+0.00000000E+00,+6.94669471E-02,+9.97584254E-01,+1.00000000E+00,+1.50127339E+00,+8.28290907E-02,+9.96563767E-01,+1.00000000E+00,+1.48787223E+00
+1.54000000E-01,+0.00000000E+00,+6.87008432E-02,+9.97637306E-01,+1.00000000E+00,+1.50204133E+00,+8.22445039E-02,+9.96612182E-01,+1.00000000E+00,+1.48845882E+00
+1.55000000E-01,+0.00000000E+00,+6.79291943E-02,+9.97690145E-01,+1.00000000E+00,+1.50281478E+00,+8.16557094E-02,+9.96660597E-01,+1.00000000E+00,+1.48904960E+00
+1.56000000E-01,+0.00000000E+00,+6.71519896E-02,+9.97742758E-01,+1.00000000E+00,+1.50359377E+00,+8.10626992E-02,+9.96709004E-01,+1.00000000E+00,+1.48964458E+00
+1.57000000E-01,+0.00000000E+00,+6.63692186E-02,+9.97795133E-01,+1.00000000E+00,+1.50437829E+00,+8.04654652E-02,+9.96757397E-01,+1.00000000E+00,+1.49024378E+00
+1.58000000E-01,+0.00000000E+00,+6.55808705E-02,+9.97847258E-01,+1.00000000E+00,+1.50516836E+00,+7.98639992E-02,+9.96805769E-01,+1.00000000E+00,+1.49084718E+00
+1.59000000E-01,+0.00000000E+00,+6.47869344E-02,+9.97899120E-01,+1.00000000E+00,+1.50596398E+00,+7.92582930E-02,+9.96854113E-01,+1.00000000E+00,+1.49145482E+00
+1.60000000E-01,+0.00000000E+00,+6.39873995E-02,+9.97950707E-01,+1.00000000E+00,+1.50676518E+00,+7.86483384E-02,+9.96902422E-01,+1.00000000E+00,+1.49206668E+00
+1.61000000E-01,+0.00000000E+00,+6.31822549E-02,+9.98002005E-01,+1.00000000E+00,+1.50757196E+00,+7.80341270E-02,+9.96950688E-01,+1.00000000E+00,+1.49268279E+00
+1.62000000E-01,+0.00000000E+00,+6.23714894E-02,+9.98053003E-01,+1.00000000E+00,+1.50838433E+00,+7.74156505E-02,+9.96998905E-01,+1.00000000E+00,+1.49330314E+00
+1.63000000E-01,+0.00000000E+00,+6.15550922E-02,+9.98103687E-01,+1.00000000E+00,+1.50920230E+00,+7.67929003E-02,+9.97047065E-01,+1.00000000E+00,+1.49392775E+00
+1.64000000E-01,+0.00000000E+00,+6.07330519E-02,+9.98154044E-01,+1.00000000E+00,+1.51002588E+00,+7.61658681E-02,+9.97095161E-01,+1.00000000E+00,+1.49455662E+00
+1.65000000E-01,+0.00000000E+00,+5.99053576E-02,+9.98204061E-01,+1.00000000E+00,+1.51085508E+00,+7.55345452E-02,+9.97143186E-01,+1.00000000E+00,+1.49518977E+00
+1.66000000E-01,+0.00000000E+00,+5.90719978E-02,+9.98253725E-01,+1.00000000E+00,+1.51168992E+00,+7.48989229E-02,+9.97191131E-01,+1.00000000E+00,+1.49582720E+00
+1.67000000E-01,+0.00000000E+00,+5.82329614E-02,+9.98303021E-01,+1.00000000E+00,+1.51253040E+00,+7.42589927E-02,+9.97238989E-01,+1.00000000E+00,+1.49646892E+00
+1.68000000E-01,+0.00000000E+00,+5.73882369E-02,+9.98351937E-01,+1.00000000E+00,+1.51337654E+00,+7.36147457E-02,+9.97286754E-01,+1.00000000E+00,+1.49711493E+00
+1.69000000E-01,+0.00000000E+00,+5.65378130E-02,+9.98400459E-01,+1.00000000E+00,+1.51422835E+00,+7.29661732E-02,+9.97334416E-01,+1.00000000E+00,+1.49776525E+00
+1.70000000E-01,+0.00000000E+00,+5.56816782E-02,+9.98448572E-01,+1.00000000E+00,+1.51508584E+00,+7.23132662E-02,+9.97381969E-01,+1.00000000E+00,+1.49841989E+00
+1.71000000E-01,+0.00000000E+00,+5.48198209E-02,+9.98496263E-01,+1.00000000E+00,+1.51594901E+00,+7.16560158E-02,+9.97429404E-01,+1.00000000E+00,+1.49907885E+00
+1.72000000E-01,+0.00000000E+00,+5.39522295E-02,+9.98543518E-01,+1.00000000E+00,+1.51681789E+00,+7.09944131E-02,+9.97476713E-01,+1.00000000E+00,+1.49974214E+00
+1.73000000E-01,+0.00000000E+00,+5.30788925E-02,+9.98590322E-01,+1.00000000E+00,+1.51769248E+00,+7.03284489E-02,+9.97523889E-01,+1.00000000E+00,+1.50040977E+00
+1.74000000E-01,+0.00000000E+00,+5.21997981E-02,+9.98636661E-01,+1.00000000E+00,+1.51857279E+00,+6.96581141E-02,+9.97570923E-01,+1.00000000E+00,+1.50108176E+00
+1.75000000E-01,+0.00000000E+00,+5.13149346E-02,+9.98682521E-01,+1.00000000E+00,+1.51945884E+00,+6.89833997E-02,+9.97617808E-01,+1.00000000E+00,+1.50175810E+00
+1.76000000E-01,+0.00000000E+00,+5.04242901E-02,+9.98727886E-01,+1.00000000E+00,+1.52035064E+00,+6.83042962E-02,+9.97664534E-01,+1.00000000E+00,+1.50243881E+00
+1.77000000E-01,+0.00000000E+00,+4.95278528E-02,+9.98772743E-01,+1.00000000E+00,+1.52124820E+00,+6.76207944E-02,+9.97711095E-01,+1.00000000E+00,+1.50312389E+00
+1.78000000E-01,+0.00000000E+00,+4.86256107E-02,+9.98817075E-01,+1.00000000E+00,+1.52215153E+00,+6.69328850E-02,+9.97757480E-01,+1.00000000E+00,+1.50381336E+00
+1.79000000E-01,+0.00000000E+00,+4.77175519E-02,+9.98860869E-01,+1.00000000E+00,+1.52306065E+00,+6.62405584E-02,+9.97803682E-01,+1.00000000E+00,+1.50450723E+00
+1.80000000E-01,+0.00000000E+00,+4.68036644E-02,+9.98904108E-01,+1.00000000E+00,+1.52397556E+00,+6.55438053E-02,+9.97849693E-01,+1.00000000E+00,+1.50520550E+00
+1.81000000E-01,+0.00000000E+00,+4.58839360E-02,+9.98946778E-01,+1.00000000E+00,+1.52489628E+00,+6.48426159E-02,+9.97895503E-01,+1.00000000E+00,+1.50590819E+00
+1.82000000E-01,+0.00000000E+00,+4.49583547E-02,+9.98988862E-01,+1.00000000E+00,+1.52582281E+00,+6.41369808E-02,+9.97941104E-01,+1.00000000E+00,+1.50661529E+00
+1.83000000E-01,+0.00000000E+00,+4.40269082E-02,+9.99030346E-01,+1.00000000E+00,+1.52675518E+00,+6.34268901E-02,+9.97986488E-01,+1.00000000E+00,+1.50732683E+00
+1.84000000E-01,+0.00000000E+00,+4.30895843E-02,+9.99071213E-01,+1.00000000E+00,+1.52769340E+00,+6.27123343E-02,+9.98031644E-01,+1.00000000E+00,+1.50804281E+00
+1.85000000E-01,+0.00000000E+00,+4.21463707E-02,+9.99111447E-01,+1.00000000E+00,+1.52863747E+00,+6.19933034E-02,+9.98076565E-01,+1.00000000E+00,+1.50876325E+00
+1.86000000E-01,+0.00000000E+00,+4.11972551E-02,+9.99151033E-01,+1.00000000E+00,+1.52958741E+00,+6.12697875E-02,+9.98121242E-01,+1.00000000E+00,+1.50948814E+00
+1.87000000E-01,+0.00000000E+00,+4.02422250E-02,+9.99189954E-01,+1.00000000E+00,+1.53054323E+00,+6.05417768E-02,+9.98165664E-01,+1.00000000E+00,+1.51021750E+00
+1.88000000E-01,+0.00000000E+00,+3.92812680E-02,+9.99228193E-01,+1.00000000E+00,+1.53150495E+00,+5.98092611E-02,+9.98209824E-01,+1.00000000E+00,+1.51095135E+00
+1.89000000E-01,+0.00000000E+00,+3.83143717E-02,+9.99265735E-01,+1.00000000E+00,+1.53247257E+00,+5.90722306E-02,+9.98253711E-01,+1.00000000E+00,+1.51168969E+00
+1.90000000E-01,+0.00000000E+00,+3.73415234E-02,+9.99302562E-01,+1.00000000E+00,+1.53344612E+00,+5.83306749E-02,+9.98297317E-01,+1.00000000E+00,+1.51243252E+00
+1.91000000E-01,+0.00000000E+00,+3.63627106E-02,+9.99338658E-01,+1.00000000E+00,+1.53442560E+00,+5.75845839E-02,+9.98340631E-01,+1.00000000E+00,+1.51317987E+00
+1.92000000E-01,+0.00000000E+00,+3.53779206E-02,+9.99374005E-01,+1.00000000E+00,+1.53541102E+00,+5.68339473E-02,+9.98383645E-01,+1.00000000E+00,+1.51393174E+00
+1.93000000E-01,+0.00000000E+00,+3.43871408E-02,+9.99408587E-01,+1.00000000E+00,+1.53640241E+00,+5.60787549E-02,+9.98426348E-01,+1.00000000E+00,+1.51468814E+00
+1.94000000E-01,+0.00000000E+00,+3.33903583E-02,+9.99442387E-01,+1.00000000E+00,+1.53739976E+00,+5.53189961E-02,+9.98468732E-01,+1.00000000E+00,+1.51544908E+00
+1.95000000E-01,+0.00000000E+00,+3.23875604E-02,+9.99475385E-01,+1.00000000E+00,+1.53840310E+00,+5.45546606E-02,+9.98510786E-01,+1.00000000E+00,+1.51621457E+00
+1.96000000E-01,+0.00000000E+00,+3.13787344E-02,+9.99507566E-01,+1.00000000E+00,+1.53941244E+00,+5.37857378E-02,+9.98552500E-01,+1.00000000E+00,+1.51698462E+00
+1.97000000E-01,+0.00000000E+00,+3.03638672E-02,+9.99538911E-01,+1.00000000E+00,+1.54042779E+00,+5.30122171E-02,+9.98593864E-01,+1.00000000E+00,+1.51775925E+00
+1.98000000E-01,+0.00000000E+00,+2.93429459E-02,+9.99569403E-01,+1.00000000E+00,+1.54144917E+00,+5.22340879E-02,+9.98634868E-01,+1.00000000E+00,+1.51853846E+00
+1.99000000E-01,+0.00000000E+00,+2.83159577E-02,+9.99599023E-01,+1.00000000E+00,+1.54247658E+00,+5.14513394E-02,+9.98675503E-01,+1.00000000E+00,+1.51932226E+00
+2.00000000E-01,+0.00000000E+00,+2.72828895E-02,+9.99627753E-01,+1.00000000E+00,+1.54351005E+00,+5.06639608E-02,+9.98715757E-01,+1.00000000E+00,+1.52011067E+00
+2.01000000E-01,+0.00000000E+00,+2.62437282E-02,+9.99655574E-01,+1.00000000E+00,+1.54454959E+00,+4.98719414E-02,+9.98755620E-01,+1.00000000E+00,+1.52090369E+00
+2.02000000E-01,+0.00000000E+00,+2.51984607E-02,+9.99682468E-01,+1.00000000E+00,+1.54559520E+00,+4.90752701E-02,+9.98795083E-01,+1.00000000E+00,+1.52170134E+00
+2.03000000E-01,+0.00000000E+00,+2.41470739E-02,+9.99708417E-01,+1.00000000E+00,+1.54664691E+00,+4.82739360E-02,+9.98834134E-01,+1.00000000E+00,+1.52250362E+00
+2.04000000E-01,+0.00000000E+00,+2.30895545E-02,+9.99733401E-01,+1.00000000E+00,+1.54770472E+00,+4.74679280E-02,+9.98872763E-01,+1.00000000E+00,+1.52331055E+00
+2.05000000E-01,+0.00000000E+00,+2.20258895E-02,+9.99757401E-01,+1.00000000E+00,+1.54876866E+00,+4.66572351E-02,+9.98910958E-01,+1.00000000E+00,+1.52412215E+00
+2.06000000E-01,+0.00000000E+00,+2.09560655E-02,+9.99780398E-01,+1.00000000E+00,+1.54983873E+00,+4.58418459E-02,+9.98948710E-01,+1.00000000E+00,+1.52493841E+00
+2.07000000E-01,+0.00000000E+00,+1.98800691E-02,+9.99802372E-01,+1.00000000E+00,+1.55091495E+00,+4.50217493E-02,+9.98986007E-01,+1.00000000E+00,+1.52575935E+00
+2.08000000E-01,+0.00000000E+00,+1.87978871E-02,+9.99823304E-01,+1.00000000E+00,+1.55199733E+00,+4.41969339E-02,+9.99022838E-01,+1.00000000E+00,+1.52658499E+00
+2.09000000E-01,+0.00000000E+00,+1.77095061E-02,+9.99843174E-01,+1.00000000E+00,+1.55308589E+00,+4.33673884E-02,+9.99059192E-01,+1.00000000E+00,+1.52741533E+00
+2.10000000E-01,+0.00000000E+00,+1.66149126E-02,+9.99861963E-01,+1.00000000E+00,+1.55418065E+00,+4.25331012E-02,+9.99095058E-01,+1.00000000E+00,+1.52825039E+00
+2.11000000E-01,+0.00000000E+00,+1.55140932E-02,+9.99879649E-01,+1.00000000E+00,+1.55528161E+00,+4.16940609E-02,+9.99130425E-01,+1.00000000E+00,+1.52909018E+00
+2.12000000E-01,+0.00000000E+00,+1.44070344E-02,+9.99896213E-01,+1.00000000E+00,+1.55638879E+00,+4.08502559E-02,+9.99165280E-01,+1.00000000E+00,+1.52993470E+00
+2.13000000E-01,+0.00000000E+00,+1.32937227E-02,+9.99911635E-01,+1.00000000E+00,+1.55750221E+00,+4.00016745E-02,+9.99199613E-01,+1.00000000E+00,+1.53078398E+00
+2.14000000E-01,+0.00000000E+00,+1.21741445E-02,+9.99925892E-01,+1.00000000E+00,+1.55862188E+00,+3.91483050E-02,+9.99233411E-01,+1.00000000E+00,+1.53163802E+00
+2.15000000E-01,+0.00000000E+00,+1.10482862E-02,+9.99938966E-01,+1.00000000E+00,+1.55974782E+00,+3.82901355E-02,+9.99266664E-01,+1.00000000E+00,+1.53249683E+00
+2.16000000E-01,+0.00000000E+00,+9.91613409E-03,+9.99950834E-01,+1.00000000E+00,+1.56088003E+00,+3.74271543E-02,+9.99299359E-01,+1.00000000E+00,+1.53336043E+00
+2.17000000E-01,+0.00000000E+00,+8.77767463E-03,+9.99961475E-01,+1.00000000E+00,+1.56201854E+00,+3.65593494E-02,+9.99331484E-01,+1.00000000E+00,+1.53422883E+00
+2.18000000E-01,+0.00000000E+00,+7.63289407E-03,+9.99970869E-01,+1.00000000E+00,+1.56316336E+00,+3.56867087E-02,+9.99363027E-01,+1.00000000E+00,+1.53510204E+00
+2.19000000E-01,+0.00000000E+00,+6.48177869E-03,+9.99978993E-01,+1.00000000E+00,+1.56431450E+00,+3.48092203E-02,+9.99393975E-01,+1.00000000E+00,+1.53598007E+00
+2.20000000E-01,+0.00000000E+00,+5.32431473E-03,+9.99985826E-01,+1.00000000E+00,+1.56547199E+00,+3.39268720E-02,+9.99424318E-01,+1.00000000E+00,+1.53686294E+00
+2.21000000E-01,+0.00000000E+00,+4.16048840E-03,+9.99991345E-01,+1.00000000E+00,+1.56663583E+00,+3.30396515E-02,+9.99454042E-01,+1.00000000E+00,+1.53775066E+00
+2.22000000E-01,+0.00000000E+00,+2.99028589E-03,+9.99995529E-01,+1.00000000E+00,+1.56780604E+00,+3.21475466E-02,+9.99483134E-01,+1.00000000E+00,+1.53864324E+00
+2.23000000E-01,+0.00000000E+00,+1.81369336E-03,+9.99998355E-01,+1.00000000E+00,+1.56898263E+00,+3.12505450E-02,+9.99511582E-01,+1.00000000E+00,+1.53954069E+00
+2.24000000E-01,+0.00000000E+00,+6.30696929E-04,+9.99999801E-01,+1.00000000E+00,+1.57016563E+00,+3.03486343E-02,+9.99539374E-01,+1.00000000E+00,+1.54044303E+00
+2.25000000E-01,+0.00000000E+00,-5.58717288E-04,+9.99999844E-01,+1.00000000E+00,+1.57135504E+00,+2.94418019E-02,+9.99566496E-01,+1.00000000E+00,+1.54135027E+00
+2.26000000E-01,+0.00000000E+00,-1.75456321E-03,+9.99998461E-01,+1.00000000E+00,+1.57255089E+00,+2.85300353E-02,+9.99592936E-01,+1.00000000E+00,+1.54226242E+00
+2.27000000E-01,+0.00000000E+00,-2.95685479E-03,+9.99995628E-01,+1.00000000E+00,+1.57375319E+00,+2.76133219E-02,+9.99618680E-01,+1.00000000E+00,+1.54317949E+00
+2.28000000E-01,+0.00000000E+00,-4.16560598E-03,+9.99991324E-01,+1.00000000E+00,+1.57496194E+00,+2.66916490E-02,+9.99643714E-01,+1.00000000E+00,+1.54410151E+00
+2.29000000E-01,+0.00000000E+00,-5.38083078E-03,+9.99985523E-01,+1.00000000E+00,+1.57617718E+00,+2.57650038E-02,+9.99668027E-01,+1.00000000E+00,+1.54502847E+00
+2.30000000E-01,+0.00000000E+00,-6.60254320E-03,+9.99978203E-01,+1.00000000E+00,+1.57739892E+00,+2.48333735E-02,+9.99691604E-01,+1.00000000E+00,+1.54596040E+00
+2.31000000E-01,+0.00000000E+00,-7.83075726E-03,+9.99969339E-01,+1.00000000E+00,+1.57862716E+00,+2.38967453E-02,+9.99714432E-01,+1.00000000E+00,+1.54689731E+00
+2.32000000E-01,+0.00000000E+00,-9.06548701E-03,+9.99958908E-01,+1.00000000E+00,+1.57986194E+00,+2.29551061E-02,+9.99736497E-01,+1.00000000E+00,+1.54783920E+00
+2.33000000E-01,+0.00000000E+00,-1.03067465E-02,+9.99946884E-01,+1.00000000E+00,+1.58110326E+00,+2.20084429E-02,+9.99757785E-01,+1.00000000E+00,+1.54878611E+00
+2.34000000E-01,+0.00000000E+00,-1.15545499E-02,+9.99933244E-01,+1.00000000E+00,+1.58235113E+00,+2.10567426E-02,+9.99778282E-01,+1.00000000E+00,+1.54973803E+00
+2.35000000E-01,+0.00000000E+00,-1.28089111E-02,+9.99917963E-01,+1.00000000E+00,+1.58360559E+00,+2.00999920E-02,+9.99797975E-01,+1.00000000E+00,+1.55069498E+00
+2.36000000E-01,+0.00000000E+00,-1.40698445E-02,+9.99901015E-01,+1.00000000E+00,+1.58486664E+00,+1.91381778E-02,+9.99816848E-01,+1.00000000E+00,+1.55165698E+00
+2.37000000E-01,+0.00000000E+00,-1.53373640E-02,+9.99882376E-01,+1.00000000E+00,+1.58613429E+00,+1.81712868E-02,+9.99834889E-01,+1.00000000E+00,+1.55262404E+00
+2.38000000E-01,+0.00000000E+00,-1.66114838E-02,+9.99862020E-01,+1.00000000E+00,+1.58740857E+00,+1.71993055E-02,+9.99852081E-01,+1.00000000E+00,+1.55359617E+00
+2.39000000E-01,+0.00000000E+00,-1.78922181E-02,+9.99839921E-01,+1.00000000E+00,+1.58868950E+00,+1.62222206E-02,+9.99868411E-01,+1.00000000E+00,+1.55457339E+00
+2.40000000E-01,+0.00000000E+00,-1.91795810E-02,+9.99816055E-01,+1.00000000E+00,+1.58997708E+00,+1.52400183E-02,+9.99883864E-01,+1.00000000E+00,+1.55555572E+00
+2.41000000E-01,+0.00000000E+00,-2.04735868E-02,+9.99790394E-01,+1.00000000E+00,+1.59127134E+00,+1.42526853E-02,+9.99898425E-01,+1.00000000E+00,+1.55654316E+00
+2.42000000E-01,+0.00000000E+00,-2.17742494E-02,+9.99762913E-01,+1.00000000E+00,+1.59257230E+00,+1.32602077E-02,+9.99912080E-01,+1.00000000E+00,+1.55753573E+00
+2.43000000E-01,+0.00000000E+00,-2.30815833E-02,+9.99733585E-01,+1.00000000E+00,+1.59387996E+00,+1.22625718E-02,+9.99924812E-01,+1.00000000E+00,+1.55853345E+00
+2.44000000E-01,+0.00000000E+00,-2.43956025E-02,+9.99702383E-01,+1.00000000E+00,+1.59519435E+00,+1.12597639E-02,+9.99936607E-01,+1.00000000E+00,+1.55953632E+00
+2.45000000E-01,+0.00000000E+00,-2.57163212E-02,+9.99669281E-01,+1.00000000E+00,+1.59651548E+00,+1.02517699E-02,+9.99947449E-01,+1.00000000E+00,+1.56054438E+00
+2.46000000E-01,+0.00000000E+00,-2.70437537E-02,+9.99634251E-01,+1.00000000E+00,+1.59784338E+00,+9.23857608E-03,+9.99957323E-01,+1.00000000E+00,+1.56155762E+00
+2.47000000E-01,+0.00000000E+00,-2.83779141E-02,+9.99597266E-01,+1.00000000E+00,+1.59917805E+00,+8.22016827E-03,+9.99966214E-01,+1.00000000E+00,+1.56257607E+00
+2.48000000E-01,+0.00000000E+00,-2.97188166E-02,+9.99558298E-01,+1.00000000E+00,+1.60051952E+00,+7.19653240E-03,+9.99974105E-01,+1.00000000E+00,+1.56359973E+00
+2.49000000E-01,+0.00000000E+00,-3.10664755E-02,+9.99517321E-01,+1.00000000E+00,+1.60186780E+00,+6.16765430E-03,+9.99980980E-01,+1.00000000E+00,+1.56462863E+00
+2.50000000E-01,+0.00000000E+00,-3.24209049E-02,+9.99474304E-01,+1.00000000E+00,+1.60322291E+00,+5.13351972E-03,+9.99986823E-01,+1.00000000E+00,+1.56566278E+00
+2.51000000E-01,+0.00000000E+00,-3.37821190E-02,+9.99429221E-01,+1.00000000E+00,+1.60458487E+00,+4.09411435E-03,+9.99991619E-01,+1.00000000E+00,+1.56670220E+00
+2.52000000E-01,+0.00000000E+00,-3.51501320E-02,+9.99382043E-01,+1.00000000E+00,+1.60595370E+00,+3.04942381E-03,+9.99995350E-01,+1.00000000E+00,+1.56774690E+00
+2.53000000E-01,+0.00000000E+00,-3.65249580E-02,+9.99332741E-01,+1.00000000E+00,+1.60732941E+00,+1.99943363E-03,+9.99998001E-01,+1.00000000E+00,+1.56879689E+00
+2.54000000E-01,+0.00000000E+00,-3.79066114E-02,+9.99281286E-01,+1.00000000E+00,+1.60871202E+00,+9.44129296E-04,+9.99999554E-01,+1.00000000E+00,+1.56985220E+00
+2.55000000E-01,+0.00000000E+00,-3.92951061E-02,+9.99227649E-01,+1.00000000E+00,+1.61010155E+00,-1.16503805E-04,+9.99999993E-01,+1.00000000E+00,+1.57091283E+00
+2.56000000E-01,+0.00000000E+00,-4.06904564E-02,+9.99171800E-01,+1.00000000E+00,+1.61149802E+00,-1.18248034E-03,+9.99999301E-01,+1.00000000E+00,+1.57197881E+00
+2.57000000E-01,+0.00000000E+00,-4.20926764E-02,+9.99113711E-01,+1.00000000E+00,+1.61290144E+00,-2.25381505E-03,+9.99997460E-01,+1.00000000E+00,+1.57305014E+00
+2.58000000E-01,+0.00000000E+00,-4.35017802E-02,+9.99053349E-01,+1.00000000E+00,+1.61431184E+00,-3.33052276E-03,+9.99994454E-01,+1.00000000E+00,+1.57412686E+00
+2.59000000E-01,+0.00000000E+00,-4.49177820E-02,+9.98990687E-01,+1.00000000E+00,+1.61572923E+00,-4.41261835E-03,+9.99990264E-01,+1.00000000E+00,+1.57520896E+00
+2.60000000E-01,+0.00000000E+00,-4.63406957E-02,+9.98925693E-01,+1.00000000E+00,+1.61715362E+00,-5.50011678E-03,+9.99984874E-01,+1.00000000E+00,+1.57629647E+00
+2.61000000E-01,+0.00000000E+00,-4.77705356E-02,+9.98858336E-01,+1.00000000E+00,+1.61858505E+00,-6.59303308E-03,+9.99978266E-01,+1.00000000E+00,+1.57738941E+00
+2.62000000E-01,+0.00000000E+00,-4.92073156E-02,+9.98788586E-01,+1.00000000E+00,+1.62002352E+00,-7.69138235E-03,+9.99970421E-01,+1.00000000E+00,+1.57848778E+00
+2.63000000E-01,+0.00000000E+00,-5.06510498E-02,+9.98716412E-01,+1.00000000E+00,+1.62146906E+00,-8.79517977E-03,+9.99961322E-01,+1.00000000E+00,+1.57959162E+00
+2.64000000E-01,+0.00000000E+00,-5.21017522E-02,+9.98641781E-01,+1.00000000E+00,+1.62292168E+00,-9.90444058E-03,+9.99950950E-01,+1.00000000E+00,+1.58070093E+00
+2.65000000E-01,+0.00000000E+00,-5.35594367E-02,+9.98564663E-01,+1.00000000E+00,+1.62438140E+00,-1.10191801E-02,+9.99939287E-01,+1.00000000E+00,+1.58181573E+00
+2.66000000E-01,+0.00000000E+00,-5.50241174E-02,+9.98485026E-01,+1.00000000E+00,+1.62584825E+00,-1.21394137E-02,+9.99926315E-01,+1.00000000E+00,+1.58293604E+00
+2.67000000E-01,+0.00000000E+00,-5.64958081E-02,+9.98402836E-01,+1.00000000E+00,+1.62732223E+00,-1.32651569E-02,+9.99912014E-01,+1.00000000E+00,+1.58406187E+00
+2.68000000E-01,+0.00000000E+00,-5.79745227E-02,+9.98318063E-01,+1.00000000E+00,+1.62880337E+00,-1.43964251E-02,+9.99896366E-01,+1.00000000E+00,+1.58519325E+00
+2.69000000E-01,+0.00000000E+00,-5.94602752E-02,+9.98230673E-01,+1.00000000E+00,+1.63029170E+00,-1.55332341E-02,+9.99879352E-01,+1.00000000E+00,+1.58633019E+00
+2.70000000E-01,+0.00000000E+00,-6.09530793E-02,+9.98140632E-01,+1.00000000E+00,+1.63178721E+00,-1.66755994E-02,+9.99860953E-01,+1.00000000E+00,+1.58747270E+00
+2.71000000E-01,+0.00000000E+00,-6.24529488E-02,+9.98047909E-01,+1.00000000E+00,+1.63328995E+00,-1.78235369E-02,+9.99841148E-01,+1.00000000E+00,+1.58862081E+00
+2.72000000E-01,+0.00000000E+00,-6.39598975E-02,+9.97952470E-01,+1.00000000E+00,+1.63479991E+00,-1.89770622E-02,+9.99819919E-01,+1.00000000E+00,+1.58977453E+00
+2.73000000E-01,+0.00000000E+00,-6.54739391E-02,+9.97854280E-01,+1.00000000E+00,+1.63631714E+00,-2.01361914E-02,+9.99797246E-01,+1.00000000E+00,+1.59093388E+00
+2.74000000E-01,+0.00000000E+00,-6.69950872E-02,+9.97753305E-01,+1.00000000E+00,+1.63784163E+00,-2.13009404E-02,+9.99773109E-01,+1.00000000E+00,+1.59209888E+00
+2.75000000E-01,+0.00000000E+00,-6.85233556E-02,+9.97649512E-01,+1.00000000E+00,+1.63937342E+00,-2.24713252E-02,+9.99747488E-01,+1.00000000E+00,+1.59326954E+00
+2.76000000E-01,+0.00000000E+00,-7.00587577E-02,+9.97542866E-01,+1.00000000E+00,+1.64091252E+00,-2.36473619E-02,+9.99720362E-01,+1.00000000E+00,+1.59444589E+00
+2.77000000E-01,+0.00000000E+00,-7.16013072E-02,+9.97433333E-01,+1.00000000E+00,+1.64245896E+00,-2.48290667E-02,+9.99691711E-01,+1.00000000E+00,+1.59562795E+00
